,NBHD,adaptive_n_back.hddm_drift_load,NBHN,NBHT,adaptive_n_back.hddm_thresh_load,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,local_global_letter.global_bias_hddm_drift,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,motor_selective_stop_signal.condition_sensitivity_hddm_drift,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,stim_selective_stop_signal.condition_sensitivity_hddm_drift,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,stop_signal.condition_sensitivity_hddm_drift,stop_signal.condition_sensitivity_hddm_thresh,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,threebytwo.cue_switch_cost_hddm_drift,32HD,32HN,32HT,threebytwo.task_switch_cost_hddm_drift,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s522,2.5956142622,-0.2610141231,0.22304712129999998,1.3295288259,-0.0886499839,3.3,23.9130434783,0.23333333329999997,23.5,0.33333333330000003,-0.5750688868,-0.9955339123,2.8653140182,0.3192893456,1.1304165942,-1.6090978269,-6.739614039332317,-5.505660061490975,4.7237522288000005,0.2329249046,1.2382625641,0.33333333330000003,0.5,6.708333333300001,-0.0041666667,2.0,-0.0055000000000000005,-1.875,22.4166666667,-0.0892857143,1.0,-0.0054285714,-2.6547619048,-0.11822268,0.1112931922,8.2,8.2,3.0792988875,0.3979145461,1.4728175731,-0.4613431737,0.75,-1.5427665072,-0.7414250118000001,0.1910395678,4.9380558016,2.7134761469,0.1987391943,1.5873947025,-0.9575666758,4.0502743994,181.0,7.6113128603,0.37525354829999996,7.0,0.692030859,0.001174163,0.7328033447000001,0.0015963823,0.6111111111,-5.537595558952301,-4.625581180301964,-4.609202534990781,0.5555555556,-1.3116858864,-0.5299079117000001,2.6378426151000003,0.4124622325,1.4128116474,-0.32115074670000004,305.1666666667,-0.7603980622000001,3.0564670744,0.3081193548,0.9758387437999999,25.5,18.0,7.7347874053,0.5924832588000001,13.0,2.1147952468,0.32865571039999997,1.4216121082,-0.38819755590000005,3.1136369093000003,0.2909825761,1.4347672997,-1.6365537066999998,0.5756097561,0.0883061707,0.0011559633,4.9110469472,0.52553142,0.27201265469999997,2.521529213,0.2310907898,0.8993715904,-1.6081314338,295.0,7.1,5.6,193.3333333333,-0.4332556745,4.360118147,0.1978148462,1.2622329942326629,240.6666666667,250.1666666667,-0.9655860796,-0.034600480499999996,4.7136531637,0.2991262549,2.2671186176,9.5,48.456880821999995,2.7635466523,0.24328527219999999,1.6712669461,-1.1065392675,-0.1358202254,3.0174785427999997,0.31479540980000004,1.1870718629,-0.0409173649,2121.1458333333,10.0,6.0,2776.5,0.7078979981999999,-0.19348892739999998,0.6658181019,0.9122909945,0.4094968345
s523,2.1045232736000004,-0.4703101232,0.1912712043,2.6806919035,-0.19931378940000002,2.45,31.8260869565,0.23333333329999997,17.4782608696,0.23333333329999997,-0.3341670449,-0.6300419058,3.5906409206000003,0.3682453122,3.9107053962,-0.4397119942,-5.470377337963242,-3.7541734690984616,2.1435988759,0.3232797871,1.8530148061000002,0.33333333330000003,0.5,12.875,0.1625,2.0,-0.008823333337000002,-3.2083333332999997,4.875,0.07920521450000001,2.0,-0.00668545,-2.0674936922,0.1553892936,0.8026951937000001,8.1,9.1,2.0045649576,0.4509536633,2.3761689712000003,-0.4114126096,0.1666666667,-1.3551957242,-1.2678060433,-0.6237343734,2.3793663906,1.5820395357,0.2978758843,1.9256063601,-0.534689493,2.5564984999,212.0,25.7627506452,0.3968411315,9.0,0.8797805786,0.0008623341999999999,0.9,0.0011730771,0.6666666667000001,-4.607858416042895,-5.537595558952301,-3.6646748864517766,0.44444444439999997,-0.8211214259999999,-0.08605337060000001,1.6283234617,0.5269959374000001,2.2274442359999997,-0.3184664908,399.0,-0.7992680512,2.8590524333,0.38308689479999997,2.3054784395,33.5,81.5,1.9874534393,0.8373198307999999,9.0,1.2202139063,0.5422490009,2.6808716169999998,-0.2052593897,1.9591378805,0.5380933697,2.2623697599,-0.5441292828000001,0.41,0.060874125099999996,-0.003466909,12.875836830799999,0.5803557659,0.157285642,2.9617119846,0.3685607153,2.4014211419,-0.6599017203,470.5,6.1,6.0,348.0,-0.566668115,2.6622739151,0.3519789199,0.7846763690076269,400.0,413.3333333333,-0.2368511558,0.0393168755,2.4363622702,0.4146727573,1.8766954586000002,13.333333333299999,22.3848023674,2.5497602773,0.46725400149999996,2.2795049669,-1.4746604151,-0.1171820711,1.7748450389,0.3959485496,2.7580055820999996,-0.05714489440000001,2147.4416666667003,4.0,10.0,3596.25,0.03062669165300002,-0.017747925408,0.045378831714000006,0.1866276234,0.3631989668
s524,1.4103716746000001,-0.5558034477,0.35099974149999996,1.2365765297,-0.07464894350000001,1.05,20.2727272727,0.2666666667,15.5238095238,0.30000000000000004,-0.1527465968,-1.0845142759,3.4703758122000004,0.37453624939999997,1.8360178014,-0.23520612899999999,-7.240584379888497,-5.924198424260403,3.6500973436,0.27633272132700004,1.6809316056,0.6666666667000001,0.1666666667,11.791666666700001,0.1875,1.0,-0.0138333333,-2.125,29.6666666667,-0.012291666699999999,1.0,-0.001075,-1.3354166667,0.0781032146,0.8435676704999999,6.0,5.4,1.0133196951,0.3721502457,2.0324312486,-0.5319322980000001,0.4722222222,-2.3798268946000003,0.8532210029,0.42332495,4.473485037300001,1.7851461102000001,0.0985337725,1.7820712669,-0.5793283695,2.6457762527,120.0,46.062695462700006,0.8291899447000001,10.0,0.9439620972,0.0017943854999999999,0.8372375487999999,0.0015462736,0.5277777778,-4.609202534990781,-4.625581180301964,-3.6646748864517766,0.4074074074,-1.204354761,0.0327121239,0.9412757301000001,0.37046915630000005,1.8148407191,-0.1748840631,357.89166666667114,-1.009788921067,2.8356069288030006,0.30389220080599993,1.606951913326,18.345,44.075,2.8306043837590007,0.6847232089,10.0,1.0426057009,0.4812887465,1.548707666,-0.09646418109999999,3.3452218569,0.39318196759999996,1.9345900789,-1.5044147946000002,0.4181360202,0.0409789059,-0.0051955745,9.5981702781,0.2629411262,0.0401603932,2.1823523141,0.305726824,1.7340621211000002,-1.006173703,328.0,5.1,4.2,331.888333333329,-0.6296287553289998,2.2087713939380014,0.3268233993330001,0.524430201956491,293.01833333333695,311.0800000000052,-0.15575046592199995,0.1669332375310001,2.5076781421470002,0.30789988233800003,1.8593371052700003,21.87583333333101,35.29412802780101,1.1538381178000001,0.3425868145,1.8579006721,-0.9497355663,-0.1940371632,0.7725858320000001,0.0470281854,2.2231869263,-0.0581749961,3778.2592592593,5.0,7.0,3385.9166666666997,-0.5071492942,0.026193641299999997,-0.8229544674,0.8682955554,0.6009608247
s526,1.6793718665000001,-0.3412960458,0.0243297684,1.8412456772,-0.1520269547,1.75,36.7,0.33333333330000003,27.3333333333,0.30000000000000004,-0.4401381276,-0.9141546712999999,3.4839862245999997,0.3856651215,1.5039449062999999,-0.6694313871,-6.0914741157633125,-4.956644536441903,3.1808514697000003,0.2812498042,1.2694869898999999,0.6666666667000001,0.33333333330000003,16.25,0.0416666667,0.0,-7.806255642000002e-18,4.440892099e-16,13.083333333299999,0.0231041456,1.0,-0.0009221436,-1.7724974722,-0.0960506243,0.1410249167,8.4,6.9,1.089952498,0.3964907165,1.8325210848,-0.5406418561,0.19527777778099992,-1.0243236518,-0.3634860106,0.0,5.320134937200001,3.3297037304000003,0.0600275371,3.4671038404,-1.0705413209999999,3.8243251091,212.0,25.7627506452,0.3968411315,9.0,0.7188639641,0.0021988925,0.9928268432999999,0.0022185198,0.6111111111,-3.023652342342225,-3.187691092264089,-2.7123450708883454,0.0,-1.4901130633000002,-0.07647677449500001,1.3795905134,0.3370528933,1.2081051918,-0.31573918079999996,284.6666666667,-1.3680622042,1.9543286503,0.2823780289,1.520687219,24.0,75.0,15.742113116199999,0.38182128270000004,5.0,1.5285795830000002,0.43484976659999997,2.1067037413,-0.32787525230000003,2.8876318493,0.4737087517,1.6060948603,-1.8014260091,0.4864864865,0.0216840988,-0.0063887142,4.873653748,0.5593010987,0.2452624305,3.5162682496,0.28295544440000003,1.4255609293,-0.7583885873999999,291.5,6.3,5.9,308.8333333333,-0.4678395614,1.3363007531,0.2753017769,0.4909423773949806,235.6666666667,257.6666666667,-0.4062600813,-0.2972759027,2.3005623932,0.28821659005800004,2.3047672837,22.0,21.3845524809,2.6142136794999997,0.3322591573,1.7740752969,-0.8465985218000001,-0.2383021525,1.4425131866,0.2796584978,1.8033552713,-0.028232971699999998,1825.2766666667,0.0,8.0,5371.25,-0.9070825803,0.38370197799999994,-0.009700238299999999,0.1565367312,0.1434506291
s527,2.3856098272,-0.6857220439,0.13685811050000002,2.3471240565,-0.1557570993,2.1,43.571428571400006,0.30000000000000004,25.7222222222,0.4,-0.3847397123,-1.1453657643000001,4.0316165412,0.3330575463,1.930455435,-0.29907142719999996,-5.014853774385702,-4.710442538865704,4.1930959324,0.2225812205,1.6057744182,0.5,0.1666666667,8.875,0.0625,3.0,-0.0041666667,-0.625,12.166666666700001,0.06261904759999999,2.0,-0.0034714285999999997,-1.9595238094999998,0.5143554557,0.1487936654,7.1,6.4,2.6780873094,0.3046580224,2.1290512534,-0.16993078379999998,0.2636111111170001,-0.5558298583,-0.15064876119999998,-0.7548590440999999,3.8104168489999997,2.2195784566,0.21741016289999998,1.6172518054,-0.6440351222,3.6961641644,162.0,25.7627506452,0.3968411315,9.0,0.6589939117,0.0008736212000000001,0.9484375,0.0016239687,0.6666666667000001,-1.8444397271102144,-2.7483841522350163,-2.7483841522350163,0.1851851852,-0.7795330084000001,-0.5813879263,1.9321371028999998,0.6234830203,2.4538310801,-0.2433833739,217.3333333333,-1.5110031543,4.2959166035,0.2554596738,2.4185143188,-15.0,120.5,-7.3619469298,0.6764644539,12.0,1.9164807996000002,0.3989416872,1.6915462805,-0.1186667765,2.6162989018,0.453322874,1.4731889885,-1.1975296271,0.5841584157999999,0.0919105608,-0.003492731,6.8510691025,0.8252492603,0.2612633793,3.6226409681,0.2805521594,1.3942421144,-1.0060685424,277.0,6.2,5.5,258.3333333333,-1.2503352511,4.6676041279,0.258964805,1.0859559326845494,222.0,242.3333333333,0.2281309689,0.5067698663,4.5650320081,0.26835542019999997,2.2908066997,20.3333333333,42.2934277337,3.2355180319,0.3458714268,1.5169345686000002,-1.264310153,-0.1017435724,0.6669659082,0.08029736130000001,1.7746474397999998,-0.0231998799,2501.3595238095,17.0,4.0,2923.1666666666997,0.6923750101999999,0.3392485004,0.001981576,0.8460087936,0.1719285553
s528,2.6059670183000003,-0.47262146130000005,0.29643406559999996,2.0564169283,-0.19144844879999998,3.05,28.3333333333,0.2,24.681818181799997,0.2666666667,-0.5105340361,-0.9479181065,4.4668230455,0.4036243902,2.565243531,-1.7689323237999999,-8.844439716092808,-6.047342778378482,4.4889876538,0.3206101389,1.8556096081,0.8333333333,0.0,5.875,0.24583333329999998,3.0,-0.006833333299999999,-2.625,16.0,-0.0816901408,0.0,-0.0065352113000000005,-1.2112676056,-0.015210152099999999,1.0284852849,8.1,7.1,2.8643356310000003,0.4381546139,1.8642929359,-0.40544463840000006,0.1666666667,-5.3575809515,-1.7908458793000002,0.0,5.320134937200001,5.4591655814,0.22278475949999998,2.9249197944,-0.5749801717,4.308399382,161.0,59.8991114415,0.8568707964000001,6.0,0.7846556664000001,0.0006875184000000001,1.0,0.0010055536,0.5555555556,-3.6646748864517766,-2.7483841522350163,-3.6646748864517766,0.2962962963,-0.7876914475,-0.06838582309999999,1.6513137603,0.5100038486,2.4697494027,-0.3841495596,353.35500000000513,-1.209305524603,3.3806553994290014,0.3315144708350001,1.662521748443,24.11,59.77,0.2289783506,0.7339416298999999,13.0,1.8260362980000002,0.5512195914,2.1477775041,-0.3816635438,3.1709309006999997,0.4669475171,1.8837983347,-2.5312079863999997,0.4666666667,0.0479391139,0.0030186877,8.6802369148,0.7588142576000001,0.1690989559,2.6520811536,0.32304581579999997,1.9017672641999999,-0.8078465595000001,365.5,5.8,6.0,331.92666666666395,-0.8882579431509997,3.232020612921,0.367467000853,0.6503631248958579,293.0,344.1666666667,-0.8932872900000001,0.1749699248,3.3478883410000004,0.337667225,2.346018167,51.1666666667,109.1644659046,2.1509853465,0.456543469,1.7515483372999998,-1.0638202343,-0.2915156002,1.2223798029000001,0.28279771670000003,1.7826589443,0.0217969625,3606.7777777778,-1.0,8.0,4683.8333333333,0.2976996938,-0.238502741,0.9154662332,0.8496686379,0.3101393012
s529,2.580910404,-0.6540407575,0.0339167294,2.653834311,-0.1747210596,2.55,40.157894736799996,0.3666666667,27.1764705882,0.43333333329999996,-0.2901011793,-1.0406776384999998,2.754526185,0.3158604289,1.9442420893,-0.9576026483,-9.110284199505747,-7.445564541903483,3.3879243415,0.24094112129999998,1.2914540295999999,0.8333333333,0.0,14.333333333299999,0.10491666666599997,1.0,-0.005,-1.6666666666999999,16.5,0.2617354196,3.0,-0.0109530583,-3.8847795164,0.120954486,0.963768665,7.2,7.5,1.6969680616,0.3614882628,2.0292561091,-0.3246087589,0.8611111111,-4.2493318028,-1.7037302958000002,0.3298219498,4.6604910377,3.8776635597,0.16690536720000002,1.9678982399,-1.0705413209999999,3.8243251091,212.0,0.0331595576,-0.6040336064999999,3.0,0.5,0.0013330816169999998,0.9588098526,0.0007998261,0.5833333333,-6.449609932071973,-8.511264302067357,-6.449609932071973,0.8148148148000001,-1.0382632298,-0.5515197908,1.8680880778,0.2836324214,2.2082674268,-0.3677426680000001,368.5,-2.0956770288,3.0098963601,0.2668039525,1.3520700712,47.0,132.5,-12.1190467725,0.5758704472999999,13.0,1.7695054197000002,0.5143929643,1.8400567648,-0.1838851807,2.0978076058,0.3687910157,1.7117608899,-1.6436483599,0.4615384615,0.0582523167,-0.0024037053,8.0024965237,0.46519898649999997,0.17609672920000002,3.0201772276,0.2524182125,1.5402655613999998,-0.3616999235,287.0,5.6,5.0,324.3333333333,-0.5989698947000001,2.0631747797,0.3059823315020001,0.7141056490750121,292.8333333333,329.6666666667,-0.13522459109999999,0.3289512596,2.4075217057,0.26139948090000004,1.701253339,36.8333333333,62.791450216499996,2.5207245475,0.2783765895,2.095137028,-1.0492261787000001,-0.1186240635,1.3640133383000002,0.149230204,2.3645829995,-0.0192210092,1772.5916666667001,11.0,6.0,2785.5,-0.8259149393999999,0.8195333473,0.2459531966,0.81945484,0.2109548002
s531,2.6683656122999997,-0.7973295862,0.1180505207,2.2471496816,-0.2515774364,1.9,18.652173913,0.23333333329999997,10.3157894737,0.3666666667,-0.2634510604,-0.9122956229000001,3.0750786108,0.4090803659,1.717842263,-0.3354502118,-9.047682552124119,-5.3920406800908856,4.0223990387,0.2762911523,1.6347224767,0.1666666667,0.6666666667000001,8.6666666667,0.075,2.0,-0.0116666667,-3.0,13.041666666700001,0.0544679967,1.0,-0.0025120532000000003,-2.6190773067,0.5010912035,0.8441163012,8.1,6.2,1.8246029641,0.5600264443999999,2.6278119899,-0.3740457828,0.22222222219999999,-3.3739545183999997,-2.5577610711000003,0.1910395678,4.9380558016,2.9526974408999997,0.2463542734,1.5382924055,-0.8075379761,4.3503317988,104.0,10.925098710999999,0.2565783653,8.0,0.7968348503,0.0014051660999999998,0.7146347045999999,0.0016985975,0.5833333333,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-1.335567597,0.051380452900000005,2.1447303662,0.4444305373,1.8773087022,-0.3159767403,328.1199999999969,-1.206727560081,2.934726714831001,0.3368065860050001,1.5568543718969994,20.895,68.295,11.2953549176,0.6385046359000001,8.0,1.7582337295,0.5425238544959999,2.7842751117,-0.44065327229999995,3.1443488455,0.46520944329999997,1.4545174604,-2.3950334358000003,0.4187192118,0.08774723940000001,0.0012411944,8.6222111762,0.6906443542,0.17470909850000002,3.1913721207,0.30874884080000004,1.3583648992,-1.353926485,353.0,5.4,5.7,326.3333333333,-0.5857047031,2.2200393443,0.4484968170000001,0.31841688040319177,236.6666666667,244.5,0.5170548858,0.0749459983,2.7908003982,0.3802819112,1.4493234349000002,7.833333333300001,-34.5575250836,3.1866516817000003,0.2189264971,2.086658214122,-0.6397347601000001,-0.2577761858,2.2180642756,0.302600615,1.9903309996,-0.0145948577,2262.6574074074,4.0,8.0,4282.5,-0.0124609056,-0.29013504970000004,-0.7274239341000001,0.6761282154000001,0.3745785493
s533,2.0536295449,-0.5036664992000001,0.0180726062,3.2075647443,-0.3186228591,2.3,55.1764705882,0.43333333329999996,18.9545454545,0.2666666667,-0.1257133567,-1.05609503,4.0796101434,0.37225615759999997,2.2029321391,-0.3726990268,-7.706000787351924,-6.6560145526902526,2.8948259499,0.3156626615,1.4545523344,0.8333333333,0.1666666667,14.458333333299999,0.051625000002000015,2.0,-0.0015,-1.375,12.625,0.19697674420000003,1.0,-0.006093023299999999,-4.9186046512,0.30253334530000003,0.72700743,9.6,6.6,1.6065224447,0.4702925774,1.8896343432,-0.5088611148000001,0.5716666666750002,-1.3482544165,0.5710805531,0.22447011379999998,4.8711947097,2.5529712476,0.0044824268000000006,2.5070343090000002,-0.7625664513,3.9332268227,164.0,7.6113128603,0.37525354829999996,7.0,0.8510818481,0.0020740881,0.979296875,0.0025232111,0.6388888889000001,-7.365900695568905,-5.553730190361736,-6.449609932071973,0.6666666667000001,-1.2288183733,0.06304277259999999,2.0272772206,0.3778381813,2.0822011454,-0.42559260229999996,283.1666666667,-0.9655408628,3.4540174996,0.3159275326,2.0525800299,9.0,42.0,13.324950989400001,0.3629528484,16.0,1.4961881223,0.4249882568,2.451046635,-0.1007264022,3.0834967373000004,0.3895535146,1.7902236277,-1.7267892982,0.3778337531,0.07746266519999999,-0.0034154762000000003,6.963070244500001,0.5369272053999999,0.191899527,3.3188822574000003,0.3395046376,1.1045369087999999,-1.3355128673999999,380.0,6.5,6.0,319.5,-0.6085146756,2.5621863069999997,0.35837969770000005,0.4217908318961238,219.0,226.6666666667,-0.7041759189,-0.42008099509999997,3.9960246771,0.34512408479999995,2.1972830423,7.666666666699999,-12.1088600161,3.3020524557999997,0.3040138623,2.0196232401,-1.4828137914,-0.3146680937,2.1343770979,0.3705493839,1.6723903419,-0.027376169199999998,2007.2037037037,-5.0,9.0,3927.9387121212135,0.8696845266000001,-0.2055619436,1.1937295099,0.1979521892,0.2129114584
s534,3.0114035601999998,-0.7862701136,0.2005457677,2.0231441650999997,-0.3422084307,1.9,26.9583333333,0.2,13.590909090899999,0.2666666667,-0.39197299630000004,-1.1659930181,3.2806826338999997,0.4033093403,1.7150239355,-0.7155496483,-7.511479027231528,-5.2874694386556484,2.7798566197000003,0.2330582411,1.6476613462,0.33333333330000003,0.5,7.416666666699999,-0.0166666667,2.0,-0.0056666667000000006,-1.1666666667,6.75,0.0932142857,1.0,-0.0032714286,-2.5738095238,0.09150680929999999,0.7252344647000001,6.1,5.3,1.7957256919,0.4253240303,1.6946713691,-0.4967997818,0.25500000000100004,-1.5753910159,-0.5300254082,-0.1448413667,3.3579238220999996,2.6855466002,0.2474289504,1.2559676674,-1.0705413209999999,3.8243251091,198.0,7.6113128603,0.37525354829999996,7.0,0.7982537150000001,0.001190448,1.0,0.0017024751999999998,0.4722222222,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,0.1851851852,-0.7032223447,0.4189828108,1.4562367258000002,0.4772699856,1.7391798491,-0.36804411049999997,320.343333333332,-1.074553098611,2.950717932907001,0.3027430092959999,1.5431066157139997,25.365,55.07,1.3168202116,0.5709133277,7.0,1.418165977,0.46536536799999995,1.926455564,-0.1553864334,3.7796195176,0.33801169610000004,1.8501208133000002,-1.8008656167,0.5661764706,0.1463762454,0.0064414286,6.377907308999999,0.5896795772,0.2005495278,2.7624279226999997,0.2781532419,1.2757677201,-0.6298783547,307.0,6.0,5.8,297.46499999999503,-0.703326284208,2.8976339395319997,0.3185038323290001,0.5116857801512992,255.52416666666198,278.55833333332987,-0.214940478817,0.059606135801000035,2.8954262375199984,0.3083006731019999,1.6937236357799998,13.572500000003993,19.311888007696,3.5608973172,0.31377563610000003,2.1357137181059995,-1.2306887073,-0.2631217035,1.8143315585,0.3520593288,1.5239485008000002,0.0639399214,2259.7416666667,2.0,8.0,4808.4166666667,0.16591348490000002,-0.2177764677,0.15460605789999998,0.8793616289,0.31545630950000003
s535,2.0996363068,-0.441291007,0.2227824973,2.2381579937000002,-0.2091434416,2.45,33.7083333333,0.2,33.7333333333,0.5,-0.16545353210000002,-0.8711344947,2.1917905673,0.3815393354,1.6399038447,-0.3304723312,-8.420960709790299,-6.582048063555593,4.3368787669,0.41209504630000005,1.4652846494,0.33333333330000003,0.33333333330000003,10.125,0.1458333333,2.0,-0.023166666699999998,-2.375,13.75,0.0787057634,1.0,-0.003536446509,-1.5515672396,0.1460631706,0.7045866706999999,7.4,7.0,1.5080552891999999,0.45797448479999997,1.9752050917,-0.5260687551000001,0.22222222219999999,-0.7030134165999999,0.5206486149,0.1932209246,4.933693088,2.8569182474,0.013576241200000002,3.5133096022,-0.919969109,3.1442961907,123.0,59.8991114415,0.8568707964000001,6.0,0.5196380615,0.0017277125,1.0,0.0019051521829999995,0.7222222222,-5.553730190361736,-6.449609932071973,-3.6646748864517766,0.5185185185,-0.8150128445,0.0193935306,1.6188425603999999,0.45175664020000006,2.1644987548,-0.4228500741,418.3333333333,-1.2738252038,1.8467718402,0.2598241047,1.859940692,30.0,218.0,10.7368174281,0.6353554268,14.0,1.5077452533000002,0.4190213767,2.3523880748,0.116438435,2.0165435608,0.29895283149999996,2.0174814362,-0.5719458540000001,0.5050505050999999,0.0649653845,-0.0005563003,7.8712709057,0.5497504360000001,0.16237111099999998,1.6624031559,0.255541509,1.7140397402,-0.3937202784,363.0,6.8,5.6,252.3333333333,-0.7047141404999999,2.6383090181,0.3701552559,0.3739544559529724,225.5,204.8333333333,-0.0167757098,0.2232678286,2.6166773567,0.34440374430000004,1.7273011056,-20.6666666667,28.436199095,1.6148193136000002,0.4157272035,1.807976117,-0.962762344,-0.12169259789999999,1.2212261331999998,0.3968144217,1.7150612835,-0.043543455300000006,1519.55,7.0,8.0,4523.0833333333,-0.541494699,0.30553334,-0.4365036131,0.8491657126000001,0.4267601349
s538,1.3287298622,-0.5278668101,0.2916692509,0.7751388834999999,-0.0143832277,1.05,19.4166666667,0.2,23.619047619,0.30000000000000004,-0.3563410419,-1.2028320584,3.304401447,0.3517430961,2.5011238672,-1.2438721831,-6.363874931998493,-6.530346837220093,3.1179473164999996,0.2868071365,1.5767901684999999,0.5,0.0,5.625,0.0291666667,0.0,-0.0005,0.20833333329999998,11.375,0.0004728132,0.0,0.0030189125,-1.4213947991,0.079557719,0.6893790886000001,8.9,6.3,1.5392288163999999,0.3931024395,1.7293491621,-0.5173365897000001,0.30555555560000003,-1.5778837414430011,-0.382309824447,-0.314981975894,3.649942538566,2.5592669935959997,0.17216282127599994,2.138303528741,-0.7017421781000001,4.5619233948,123.0,2.3916188301,0.3492235958,5.0,0.6997104645000001,0.0011304678999999999,1.0,0.0016535866,0.5555555556,-6.449609932071973,-6.449609932071973,-4.625581180301964,0.5925925926,-1.0561948979,-0.7427578963,1.8377810883,0.46597932439999995,2.1403651706,-0.3646940277,307.6666666667,-1.4099638184,2.7021529598000003,0.3022295244,1.8325703465,6.0,139.5,-2.9373765574,0.5536306877190001,8.0,2.0684298862,0.4887975200439999,2.0986076239,-0.30850518200000004,3.3041618239,0.4508805571,1.8231249187,-1.6339688243,0.5318627451,0.0672324508,0.00035875290000000003,10.1407117957,0.6955720805000001,0.1893223096,3.7546419991000004,0.2842883055,1.9738837013,-1.23457346,298.0,4.8,4.8,232.0,-0.8738880206999999,3.1947741383999997,0.28314920930000004,1.0306595183026916,257.94749999999897,279.24000000000103,-0.15465676137299994,0.2281922417810001,3.222446737253,0.3232208900520001,1.8930731149789997,17.178333333331,49.54311983112002,2.4844119168,0.32608340329999996,2.4959373094,-0.6735152326999999,-0.17172769289999998,2.2052844937000002,0.2907813544,1.91610414,-0.0419505157,2651.2139978294804,-20.0,2.0,7201.833333333299,-0.3982782824,0.4260463534,-0.4147036067,0.8607258515999999,0.39039511549999995
s539,2.1962632956,-0.5316809791,0.10041030710000001,1.6725133359000002,-0.2214299748,1.45,27.0,0.3666666667,35.157894736799996,0.3666666667,-0.40691825509999996,-0.5867444516,2.2794062255000003,0.34097523630000004,1.2142777525,-1.0199287198,-7.318697535717927,-3.8292196886677887,3.0624710964,0.2542116703,1.3094160282,0.33333333330000003,0.33333333330000003,12.375,0.0791666667,1.0,-0.0021666667,-1.625,12.208333333299999,0.2110520095,2.0,-0.0046950355,-2.1938534278999997,-0.1126767113,0.5345052083,8.5,6.5,1.88258497,0.6299618779999999,1.5606987766999998,-0.4622713448,0.2719444444470001,-3.6045807045,-1.8881330106999998,-0.5638194763000001,3.4283377134,3.1679057476,0.046856609400000006,2.2794477075,-1.2005538776,3.0572519702,182.0,10.925098710999999,0.2565783653,8.0,0.7275070667,0.0013907151,0.9213012695,0.0022921817,0.6111111111,-3.6646748864517766,-3.6646748864517766,-2.7483841522350163,0.2962962963,-1.1840424243,-0.07738801719999999,2.134293446,0.3737727930000001,1.9094507,-0.4181532317,295.6666666667,-1.0433909655,3.0190758225,0.21160429449999998,1.989245989,45.0,77.0,3.555880506120998,0.5493579386999999,8.0,1.3282273761,0.4235493564,1.5161422565,-0.2556357472,2.4648127805,0.44733809469999997,1.2693589525,-2.361109194,0.32107843140000003,0.0382708551,0.0007081563,10.9927898365,0.4218430947,0.057902400599999994,2.6498097236,0.2306782614,0.9758609353,-1.1000521369,285.5,6.2,5.8,268.6666666667,-1.1675410861,2.6062405951,0.3121437751,0.2853696329232176,265.1666666667,271.0,-0.1436624515,0.25445696500000003,3.302362623,0.29464493740000003,1.384577572,5.833333333300001,37.8077473372,2.4579933146,0.35929083009999996,1.4648324065,-0.9801737645999999,-0.1188344464,1.3623305019999998,0.0323647908,1.9933301074,-0.07769294360000001,1406.6,10.0,7.0,2998.0833333333003,0.5727115990999999,-0.8878966075,-0.2290377803,0.17076405530000002,0.4009546864
