,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.auc_large,bickel_titrator.auc_medium.logTr,bickel_titrator.auc_small.logTr,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s471,0.9698590447000001,0.1878313818,1.5686400321,1.85,35.0952380952,0.30000000000000004,36.7222222222,0.4,-0.44007247720000003,-0.9910808084,3.8100005767000003,0.39593779,2.9991827613,-1.3920069326,0.4404280822,-2.202274980077484,-2.327077810689733,-7.250972048920912,-5.915177362591867,3.645494328,0.2939398453,1.6649347923,0.0,0.8333333333,15.2083333333,0.10416666670000001,0.0,-0.0021666667,-1.125,19.625,0.1258865248,1.0,0.0024255319,-2.0921985816,-0.2363561576,0.6028025338,7.5,9.4,2.2923321591,0.3924046718,2.5939323378,0.08574228610000001,0.0833333333,-2.5477879152,-1.9900170708,-0.9092231175000001,3.5016887022,2.4491970855,0.2281341742,1.5454365197,-0.5622446405,3.8597451277,144.0,2.3916188301,0.3492235958,5.0,0.7918487549000001,0.0014158977,0.8559463501000001,0.0015126755,0.4444444444,-1.8444397271102142,-2.92008656560793,-2.748384152235016,-0.6655039586,1.2860760893,0.4767027177,1.4554642454,0.025408898500000002,348.2383333333411,2.898474673596,0.30701440645699996,1.6421050939099997,9.85,73.635,19.3462317892,0.6017069247,4.0,1.4734288057,0.5244557473,1.8941160954,0.0021446929,3.0610839159,0.5015049405,1.7799828569,-4.3728880566,0.47536945810000003,0.061761208000000005,0.0014085829000000001,4.4861485443,0.8116459241,0.2891779919,4.6481665071,0.2474816497,1.840180393,-2.1150696884,372.5,6.3,5.3,316.73666666666696,3.2596270331500006,0.34818310290500015,0.5155844618889711,272.0,3.5630129052,0.33874084190000003,1.6631775951,1.9629218953,0.4610315186,1.6440107881000001,-1.9861817129000001,-0.4304243259,-1.2142734048000001,1.2049700838,0.3127605224,1.5379870621,0.0049942041,-0.5027066651000001,2350.2916666667,3.0,10.0,4079.25,0.1107832151,0.035301902600000004,-0.6300115198,0.8775883334000001,0.3509380512
s473,0.94812034,0.1596042416,2.317777057,2.15,42.3913043478,0.2333333333,31.2941176471,0.4333333333,-0.6526223694000001,-1.0216110909,3.5087679243,0.34557998910000004,1.7966084035,-0.7085623942,0.5029075342,-1.5603216433474192,-1.726741610928399,-7.909486803677375,-5.485954546265852,2.9016898421,0.28038708360000003,1.6163059267,1.0,0.0,10.875,-0.0458333333,2.0,-0.007500000000000001,-3.2916666667,11.7916666667,0.1176190476,1.0,-0.0120380952,-0.0571428571,-0.3012737123,0.8530298915000001,7.1,8.4,1.8212497904,0.4093376798,1.945413354,-0.1051258567,0.6944444444,-3.7655166095,0.3993264925,0.3298219498,4.6604910377,1.9707723684,0.0056165824,2.1087285968,-0.5749801717,4.308399382,217.0,2.3916188301,0.3492235958,5.0,0.7911956787000001,0.0020816544,0.8884689331000001,0.0027746605,0.6666666667000001,-7.365900695568905,-6.449609932071972,-7.365900695568905,-0.573598766,1.6273592346,0.4967909499,1.7390538643,0.081555418,400.1666666667,3.5742652007,0.3184577427,1.2091737149,30.0,11.0,19.895253874,0.4561239851,18.0,1.579039166,0.5307215239,2.0195551437,-0.9244880616000001,2.4650503928,0.4150713083,2.2737004965,-1.4390173021,0.4502487562,0.1048897287,0.00026262430000000003,9.4255130064,0.5609821939,0.2136289535,2.6123881188,0.28795461310000003,1.4664458042000001,-0.8403440981,272.0,6.6,5.3,307.64999999999696,3.5331879471240013,0.33374540385800006,0.47164342467284337,228.8333333333,4.4252725682000005,0.3306573816,1.6731715054,2.8655642111,0.3299786892,1.8551509093,-1.3807024059000002,-0.3981799748,-0.3988721011,1.6644998819999999,0.3223846331,1.9717204922,-0.053195882,-0.020498721600000002,1482.1968614719,17.0,5.0,2023.8333333333,0.6292150716,-0.0444788447,1.2456672092,0.16769827610000002,0.3507380453
s477,0.7699102192,0.0969724663,1.2193632836,1.45,47.375,0.4666666667,25.461538461499998,0.5666666667,-0.3904368541,-0.8888500285000001,3.3427527983,0.3158050141,1.8688971482,-1.0748362007,0.12024315070000001,-3.169148395307329,-3.235276709606921,-6.243737726272242,-4.176273663517831,4.4188158706,0.23917408040000002,1.8075409528000002,0.33333333330000003,0.33333333330000003,15.0,3.885780586e-16,1.0,1.2143064330000001e-17,-5.0,15.0,0.1049450549,0.0,0.0047435897,-0.8525641026,-0.0031728826,0.8846753159,5.9,4.2,1.7555592135,0.42384708930000004,1.9200734031,-0.3473647066,0.430555555553,-4.1308195929,0.4118451483,0.0,5.3201349372,2.8174700227000002,0.0831139667,2.0253831528,-0.8893284577,4.1867508355,110.0,3.8594254336000002,0.1210723489,4.0,0.7323261261,0.0018050048,1.0,0.0021544391,0.0833333333,-7.365900695568905,-8.511264302067358,-7.824046010856292,-1.0105320708,1.4674656335,0.4098678445,1.5361905031,-0.8900714376000001,335.0450000000091,3.00343883155,0.31509817237499993,1.585514337526,15.5,71.61,5.847998029968002,0.5929517895,2.0,1.3466031969,0.46591632920000003,1.4951984488,-0.349525884,3.6343090096,0.3749266217,1.5625746176000002,-3.4076968636,0.45232273840000004,-0.0119878983,0.0063538808,6.5416846349,0.6131646688,0.2506783969,3.1071983274,0.2792718333,1.1758636194,-0.805769571,284.0,5.4,4.9,337.1666666667,2.5740056087000003,0.3157518734,-0.05384685954059416,267.8333333333,2.0761533022,0.3092276738,1.0428324229000001,3.452546928,0.27352239700000003,1.8269811474000002,0.3247195323,-0.25986615182899997,-0.128496141032,1.680882205339001,0.27356205242699994,1.7232308670739998,-0.375661076781,-0.4191009155690001,1931.8958333333,2.0,10.0,4056.0833333333,-0.3622769777,-0.2651081979,-0.6453637256,0.24511914980000002,0.3387585067
s481,1.6405999996,0.1373346502,1.7251809864,3.0,30.9444444444,0.4,15.45,0.33333333330000003,-0.4612499597,-0.6534255401,4.1561411569,0.2541778926,3.4802201848,-1.1120471911,0.9062517123,-0.11232726911561497,-0.03173986057298802,-10.510600166363616,-10.291594194348146,2.6119999539,0.2263330465,1.823144964,1.0,0.0,9.125,0.0208333333,2.0,-0.008833333300000001,-3.0416666667,8.625,0.0054597701000000005,2.0,-0.0078817734,-2.184729064,-0.2235576923,0.8107060850000001,8.7,8.3,2.1618220737,0.39853287670000004,2.0508695448,-0.3878040029,0.8611111111,-0.7453189577,1.7108840472,-0.3719338943,3.8121088774,2.334608001,0.1708871491,1.955732247,-0.9928100529,3.4727396196,154.0,59.8991114415,0.8568707964000001,6.0,0.7689626694,0.0018402835,0.8969497681,0.0020857331000000002,0.5833333333,-8.511264302067358,-8.511264302067358,-6.449609932071972,-1.3692538264,1.7800877326000002,0.38149355430000004,1.6726908852,-0.7304926897,298.5,2.7148761748,0.3126729516,1.2209929112,58.0,14.0,1.1310270473,0.5356776273,8.0,1.4279498846,0.3924888915,2.0563791371,-1.0154987394,3.0425637945,0.3725524921,2.0182455483,-1.3855318867,0.40740740740000003,0.043258319,-0.0027458557,4.2497329986,0.5131779757,0.2894620275,2.0647198288,0.2687512916,1.557326517,-0.7692786506,340.0,6.4,5.8,271.5,2.7217028921,0.2332668738,0.4262661841740585,355.3333333333,2.2054127269,0.2564221215,1.385464101,1.7731107468,0.3022951383,1.9481844951,-0.0997151352,0.29511458900000004,0.0322296856,1.4965912533,0.27325548980000003,2.1860633028,-0.6099879831,-0.08896250900000001,1842.8214285714,21.0,6.0,3380.8333333333,1.160891254,-0.5010745199000001,1.2470806038,0.39505890590000003,0.3003962986
s484,0.7985622361,0.35568716440000003,1.4713040080000002,1.6,25.6363636364,0.2666666667,11.4210526316,0.36666666670000003,-1.0246556658,-0.5934166818000001,3.5766271574,0.4589426753,1.4965904184,-0.2760142761,0.9062517123,-1.8129498743625936,-3.1478302665850384,-10.337531163536292,-6.446666141006674,2.9541531262,0.2633568054,1.9383638106,0.1666666667,0.5,5.1666666667,-0.0083333333,1.0,0.0003333333,0.33333333330000003,6.8333333333,0.0443115029,0.0,0.0021209068,0.1097816961,0.5091879832,0.0728056133,6.7,6.1,1.4728768606,0.39865483830000004,1.9429554366000001,-0.9002139926,0.0555555556,-3.3212252015,-1.8814119974999999,-0.24725917520000001,3.4966902426,2.1739185446000002,0.1370618513,2.456075629,-0.915317409,2.6399906271,140.0,7.6113128603,0.3752535483,7.0,0.7403660298,0.0016447946,0.6757835865,0.0011417873000000001,0.5555555556,-4.625581180301964,-4.625581180301964,-3.664674886451777,-0.7999493453000001,1.3989368089,0.4879491831,1.5595621620000002,-0.7455941912,347.7066666666711,2.4737038583599995,0.34779475061400006,1.4658475104419997,21.295,66.605,2.974089850264,0.7056337253,5.0,1.1544136131,0.6176243421000001,1.8775668327,-0.25644021510000004,2.4365322299,0.4663626141,1.6404776048,-1.3335818202,0.3759213759,0.0792199152,-0.0005520157,1.0,0.0,0.1,2.8341595657000003,0.3134315283,1.2000863572,-1.2140497704,345.0,6.0,4.2,319.1666666667,2.7407123449,0.3925733558,0.13624221103395553,333.6666666667,2.676306228,0.4223315185,1.1651697228,1.6829271424,0.36148036440000003,1.9984742675,-0.7330804870000001,0.2513894374,-0.20485048960000002,1.0926943705,0.140795002,1.9322082883,-0.5557496125,0.2950516838,4542.7875,2.0,7.0,5588.9166666667,-0.47045705578099983,0.06130634455000001,-0.30916870208400016,0.18142563920000002,0.18330668690000002
s489,1.7610442018999999,0.3487148391,1.6606258433,2.6,11.8888888889,0.1,17.3846153846,0.1333333333,-0.057784736,-0.4906639524,3.6011079167,0.45603575090000004,2.6480424075,-0.38249464580000003,0.0385128425,-3.4640387134407113,-3.4640387134407113,-2.2101837196682896,3.274107844473008,3.0730968313,0.3053566893,1.6999926338,0.33333333330000003,0.5,2.375,0.0125,2.0,-0.0061666667,-0.875,2.25,0.0405172414,2.0,-0.0021034483,-0.525862069,1.0175955364,-0.44090144010000004,8.8,6.9,0.637528713,0.5359175073,1.6710954167,-0.4368586742519999,0.32722222221800024,-1.6847454386,-0.2988742043,0.49583813730000004,4.3284586626,1.7985359282000002,0.4479620286,1.6027290938,-0.9437793146000001,3.5708010963,116.0,46.0626954627,0.8291899447000001,10.0,0.7401384830000001,0.0013557319,0.9961593628000001,0.0020990320000000002,0.6111111111,-1.3862943611198906,-1.8444397271102142,-3.664674886451777,-0.3805005461,1.6331436729000002,0.5179206459,2.2963079657,-0.1134216247,336.5,1.9845153607000001,0.1140269045,2.6015922958,11.5,117.0,1.0027270213,0.5805870725200001,5.0,1.0419848235,0.6982694115,2.0886393156,0.3968940776,3.358839481,0.0868848863,4.4895448204,-0.39357599990000003,0.4663341646,0.0919527583,-0.0087229118,3.2910035784,0.6715592787,0.2887824824,3.6824683361,0.2908603469,2.1389612868,-1.1300146707,361.0,5.5,5.8,384.0,1.9762814148,0.3035821537,0.780622959706532,325.1666666667,1.8529982936,0.37969586790000004,1.5832995847,1.4265091364,0.4279732214,1.7752939609,-0.6692756375000001,-0.1810327227,0.0907517068,0.7872733441,0.011411430600000001,2.842481088,-0.1916557056,-0.5489935662000001,3044.3928571429,-3.0,6.0,6498.7272727273,-0.5724547936000001,0.28661314120000003,-0.2410275665,0.8858800486,0.16818801790000001
s492,0.9824459818000001,0.2436006828,1.347341908,1.7000000000000002,23.0869565217,0.2333333333,15.3846153846,0.1333333333,-0.9099638126,-0.629744174,3.389338557,0.41887700980000003,1.6464983203,-1.4895845923,0.0384109589,-3.4539156287074273,-2.2264488465371817,-3.174193113315962,1.2660237063187003,3.7656403155,0.2857116301,1.6232811232,0.33333333330000003,0.1666666667,15.5,0.3166666667,2.0,-0.0056666667000000006,-2.4166666667,9.2083333333,0.1402932255,1.0,0.0019676441,-2.3216380182,-0.2897251956,0.8299916269000001,10.3,7.3,2.35671785,0.4230840917,1.7508822851999999,-0.7024233219,0.3522222222260001,-1.5504737721000001,-0.09839526180000001,0.0,5.3201349372,3.2356920361,0.1460739714,2.8527577312,-1.0170844173,3.9312389163,224.0,46.0626954627,0.8291899447000001,10.0,0.7901260376,0.0012826473000000001,0.9,0.0012424709,0.47222222220000004,-1.3862943611198906,-1.3862943611198906,-2.748384152235016,-0.8533729961000001,2.1633411682,0.45033569770000004,1.5268691677000001,-0.2075533212,356.07833333333707,2.9869711597569992,0.33234012226600007,1.5234213302270003,29.815,62.295,-8.5714182545,0.3720471838,4.0,1.7375223584000001,0.4014910148,2.2014699787,-0.3088881778,3.3508730047,0.4042724421,1.9459472687,-0.2525030935,0.4365853659,0.0658740089,-0.0032187779000000002,4.3847502889,0.4637827607,0.2060251514,2.5563646125,0.3540417473,1.4379817001,0.23513644420000002,327.0,5.7,5.6,316.44000000000506,3.0665156609290007,0.351249032687,0.4370665608499709,330.1666666667,3.3115655518000002,0.3652477941,1.3380397489,1.9058224752,0.3399258242,2.0003735862,-0.8331187942,-0.07578243750000001,0.0306850983,0.4093022217,0.0566356827,1.560489277,-0.2014859246,-0.7313873174000001,2599.3148148148,13.0,8.0,3723.5,-0.5887847144,-0.1512273791,-0.6193239837,0.6933736886,0.4798348877
s495,1.1414110493,0.27765831750000003,1.6971915045000001,2.2,39.9090909091,0.2666666667,13.8095238095,0.30000000000000004,-0.2524546044,-1.0552214626,3.8277144259,0.3754616646,2.4722195479,-0.2947378162,0.4448535959,-1.2154193453969067,-0.818663810743201,-9.008429445918043,-7.253012369688495,3.5265098648,0.3157499467,1.6727772372,0.6666666667000001,0.33333333330000003,18.7916666667,-0.0625,1.0,0.0008333333,-6.7916666667,23.5,0.0614764141,1.0,-0.0011325301000000001,-4.6355932203,-0.0758848617,0.9060378039,7.7,5.7,1.8937728824,0.4648104516,2.7205984506,-0.43455331820000004,0.6666666667000001,-1.8135079114,-1.283044046,-0.7962484724000001,3.7276379925,2.0834455553,0.1311396433,2.9936566313,-0.6807759697,4.096807786,190.0,59.8991114415,0.8568707964000001,6.0,0.8790130615,0.0015840798,1.0,0.0015111806,0.5,-5.553730190361736,-4.625581180301964,-5.553730190361736,-0.6269594061,2.4888403864,0.3706976218,2.6205477347,-0.4517136987,486.6666666667,2.5942078813,0.3424462693,1.7391483544000002,68.0,54.5,5.413447750767,0.6830312686000001,9.0,1.5151913308,0.712445686,2.5512263686,-0.3114524528,2.3331774897,0.3799819451,2.1138398166,-1.2147330296,0.5351758794,0.040245785,0.0038606155,5.8430171074,0.6413778817,0.1939171697,2.6521338497,0.3056055476,2.4129268426,-0.6829460011,345.5,6.3,6.8,532.0,3.9470100132,0.3443379072,0.7317896861026505,285.21083333333104,2.9507421028140026,0.33398383858299985,1.796907538297,2.5304424144,0.2945174172,3.4361622784,-0.300369074,-0.1809028682,-0.07104335240000001,1.6136473283,0.28600784090000003,2.5720616743,-0.17964552020000002,0.2329165543,3024.8958333333,6.0,6.0,4755.0909090909,-0.7404496357,0.3842591967,-0.5298413044,0.2990012492,0.1994789565
s500,0.6972139427,0.0257279828,1.7995162210000002,1.7000000000000002,15.9285714286,0.0666666667,9.88,0.1666666667,-0.5491252651,-0.3259269594,3.5056744682,0.4198367033,1.5018117817999999,-0.5094192364,0.8037517123,-0.3129881723336707,-1.790869454408771,-9.178662457416713,-7.706002786829616,3.8723690709,0.3047131218,1.1412310424,0.6666666667000001,0.33333333330000003,8.7916666667,-0.0458333333,0.0,-0.0031666667,-0.2083333333,10.4166666667,0.1024096386,2.0,-0.0060318562000000004,-2.2028793139,0.0132760314,0.7968565815,8.3,6.0,1.342845121,0.46064411710000003,1.97959883,-0.42534080300000005,0.5,-1.7586415575,0.2881643834,0.1932209246,4.933693088,2.3358662361,0.030518664900000003,3.0068178115,-1.2890129854999999,3.38738178,98.0,1.2928725743,0.0438060331,4.0,0.6600288153,0.0011750945,0.7800827026,0.0013104869000000001,0.5277777778,-6.449609932071972,-5.553730190361736,-4.625581180301964,-1.0654773135,1.3940890553,0.42836981630000004,2.004194602,-0.3108506533,336.1666666667,3.3246632859,0.35271065430000004,0.9206774911000001,39.0,18.5,4.096356954870999,0.5690631232000001,6.0,1.212814423,0.5943811801000001,1.8873861008000001,-0.0017841414,3.0351924426180017,0.4309185005980001,1.817161711787,-1.6088147471609995,0.6314496314,0.07566804690000001,0.0037655067000000003,5.5488986931,0.5381794830000001,0.2669387418,3.4237604375,0.35429481620000003,1.6280723236,-1.0027493587,348.0,6.3,5.8,265.8333333333,5.3439975344,0.3335198111,0.8192459392625315,287.5,3.9436640880000002,0.3528276864,1.3620790056,2.6191376088,0.38824139560000004,2.1283538123,-0.4709250762,0.07921993000000001,0.0210651808,1.9397857067,0.4105482613,1.6112964754,-0.2034779405,-0.5746014422,2924.7916666667,4.0,8.0,5440.3333333333,-1.0648828583,0.5726804411,-0.7418929161000001,0.7882678466,0.6691724853000001
s501,1.1895747896,0.27694476490000003,1.3948496776,1.9,43.3529411765,0.4333333333,34.2380952381,0.30000000000000004,-0.4970575666,-1.4003530728,3.2579301869,0.41641762050000003,1.4045727471,-1.5003555881000001,0.5662517123,-1.5516779861779124,-2.9899102126894195,-8.153367773161165,-6.908736159888563,2.655202118,0.3036504002,1.3506740726,0.33333333330000003,0.6666666667000001,22.875,-0.1375,2.0,-0.0005,-1.625,16.9583333333,0.0157801418,1.0,-0.0015744681000000001,-1.9255319149,0.1692394716,0.4782132691,7.1,6.2,0.6876269614,0.0162114314,1.3117361611,-0.5473013809,0.6944444444,-1.2911285707,0.9740873615000001,0.0,5.3201349372,2.3504060232,0.0378618043,2.2602651744,-0.8893284577,4.1867508355,167.6,2.3916188301,0.3492235958,5.0,0.6878027916,0.0014254551,0.7545106411,0.0016828473,0.8055555556,-6.449609932071972,-6.449609932071972,-6.449609932071972,-1.0299384486,1.5332740183,0.4188561377,1.8953633716,-0.5633708913000001,333.7183333333401,2.869107965267,0.31309375581699994,1.5294135080380002,22.14,65.485,4.042101520758999,0.4996598941,11.0,1.4883780845,0.47908910860000004,2.047107847,-0.4071385249,2.6344576249,0.3938585335,1.7773892042,-1.5833779637,0.6231527094,-0.012379999800000001,0.0050950342,4.7529664481000005,0.5953806257,0.2912758971,4.162796856,0.3039978967,1.4221880848000001,-2.0735755556,421.0,5.6,5.6,429.1666666667,3.0816346899,0.2517089686,0.7715954582668536,341.1666666667,2.2629303101,0.3357043388,1.1986089881,3.0584793795,0.4100836666,1.3688051899,-2.2098713237,0.1287970757,-0.8001910471,1.6370312500000002,0.3471176633,1.6463243073,-0.3177508618,-0.0018044307000000001,3160.6018518519,-6.0,9.0,7457.8333333333,-0.09116589264700002,0.023010925942000014,0.03324978387800002,0.9071361217,0.3788261502
s502,0.77283431,0.21743063240000002,1.4083660314,1.75,32.25,0.0666666667,16.7307692308,0.1333333333,-0.3253284581,-1.1365844263,3.7088155853,0.2854444601,2.4390107799000003,-1.614399037,0.37104041096,-1.6897372671859947,-2.4013089815528916,-7.557632270297484,-5.817790027477844,5.1758990288,0.1560598564,2.9674251882,0.8333333333,0.1666666667,9.75,0.025,0.0,-0.002,3.330669074e-16,29.0476190476,-0.0184507042,0.0,0.0022816901,-0.5704225352,-0.0058905304,0.9388091704,7.2,6.9,1.9122590537000002,0.3636142891,2.2445756844,-0.7744514015,0.30555555560000003,-0.2026775354,-0.3711836082,-0.0658959303,1.1093446829,0.8113041656000001,0.1173916933,1.5531836452999999,-1.1195720593,3.7262636324000002,112.0,2.3916188301,0.3492235958,5.0,0.6919198990000001,0.0015943219,0.6936035156,0.0014199634000000001,0.5,-3.664674886451777,-4.625581180301964,-2.748384152235016,-1.0736044572,1.9104321847999999,0.3957427304,2.1153053709,-0.5120304887,332.3816666666711,2.8823919619729996,0.3018424704740001,1.6427875811379997,15.925,68.68,4.728713322377001,0.5767231572,14.0,1.7898766599,0.44863948800000003,2.1155789241,-0.0386901861,3.2801840924,0.3529219267,2.0801209208,-0.751478594,0.40049751240000003,0.0940732393,-0.0024163781,6.4703540789,0.4382490995,0.1445340609,4.0087510965,0.3164753301,1.6367960351000002,-0.7794981772,315.0,5.9,6.6,306.201666666666,3.115438783125,0.336835321652,0.4847367196972225,278.74833333333294,2.9460123707450006,0.30214291804899995,1.592348440754001,2.615912895,0.3612556494,2.0588000028,-1.085023777,-0.07686768220000001,-0.7137677446,1.7377238535,0.2956542603,1.7570629239,-0.08903233540000001,0.19210726690000002,2032.125,2.0,8.0,5065.75,-0.3933765624,-0.2914258658,-0.7495081604,0.7955531836,0.2185438797
s504,1.4288200349,0.2526097537,1.7558010264,3.6,44.7368421053,0.36666666670000003,33.5294117647,0.4333333333,-0.6708281787,-1.6516804184,4.6341513553,0.3374293295,2.7467847071,-1.4505492244,0.43346489730000004,-0.5787152635012329,-0.6028479780303657,-7.787507015295477,-8.246616205397741,6.3100573878,0.2657341511,1.5521441771,1.0,0.0,8.5,0.3083333333,2.0,-0.0163333333,-0.9166666667000001,14.0416666667,0.2991525424,3.0,-0.0188057995,-3.8915662651,-0.1945364756,0.6997041112,7.8,5.9,2.2123016485,0.44800338970000003,1.8673916940000002,-0.7994560546,0.8055555556,-2.8456311512,1.1973397265,0.3298219498,4.6604910377,2.8609468609,0.009852110800000001,2.3776078662,-0.9575666758,4.0502743994,219.0,59.8991114415,0.8568707964000001,6.0,0.8931747437,0.0009447511,1.0,0.0014723181,0.5277777778,-6.449609932071972,-7.365900695568905,-6.449609932071972,-0.8027557128,1.6582736528000002,0.3685727395,1.6736431482,-0.7032547912,287.1666666667,4.4516762584,0.3308319098,1.6910227395000001,24.0,26.5,-17.7884210874,0.4313400605,18.0,1.7575103818,0.39757856410000003,1.8065631706,-0.2913139426,2.2843601104999998,0.4003010725,1.7573432530000002,-2.1095063713,0.4950980392,0.0780470203,-0.0016504335000000001,8.9601034795,0.7446339375000001,0.1957482144,2.6760174887,0.23076670230000002,1.3203439321000001,-0.465212122,261.5,6.3,5.8,403.8333333333,2.5337691403,0.3248803021,0.09894790860220232,265.3333333333,3.2391472492,0.311446013,1.3932015106,2.3267223509,0.2961767447,1.5503640411,-0.8772759133,-0.7693695504,-1.2976327329,1.5897081785,0.08342853600000001,2.4158478958,-0.4859284679,0.0479360637,1995.1916666667,-7.0,9.0,7795.3636363636,-0.09605601550000001,-0.2105613279,0.16001593020000002,0.8139339687,0.3807411298
