,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s314,0.5800739521,0.0154850951,1.6055431321,1.15,44.1176470588,0.4333333333,27.2727272727,0.2666666667,0.039667234100000004,-1.2317721103000001,3.5374426619,0.47538352840000003,1.9534420104999999,0.13027159430000002,-5.485370941701851,-9.055918586044363,2.4113459028,0.0932302904,2.4070761426000002,0.33333333330000003,0.1666666667,14.5833333333,-0.0416666667,0,0.0016666667,4.440892099e-16,6.375,0.005932203400000001,2,-0.01125097,2.9753930978,0.1170210118,-0.0613236905,6.3,3.9,1.0861389542,0.3387455736,1.8580750968,-0.646430986,0.5833333333,-1.9195358883,-0.7602568136000001,-0.4201855406,3.141069842,1.4224967191,0.0130642038,1.8966879788000002,-0.8903224109000001,3.6777149035,120.0,6,0.5851873398,0.0019741478,0.5823532104,0.0019965752,0.5555555556,-2.748384152235016,-4.625581180301964,-3.664674886451777,-0.5361329561,1.2433098651,0.5466672307,1.7978248227,-0.0896472417,429.6666666667,2.5535010375000002,0.33228480990000003,1.2694881811,56.0,-6.5,,0.5152832418000001,6,0.8786754893000001,0.4679800877,1.7408189896000001,-1.045617022,2.7794759234,0.46965021220000003,1.7098380448000001,-1.9771564902,0.31265508680000004,0.0252880704,3.2090222448,0.3202289021,1.4274242293000001,-1.0794656941,380.5,6.0,6.3,,,,,349.1666666667,471.5,2.6215137396,0.2313685643,1.9862046889,122.3333333333,-17.330044843,2.1233547899,0.40525378170000004,1.7442047887,-1.611599267,0.0644251376,0.2125323811,0.9348378068000001,0.2949515256,1.6847408074999999,0.0331553651,-0.29332735800000004,1794.8590909091,6,6,3021.8333333333,,,,0.7258887961,0.4374121791
s326,0.9615813729,0.0209546998,2.5478719622,2.15,34.2608695652,0.2333333333,32.7368421053,0.36666666670000003,-0.1732131812,-1.2689140215,2.7420441587,0.3585357889,2.0951560321000002,-0.8958081637,-8.226189516598566,-4.404344139866206,2.7663238551,0.3205390321,1.954333123,0.8333333333,0.0,8.5,0.35000000000000003,2,-0.0113333333,-0.1666666667,6.1666666667,0.2257326821,3,-0.0120728242,-1.8756660746,-0.17000263370000002,0.7465981916000001,6.9,6.2,1.83491441,0.4008316297,2.1899399298,-0.14333749640000001,0.2222222222,-1.1189954498,-0.9619658919,-0.9342144304000001,3.4517060764,1.8870216353,0.013251913,2.6852090146,-0.7122733402,3.5596877282,243.0,4,0.6009450912000001,0.0014539508000000001,1.0,0.0015858775,0.5,-3.664674886451777,-3.664674886451777,-2.748384152235016,-1.0009437824,1.6214536367,0.41797081020000004,2.2957529492,-0.4860559343,242.6666666667,3.3713477009,0.47059916890000003,1.2840042741,-29.0,31.5,-3.7211716929,0.5476535495,12,0.8754120751000001,0.6290973026000001,2.2667405792,-0.1404827504,2.1980159423,0.4145328958,2.1177365271,-0.46888214650000004,0.5570652174,0.0927157039,0.9673849287,0.0754103473,1.9709647045,-0.1357000354,304.0,7.1,6.6,359.3333333333,2.9518656119,0.39828769820000004,0.5612786367499852,293.0,305.3333333333,2.3868072689,0.39069949060000003,1.7267444373,12.3333333333,14.1363300796,2.6602714669000003,0.352012596,2.3489203621,-1.1649093375,-0.45212056170000003,-0.049107658900000004,1.7339544321,0.0255023988,3.1381140321,0.43878928240000004,0.014114124300000001,2276.1979166667,-2,6,4871.9090909091,-0.0959270624,-0.2105248545,0.1600393182,0.460401486,0.4004562781
s328,1.160673791,0.3442046748,1.9603033326000001,2.6,45.2173913043,0.2333333333,32.0,0.5,-1.4783648178,-0.7077676378000001,2.7267718519,0.2968825238,1.5050548398,-0.8135697226,-5.153228766471501,-3.120939036259325,3.2837543125,0.23419421610000002,1.6779986095,0.5,0.33333333330000003,13.875,0.10416666670000001,1,-0.0171666667,-0.7916666667000001,19.6666666667,0.0079196217,1,-0.0050165485,-3.4208037825,0.1073485774,0.8386280328,11.5,11.5,1.7210517436,0.3506326001,1.7398790544,-0.10614382400000001,0.0555555556,-0.35070758100000005,0.1691530054,-0.3719338943,3.8121088774,2.3274221259,0.14542866570000001,2.6308939113000003,-1.2494826612,3.4664424285,279.0,8,0.9,0.0031285626000000003,1.0,0.0026114347,0.5,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.515258239,1.4258434344,0.3952630354,1.3132233078,-0.176762008,270.8333333333,3.9278134987,0.3164046111,1.5791920575,-5.5,24.0,-0.1492815015,0.4412296886,9,1.4527737862,0.3587350908,2.1621398319,-0.0867213812,2.821600019,0.40487083630000004,1.6362909744,-1.3934746269,0.4285714286,0.020130030400000002,3.4701181765,0.22921832150000002,1.7432285089000001,-0.8642584612,273.5,6.1,6.7,329.8333333333,2.3762032709,0.3096936907,0.19828386426367783,237.6666666667,263.0,3.39217427,0.3472522247,1.6490208885,25.3333333333,55.3803517845,2.7274828217,0.37946022700000004,1.7607067600000001,-1.5975617938000002,-0.2785360616,-0.5807405840000001,1.3093957809,0.3000398748,1.7355456373,-0.5172563831,0.280222433,1564.4393939394,20,7,1948.1666666667,-0.2410846857,0.5803868219,0.35905748730000003,0.8702555623,0.4784388498
s329,1.4538040639,0.19677867870000001,1.1622661871,2.05,22.962962963,0.1,23.380952381,0.30000000000000004,-0.1088998023,-0.9177286619,2.2762005803,0.3388976569,1.011944463,-2.2706096791,-4.36568740193222,-2.3594345014046194,4.3188303026,0.21423859750000002,1.1957681797,0.5,0.33333333330000003,22.5,8.326672685e-17,2,-7.979727989e-17,-2.5,25.625,0.0349358974,1,-0.0020219780000000002,-1.483974359,0.0886830754,1.2726696039,8.5,9.1,2.4855918131,0.4545308219,1.7111352961000001,-0.305797296,0.0,-3.0452296185,0.1086114411,-0.1448413667,3.3579238221,2.3347007752,0.0858437786,1.4719037736,-1.3646783862,3.2360509786,117.0,6,0.6138065338,0.0018209004,0.934375,0.0021590645,0.7222222222,-3.664674886451777,-3.664674886451777,-3.664674886451777,-3.5178374506,1.0632445527,0.33551301580000004,0.95961816,-0.0223972325,,,,,,,-5.001493818,0.3267903837,11,1.9561550028,0.3781035613,1.9947098858,-0.6440064022,3.0608819292,0.3646790522,1.2222404801,-2.2328557149,0.5,0.030180552500000003,3.7112564006,0.22068352530000002,1.5551444120000002,-0.8684157293,237.5,5.8,6.3,,,,,227.5,215.6666666667,2.4393416534,0.2367970423,1.1360393705,-11.8333333333,44.025990676,1.8985048427,0.3131449237,1.4463567699,-1.4812621080000001,-0.2184242214,-1.2810315807000001,1.1272285406,0.24856611350000002,1.3249428589,-0.0994848983,1.0500570068,1172.1319444444,0,12,4660.5833333333,-0.1056797232,-0.2489377764,-0.3424844683,0.1297352548,0.1790249761
s334,,,,,29.0909090909,0.2666666667,26.5652173913,0.2333333333,-0.1858764255,-1.5906091406,2.5347616831,0.3911257348,1.5209419513,-0.9883554473,-9.302546673797467,-4.920204558532054,3.293024989,0.2642183982,1.3868470512,0.1666666667,0.33333333330000003,14.9583333333,0.1625,2,-0.0031666667,-3.375,13.1666666667,0.0608333333,1,-0.0029000000000000002,-1.6916666667,0.15937007520000002,0.6457734909,8.7,6.1,0.685761068,0.2611745838,1.6821631469,-1.026660748,0.33333333330000003,-1.5333488808,0.3578437008,0.0,5.3201349372,2.83226258,0.0285158833,2.8807064187,-1.1195720593,3.7262636324000002,221.0,7,0.6412079215,0.0016730231,0.7213916779,0.0019438672,0.5,-7.824046010856292,-5.553730190361736,-5.553730190361736,-0.7990112371,1.6201849513000002,0.414066914,2.0036539497,-0.0720514592,361.5,2.6343424653,0.3127422188,1.7148185447,58.0,126.5,,0.5700085365,7,,,,,3.3818942592,0.3591411773,2.0445332744,-1.946869049,0.570719603,0.1320977562,2.7152760952,0.2483475434,1.6838440301,-0.3131939414,334.5,5.5,5.7,334.5,4.3522792952,0.2802280035,0.8981230935004503,308.3333333333,464.3333333333,2.5343569791,0.3207715618,1.6141139523999999,156.0,-86.7671294223,1.9397052652000002,0.3066759269,2.1181416536,-0.9788263546,-0.4623485124,-0.1727158422,1.396420487,0.20774989900000002,2.0771073478,-0.1080080774,-0.4600366631,1574.1208333333,-1,7,6936.5833333333,-0.0249462693,0.3176060189,0.5395857759,0.8237506082,0.7231050189
s336,1.4081579757,0.0453253457,1.5101631571,2.15,45.5555555556,0.4,33.3333333333,0.30000000000000004,-0.6882404872,-0.450617511,2.4503432026,0.2828428676,1.4356057532,-1.4656229472,-7.964026439597859,-8.263636833693832,1.7039050447,0.2938964945,1.5106104702,0.6666666667000001,0.33333333330000003,17.5,0.09166666670000001,2,0.001,-2.5833333333,18.4166666667,0.2608934708,3,-0.0086423826,-3.1243986254,-0.2163964041,0.6929760420000001,5.5,4.1,1.267295876,0.2576201487,1.5218814243,-0.7510101081,0.0,-0.042546002900000005,-0.3979637204,-1.0856455288,3.1488438797000002,1.879599876,0.0472728861,2.5134117049,-1.4184071275,2.6215454703,168.0,5,0.6340867996,0.002702227,0.8225616455,0.0035750197000000003,0.5833333333,-2.748384152235016,-1.3862943611198906,-1.3862943611198906,-1.7961520207000001,1.8047978307,0.3321673509,1.2811775493,0.028911844000000003,265.1666666667,3.634046479,0.3513898025,1.286555769,25.0,71.5,,0.4267267717,4,1.1555399178,0.3785619416,1.204681937,-0.6063528707,2.6905920525,0.3558119545,1.3151893046,-0.6885459974,0.3447432763,-0.020694637800000002,2.3761850614,0.2789121182,1.9269720138,-0.4244989476,363.5,7.5,5.2,275.6666666667,2.3149193705,0.2997764687,0.04286043238936624,249.5,245.0,3.0843902116,0.3208914044,1.3282863522000001,-4.5,35.2789692868,1.8921232532,0.3174747738,1.5811944994,-0.5029882335,-0.3112718834,0.0478893763,1.8268188656,0.3245040363,1.9048117989,-0.2798358617,-0.10602292690000001,1429.1984848485,18,6,2846.25,,,,0.1622214628,0.2831216916
s339,0.7162649723000001,0.031731339000000004,1.5886460698,1.7894736842,34.4583333333,0.2,26.4347826087,0.2333333333,-0.7564916649000001,-0.9922655051,3.4995942573,0.39406678300000003,1.8433061297000002,-2.2751360737,-8.00702248205988,-5.970055367870483,1.9581194474,0.2925004516,1.3681995382,0.8333333333,0.1666666667,10.9166666667,0.0166666667,1,0.0003333333,-0.5833333333,14.75,-0.0830508475,1,-0.001465387,-0.8915662651,-0.2450198324,0.3432985746,7.3,4.4,1.0475397264,0.46337974340000004,2.3909163741,-0.9289644976,0.9444444444000001,-1.6223472758000002,0.061192436100000004,-0.7548590441,3.810416849,2.7765595208000002,0.2529665718,1.3977272121,-0.7458764829000001,2.9788724795,105.0,9,0.7411956787,0.0012560481,0.897001648,0.0011747586000000001,0.75,-8.511264302067358,-8.511264302067358,-8.511264302067358,-0.9419966123,1.7358742958,0.3280451049,2.1228942032,-0.44243695120000004,,,,,,,,0.4675669965,16,1.6067540361,0.45918654810000004,2.0774540082,-0.4455085251,2.0433327161,0.0552599625,2.9248141438,-0.7319069137,0.4218362283,0.0775575377,2.4482825696,0.2594619865,1.5502870898,-0.6372902919,313.5,5.5,4.5,389.0,2.0355784191,0.25649741670000004,0.2446042992466874,286.6666666667,313.8333333333,4.6659327681,0.1168760546,3.6976516282,27.1666666667,-3.7764691715,1.732414273,0.3050828175,1.7501739826,-0.7597264701,-0.4281315779,-0.4035124677,1.3136574519,0.12276325,1.9254786767,0.40556395770000003,0.2443577338,2504.4621212121,-3,11,4934.9166666667,1.7951042301,-0.0405878028,0.5514438848000001,0.8811110506000001,0.5132530579
s346,0.6125489202000001,0.0490338062,1.4482517273,1.35,34.0909090909,0.2666666667,26.1,0.33333333330000003,-0.3131628159,-1.0596605036,2.2156151907,0.3934957892,1.4073429163,-0.7058769577,-8.063815446910679,-7.263857101472061,2.2673315685,0.2915548565,1.4760096727,0.8333333333,0.1666666667,7.75,0.125,2,-0.011,-2.4166666667,13.8333333333,-0.0501117659,1,-0.0014241008,-5.439544808,-0.136,0.4510709677,6.4,5.1,1.4606343073999999,0.22112054490000002,2.3308436601,-0.5204805584000001,0.47222222220000004,-1.5425636733,-1.7097282011,-0.5437925163,2.0651378548,1.7620138606,0.1230775986,1.7529098522000002,-0.5000413294,1.6562268739000001,152.0,3,0.6240500331000001,0.0013407786000000001,0.9929687500000001,0.0022007083,0.6111111111,-5.553730190361736,-4.625581180301964,-4.625581180301964,-0.4681284256,1.5174284929000001,0.47231590640000004,1.7674213782,0.0082238993,391.1666666667,3.232727994,0.332707511,1.276003604,46.0,-21.0,15.5703237487,0.9044041769000001,2,1.1232869035,0.4092634291,2.2346443796,-0.5614890719,3.163523308,0.43156914290000004,1.7922982526,-1.7539819873,0.3143564356,-0.0042958929,2.6361439495,0.2421794659,1.6223941798000001,-1.3240786558,292.0,6.1,4.6,290.8333333333,4.4938495544,0.34046306860000003,0.26891130421588477,,,,,,,,1.8136595701,0.43838112570000004,1.8144613549000002,-0.8759200882,-0.5944645197,-0.5351307931,1.1156549891,0.242330288,1.651717018,-0.1454168003,0.0010971751,3136.2962962963,-5,9,7703.25,,,,0.4883568647,0.7118443056
s357,0.9390842195,0.19538147290000002,1.9110736198,2.15,23.625,0.2,24.4444444444,0.4,-0.8587091202,-0.38240484620000004,2.759567333,0.410252806,1.2962371991000001,-0.8710661799,-7.365615024575681,-6.087573677988737,4.5708298361,0.3001245415,1.3720807388,1.0,0.0,5.9583333333,0.0625,2,-0.0121666667,-2.4583333333,4.0833333333,0.027804878,2,-0.0039121951,-1.2713414634,0.26598437080000004,0.8931267205000001,8.1,6.2,2.3518364096,0.5004555564000001,2.0433383404,-1.1386760176,0.2777777778,-4.2921790025,0.0792002109,0.4207109379,4.4787130615,2.1107113778,0.15495303600000002,1.9195820796,-1.1652624446,3.6348828618,132.0,7,0.8143432617,0.0009143621000000001,0.9866577148000001,0.0008029716000000001,0.47222222220000004,-6.449609932071972,-6.449609932071972,-4.625581180301964,-0.4771970124,1.7365755151000002,0.46582336030000004,1.7828973177,-0.6760261904,353.3333333333,2.7157431127000002,0.3110058115,1.3370621386,14.5,32.5,31.9509677365,0.690064714,13,1.6808804267,0.6955005462,1.8253301321,-0.5775648082,2.9846490833,0.4356810132,2.2371615071,-1.9777374573,0.47654320990000004,0.0748583744,3.9738838954,0.2832263248,1.5756023754,-0.3969310164,286.5,5.3,5.3,399.5,3.4610893431,0.27015053980000003,0.759247477958574,317.8333333333,297.3333333333,3.03634109,0.3523934912,1.4260444123,-20.5,10.3513431013,2.1442972794,0.3462246404,1.486319066,-0.7329388136,-0.251877915,-0.9545717406,1.9255648390000002,0.37082327660000003,1.7840581430000002,-0.6763069311000001,1.2629005513,2535.6625,1,11,3278.25,-0.2592493053,-0.4752808824,-0.786823259,0.9008088678,0.3320862918
s359,0.4923990488,0.1146025628,1.49377764,1.35,45.1666666667,0.4,33.2352941176,0.4333333333,-0.2853015483,-0.5442557899,3.0377654153,0.43418558300000004,1.8047299892000002,-0.8791955305,-6.740331393472964,-6.187664947024421,3.2444511198,0.3560749097,1.4239007845,0.1666666667,0.33333333330000003,17.7916666667,0.0625,0,-0.0011666667,1.2083333333,29.5909090909,0.003995401,1,-0.0002420236,-0.8972405864,0.8257123048,0.2061309386,8.5,9.9,1.6474194080000002,0.5755480294,1.8731721323000001,-0.3882690607,0.0833333333,-3.6695167115,-1.1786222238,-0.4683283594,2.7109498368000002,2.160116732,0.28598037400000004,1.3404909039000001,-1.2083775268,3.5486526974,158.0,6,0.7819671631,0.0007870647,0.8208786011,0.0016567992,0.1666666667,-2.748384152235016,-2.748384152235016,-3.6869826661541367,-1.1514494608999999,1.4055463839,0.3733607545,1.7196281077000002,-0.30873710660000003,430.1666666667,1.8135413411,0.3325558449,1.3494776606,58.5,103.0,,0.6657862474,9,1.4593775276,0.4997832948,1.9358502731,-0.1417744226,2.599841777,0.5110929671000001,1.4639175361,-2.1962269367,0.4029484029,0.0067734767,2.355566781,0.3522378068,1.3113613986,-0.5141426142000001,364.5,7.0,6.0,324.5,1.3637930854,0.2768380674,0.7471349392310471,330.1666666667,336.8333333333,1.9009836898999999,0.3393690831,1.4266737677,6.6666666667,61.8806803083,1.8461075899,0.4385779577,1.8230233072000002,-0.5067258033,-0.7697512514,-0.9667212122000001,1.2135484373,0.4153624268,1.6160349218999999,-0.1461813872,-0.3312404418,4249.125,6,4,4810.7083333333,1.3081888747,-0.5794834787,0.3021801588,0.9022685609000001,0.3023687047
s365,1.2511764035000001,0.24716894290000002,1.8689662909,3.0,30.2,0.33333333330000003,17.6428571429,0.5333333333,-0.458214948,-0.6595846917,4.3384171678,0.3344762793,2.5066565629,-1.2298533345,-5.878652388034832,-3.868346689960456,4.8145277592,0.2540284936,1.9342403926,0.8333333333,0.1666666667,13.875,0.0791666667,2,-0.0068333333,-3.625,14.7083333333,0.1869818256,2,-0.0054915254,-4.6445783133,-0.08104145600000001,0.5017947422,7.9,7.6,1.5943164721,0.4348091335,1.8364137167,0.21872840910000002,0.1666666667,-2.0103317133,0.1351792933,0.1910395678,4.9380558016,3.0289317371,0.1770620044,2.526266505,-0.8075379761,4.3503317988,299.0,6,0.7861946940000001,0.0013919175,0.9652343750000001,0.0014605114,0.6388888889000001,-1.8444397271102142,-2.748384152235016,-1.8444397271102142,-0.6951724770000001,2.0237194107,0.3579356486,2.1274592912,-0.5250766944,222.0,2.6372336817,0.3746282197,1.2732619699,-22.0,35.0,,0.6483614592,13,1.6446165622,0.4318107651,2.0413615062,-0.8561556260000001,2.5062036493,0.43346201240000004,2.3811567175,-1.2904181363,0.5283950617000001,0.0788695435,3.9629958245,0.30433964880000003,1.3915230364,-1.150614373,278.0,7.2,6.2,222.1666666667,3.1353252588,0.3306250186,0.5926289586070526,193.6666666667,268.3333333333,3.4235531991,0.33798658200000004,1.6886253113,74.6666666667,130.852564577,2.5386759039999998,0.29003555740000003,1.5720032423,-0.8970501039000001,-0.5807612104000001,-0.4723050454,1.9666101145,0.3340836694,1.6239513693,-0.0061571949,-0.4360077869,1741.0138888889,9,8,3326.3333333333,-0.9323616952,-0.1914936006,-0.7278135136,0.2055873917,0.2404315179
s368,1.162673598,0.2136415669,1.1504480695,1.35,16.6666666667,0.1,15.2,0.1666666667,-0.5265265478,-1.0780089902,3.4842445329,0.3695076607,1.9544683364000002,-0.3640912941,-7.628394938101594,-5.339046532043706,5.2681787423,0.2977494491,1.4105666687,0.5,0.33333333330000003,11.2083333333,-0.0291666667,0,0.0011666667,-0.5416666667,3.8333333333,0.048936170200000004,0,-0.0040425532,-0.9893617021000001,0.1849224525,1.2949847015,8.9,8.4,2.3524510673,0.33226854440000003,2.1109144098,-0.4567707951,0.0555555556,-0.7725471792,-0.32539476310000004,0.0,5.3201349372,5.286518712,0.2769388931,4.2334043559,-1.2494826612,3.4664424285,213.0,5,,,,,,-4.625581180301964,-3.664674886451777,-2.748384152235016,-1.0496324353,1.6952588598,0.4252568708,1.6235998621,-0.4198531412,257.8333333333,3.3574331388,0.3062692162,1.4818430819000001,11.0,88.5,-3.5833429608,0.47387600280000003,3,2.1856224855,0.41530153900000005,1.6124216888,-0.5525365124,3.46939381,0.4015413759,1.5077570092,-1.8237178189,0.3870967742,0.034408568,4.6347378288000005,0.27263809840000003,1.3731305481,-1.1284637551,254.0,5.0,4.7,226.0,3.8304334497,0.3179478706,0.38592129272129294,228.5,248.1666666667,4.6477410092,0.2908135935,1.8301762874,19.6666666667,31.1877599809,3.379288335,0.3389117847,1.9404690885,-1.6710200819,0.1261333219,-0.3656387293,2.4672539897,0.3350096071,1.6419695008000001,-0.7154172129,-0.0255638381,2668.1,20,3,2023.0833333333,0.8825911429000001,0.2033102622,1.5622246723000002,0.12705031590000002,0.35602075180000003
s369,0.3686619652,0.0298678396,1.6924708404,1.5,10.7777777778,0.1,9.1304347826,0.2333333333,-0.4764579148,-0.321657207,3.1544871376,0.4601201728,1.3646310147,-0.6424433325000001,-1.2127986538053273,-0.9341270807683557,5.0096500743,0.2679304191,2.9689890039,0.0,0.6666666667000001,9.0416666667,0.3208333333,2,-0.00016666670000000001,-2.4583333333,5.8333333333,0.022804878,1,-0.0009146341,-2.0280487805,0.033161068,0.8742463394000001,6.1,4.2,1.4596281255,0.3879461765,1.9341958181,-0.651017464,0.0,-1.0725556252,-0.8235197001000001,-0.0892876196,3.1807471314,2.1018534981,0.0562831026,2.9496757933,-1.070541321,3.8243251091,141.0,6,0.8884643555,0.0011158020000000002,0.898046875,0.0011191042,0.5555555556,-1.3862943611198906,-1.3862943611198906,-1.8444397271102142,-1.2340394985,1.2240470071,0.4380730807,1.6140646805,-0.22275749600000003,277.3333333333,2.6250325594,0.4208973871,1.596663388,-14.5,132.5,-0.5847387605000001,0.5833076173,6,1.0903640476,0.6900361997000001,1.6708625021999999,0.1969133177,3.3892949859,0.4292170033,2.0783812562,-2.2542768211,0.5257985258,0.0869973292,4.3124811435,0.3547988092,1.6285345738,-0.8124098091,366.0,5.4,3.7,270.0,2.8711855642,0.5121008369,0.17452950730671157,267.8333333333,240.6666666667,3.2141869919,0.43637411800000003,1.9119535471,-27.1666666667,122.9850493504,2.7116577805,0.44571984200000003,1.4440404441,-1.4222186378,-1.1203036724,0.0469442444,1.2007327533,0.1254662819,2.5518943491,0.6852876418,-0.09209869720000001,3247.7142857143,-9,7,6261.6666666667,,,,0.8356451978,0.44774769610000004
s372,1.4263374338,0.16918213170000002,2.0973820151,4.05,43.3333333333,0.4,21.3333333333,0.4,-0.6267466064,-0.9780138555000001,3.1473459822,0.33705670530000004,2.2166880583,-0.006911396100000001,-5.968899190645348,-4.371612300595773,4.1453451712,0.297645806,1.6978470825,0.33333333330000003,0.6666666667000001,12.9166666667,-0.0833333333,1,-0.0033333333,-2.5,15.0833333333,-0.0715364121,1,-0.00045559500000000005,-4.7975133215,0.24990933410000002,0.77150621,8.3,7.3,2.2982218072,0.5068685717,2.094374444,-0.7856064486000001,0.0833333333,-5.1243667442,0.3226121678,0.0,5.3201349372,4.600136871,0.1775489238,2.8837854664,-0.4884848921,3.7122256308,205.0,5,0.7372843623,0.0014087124,1.0,0.00174379,0.6944444444,-3.664674886451777,-2.748384152235016,-2.748384152235016,-1.0356134332,2.2840127008,0.5137823971000001,2.002200597,-0.3146628687,156.5,2.4191775835,0.3412349469,1.7625827626000001,-2.0,298.0,-0.5772251391000001,0.4806348897,13,1.6088745433,0.5440803803,2.0944214444,-0.6228026174,3.0864435799,0.4670497752,2.3395142968,-0.5721859037,0.3930348259,0.012991834300000001,4.6344417599,0.32716049480000003,1.6819615057,-0.7879410749,394.5,7.3,5.7,230.8333333333,3.4993937511,0.3725105798,1.3060587117447178,,,,,,,,2.6737860026,0.3280944206,2.6126203406,-0.8176903234,-1.1732064712,-0.2096834036,2.8408533801,0.3829274527,2.2116921753,0.3706350278,-0.0197003917,2035.7424242424,-5,11,4426.9090909091,-0.45228057720000003,-0.048865099200000005,-0.6552838311,0.866350701,0.1630939526
