,adaptive_n_back_mturk.hddm_drift,adaptive_n_back_mturk.hddm_non_decision,adaptive_n_back_mturk.hddm_thresh,adaptive_n_back_mturk.mean_load,angling_risk_task_always_sunny_mturk.keep_adjusted_clicks,angling_risk_task_always_sunny_mturk.keep_loss_percent,angling_risk_task_always_sunny_mturk.release_adjusted_clicks,angling_risk_task_always_sunny_mturk.release_loss_percent,attention_network_task_mturk.alerting_hddm_drift,attention_network_task_mturk.conflict_hddm_drift,attention_network_task_mturk.hddm_drift,attention_network_task_mturk.hddm_non_decision,attention_network_task_mturk.hddm_thresh,attention_network_task_mturk.orienting_hddm_drift,bickel_titrator_mturk.auc_large,bickel_titrator_mturk.auc_medium.logTr,bickel_titrator_mturk.auc_small.logTr,bickel_titrator_mturk.hyp_discount_rate_large.logTr,bickel_titrator_mturk.hyp_discount_rate_medium.logTr,choice_reaction_time_mturk.hddm_drift,choice_reaction_time_mturk.hddm_non_decision,choice_reaction_time_mturk.hddm_thresh,cognitive_reflection_survey_mturk.correct_proportion,cognitive_reflection_survey_mturk.intuitive_proportion,columbia_card_task_cold_mturk.avg_cards_chosen,columbia_card_task_cold_mturk.gain_sensitivity,columbia_card_task_cold_mturk.information_use,columbia_card_task_cold_mturk.loss_sensitivity,columbia_card_task_cold_mturk.probability_sensitivity,columbia_card_task_hot_mturk.avg_cards_chosen,columbia_card_task_hot_mturk.gain_sensitivity,columbia_card_task_hot_mturk.information_use,columbia_card_task_hot_mturk.loss_sensitivity,columbia_card_task_hot_mturk.probability_sensitivity,dietary_decision_mturk.health_sensitivity,dietary_decision_mturk.prop_healthy_choice,dietary_decision_mturk.taste_sensitivity,digit_span_mturk.forward_span,digit_span_mturk.reverse_span,directed_forgetting_mturk.hddm_drift,directed_forgetting_mturk.hddm_non_decision,directed_forgetting_mturk.hddm_thresh,directed_forgetting_mturk.proactive_interference_hddm_drift,discount_titrate_mturk.hyp_discount_rate_glm.logTr,discount_titrate_mturk.hyp_discount_rate_nm,discount_titrate_mturk.percent_patient,dot_pattern_expectancy_mturk.AY-BY_hddm_drift,dot_pattern_expectancy_mturk.AY_errors,dot_pattern_expectancy_mturk.BX-BY_hddm_drift,dot_pattern_expectancy_mturk.BY_errors,dot_pattern_expectancy_mturk.bias,dot_pattern_expectancy_mturk.hddm_drift,dot_pattern_expectancy_mturk.hddm_non_decision,dot_pattern_expectancy_mturk.hddm_thresh,go_nogo_mturk.bias,go_nogo_mturk.commission_errors,go_nogo_mturk.dprime,hierarchical_rule_mturk.score,holt_laury_survey_mturk.beta,holt_laury_survey_mturk.risk_aversion,holt_laury_survey_mturk.safe_choices,information_sampling_task_mturk.Decreasing_Win_P_correct,information_sampling_task_mturk.Decreasing_Win_motivation,information_sampling_task_mturk.Fixed_Win_P_correct,information_sampling_task_mturk.Fixed_Win_motivation,keep_track_mturk.score,kirby_mturk.percent_patient,local_global_letter_mturk.conflict_hddm_drift,local_global_letter_mturk.global_error_cost,local_global_letter_mturk.global_incongruent_errors,local_global_letter_mturk.hddm_drift,local_global_letter_mturk.hddm_non_decision,local_global_letter_mturk.hddm_thresh,local_global_letter_mturk.local_error_cost,local_global_letter_mturk.local_incongruent_errors,local_global_letter_mturk.switch_cost_hddm_drift,motor_selective_stop_signal_mturk.SSRT,motor_selective_stop_signal_mturk.hddm_drift,motor_selective_stop_signal_mturk.hddm_non_decision,motor_selective_stop_signal_mturk.hddm_thresh,motor_selective_stop_signal_mturk.reactive_control,motor_selective_stop_signal_mturk.selective_proactive_control,probabilistic_selection_mturk.positive_learning_bias,psychological_refractory_period_two_choices_mturk.PRP_slope,ravens_mturk.score,recent_probes_mturk.hddm_drift,recent_probes_mturk.hddm_non_decision,recent_probes_mturk.hddm_thresh,recent_probes_mturk.proactive_interference_hddm_drift,shape_matching_mturk.hddm_drift,shape_matching_mturk.hddm_non_decision,shape_matching_mturk.hddm_thresh,shape_matching_mturk.negative_priming,shape_matching_mturk.prime_trials,shape_matching_mturk.stimulus_interference_hddm_drift,shift_task_mturk.conceptual_responses,shift_task_mturk.learning_rate,shift_task_mturk.learning_to_learn,shift_task_mturk.num_cat_achieved.ReflogTr,shift_task_mturk.perseverative_errors,shift_task_mturk.perseverative_responses,shift_task_mturk.trials_pre_first_cat,simon_mturk.hddm_drift,simon_mturk.hddm_non_decision,simon_mturk.hddm_thresh,simon_mturk.simon_hddm_drift,spatial_span_mturk.forward_span,spatial_span_mturk.reverse_span,stim_selective_stop_signal_mturk.SSRT,stim_selective_stop_signal_mturk.hddm_drift,stim_selective_stop_signal_mturk.hddm_non_decision,stim_selective_stop_signal_mturk.hddm_thresh.logTr,stop_signal_mturk.SSRT,stop_signal_mturk.commission_errors,stop_signal_mturk.hddm_drift,stop_signal_mturk.hddm_non_decision,stop_signal_mturk.hddm_thresh,stop_signal_mturk.inhibition_slope,stop_signal_mturk.omission_errors,stop_signal_mturk.proactive_SSRT_speeding,stop_signal_mturk.proactive_slowing,stroop_mturk.congruent_errors,stroop_mturk.hddm_drift,stroop_mturk.hddm_non_decision,stroop_mturk.hddm_thresh,stroop_mturk.stroop_hddm_drift,threebytwo_mturk.cue_switch_cost_hddm_drift_100.0,threebytwo_mturk.cue_switch_cost_hddm_drift_900.0,threebytwo_mturk.hddm_drift,threebytwo_mturk.hddm_non_decision,threebytwo_mturk.hddm_thresh,threebytwo_mturk.task_switch_cost_hddm_drift_100.0,threebytwo_mturk.task_switch_cost_hddm_drift_900.0,tower_of_london_mturk.avg_move_time,tower_of_london_mturk.num_extra_moves,tower_of_london_mturk.num_optimal_solutions,tower_of_london_mturk.planning_time,two_stage_decision_mturk.model_based,two_stage_decision_mturk.model_free,two_stage_decision_mturk.perseverance,writing_task_mturk.neutral_probability,writing_task_mturk.positive_probability
s419,0.6680023368,0.053997421799999994,1.6316965878,1.6,35.6666666667,0.2,17.761904761900002,0.30000000000000004,-0.6691669215999999,-0.6146604996,3.4357885830000003,0.3463589899,1.7900901925,-0.8650225523999999,0.2207380137,-1.200013756707593,-1.859173352901217,-5.816118428883803,-5.467037980918923,2.8251740887,0.2580069835,1.4459444147,0.1666666667,0.6666666667000001,19.6666666667,-0.05833333330000001,1.0,0.001,-3.6666666667,24.3333333333,0.0091549296,0.0,-0.0003943662,-0.8028169014000001,-0.08971221780000001,0.27083333330000003,0.9785972773,7.6,7.0,0.8151937737,0.3164325396,1.6942719544,-0.936234372,-3.3716773423078044,0.0236562203,0.25,-1.9871173661,2.0,-1.3325679303,0.0,-0.2646559025,1.8815183982,0.2233146223,1.5742291847,-0.919969109,0.2571428571,3.1442961907,193.0,10.925098710999999,0.2565783653,8.0,0.7100367545999999,0.0012134057,0.8410537720000001,0.0013873736,0.44444444439999997,0.5185185185,-1.6468016368,-24.0,0.1176470588,1.392596186,0.37634653590000006,1.6791906324,-38.0,0.15151777560799995,-0.288936529,329.3333333333,3.0454169224000003,0.278644528,1.4280071613999998,59.0,36.0,8.6755269944,0.50647229,8.0,1.2161437359,0.3673720471,1.8594684797,-0.4187250436,3.8829198088,0.35100677890000004,1.6262411564,-8.0,0.0714285714,-2.0745897135,151.0,0.056840515599999995,-0.2543859649,0.0,103.0,177.0,22.0,2.2857586057,0.3283243887,1.2477692096,-0.7825023918999999,6.1,5.4,305.8333333333,3.1558880734,0.3379788589,0.13593486994498727,245.0833333333,0.5055555556,3.5610369593,0.33425868480000004,1.7359572274,0.0077995928,0.0214285714,-11.5,39.589019626799995,0.0,3.634621882,0.3254486595,1.9880205256,-1.0747286798,0.5530691104000001,-0.0164242675,1.7151026368000002,0.3030615675,1.6631787882,-1.1269110968,-0.7391079627,2564.9583333333,6.0,8.0,2324.5833333333,-0.1516778969719999,0.05961723656299999,-0.16337798400800002,0.1967107662,0.27711987800000004
s420,0.9521267887999999,0.0613915906,2.2445065793,2.25,29.695652173899997,0.23333333329999997,10.0,0.23333333329999997,-0.5718193042999999,-0.7570306259,3.3308325550999998,0.3368841892,2.1485247516,-0.5142645061000001,0.9687517123,-0.7979142649995793,-3.0589383494577835,-12.48684530968102,-6.859543663091871,3.7324417137,0.3164812842,1.3557834084,1.0,0.0,7.833333333300001,0.0666666667,1.0,-0.0046666667000000005,-1.9166666666999999,14.708333333299999,0.031504065000000005,1.0,-0.0012390244,-2.6483739837,0.2913645539,0.2653061224,0.7438233669000001,9.2,6.9,1.6721591801,0.4414635281,1.9715503,-0.0019035251,-5.360920354039951,0.0025844292999999997,0.7222222222,-2.8543237863999997,2.0,0.9732176654000001,0.0,0.0,3.4165105582999997,0.3022034051,1.7133124361,-0.8484501339740003,0.0,4.078189798390997,170.0,25.7627506452,0.3968411315,9.0,0.7112888336000001,0.0012869834,0.8643798828,0.0015050557000000002,0.6666666667000001,0.5555555556,-1.2101814305,-19.0,0.1666666667,2.0099174957,0.4689298770000001,1.7953167219,132.0,0.0714285714,-0.1774707099,345.6666666667,4.0525181165,0.27296294660000003,1.9969100499,9.0,74.0,3.7260108862,0.5764527051,10.0,1.2855014217,0.416565033,1.7967796297,-0.3411361664,2.8817575638889985,0.4227909821290002,1.835883410666,2.75,0.10340557640800002,-1.588446302205,100.0,0.043158270199999994,-0.1446078431,1.0986122886681098,71.0,132.0,16.0,4.1314150767,0.33493185680000004,1.4068608165,-1.1001904047,5.4,5.0,253.6666666667,3.4110598305,0.3964912292,0.8737148924332994,285.8333333333,0.5388888889,3.2603168766,0.3331848818,1.983476264,0.0093660826,0.0238095238,-14.666666666700001,27.1592705167,2.0,2.3775284438,0.3340193158,1.8587571134999998,-0.7271833598,-0.6299526449,-0.9315686412999999,1.5708642833000002,0.36369244149999996,1.4948890052,-0.2427442966,-0.08558129910000001,2225.5316666667,-1.0,9.0,2729.2083333333,0.4723277831,0.17726560100000002,0.4133495193,0.9035151993000001,0.2917111564
s421,1.6143847232,0.30048993360000004,1.1180748093000001,3.15,36.0,0.33333333330000003,28.473684210500004,0.3666666667,-0.16008330340000002,-0.8580744035000001,3.1330302796,0.373365286,1.7854066507000002,-1.5865880497999998,0.6562517123,-1.722552922171354,-3.236474120489601,-8.687157415521469,-5.816627395396153,5.377452266900001,0.32687525149999996,1.5028495441,0.33333333330000003,0.0,11.0,-0.008333333299999999,1.0,0.0036666666999999997,-2.6666666667000003,14.208333333299999,0.15137844609999998,1.0,-0.0046115288,-3.3746867168,-0.024055927100000003,0.14285714289999998,1.0010387412000001,9.8,8.0,2.096471701,0.4174517896,1.6527849524,-0.6469061522999999,-3.2821466405506565,-0.023797732999999998,0.1388888889,-0.7929506779000001,5.0,3.3085126657,0.0,0.7263267092,1.9791000063,0.2342762765,1.1330190373,-0.5402436899,0.028571428599999997,4.8849203713,203.0,10.925098710999999,0.2565783653,8.0,0.6603713036000001,0.0011493297,0.8921030045,0.0018235242,0.5555555556,0.2962962963,-1.0084745365,224.0,0.10526315789999999,1.7546825969,0.4222438917,2.1962102666,-84.41,0.0,-0.0982837692,467.3333333333,3.3639979274000003,0.2652460591,2.2819667805,17.135,165.0,-0.34610805149999996,0.44254603020000005,10.0,2.1437684057,0.4628396093,1.9068621769,-1.0791208165000001,3.1342149642000003,0.3855442122,1.7275114966,-15.0,0.11785714289999999,-2.3799591115000003,161.0,0.0234743088,-0.1245614035,0.0,62.0,138.0,25.0,3.4628890381,0.28934359449999997,1.2163092989,-0.34010774409999994,5.4,5.2,246.5,3.3949543572000005,0.3135106213,0.5610202220559686,251.1666666667,0.5166666667,2.5620900803,0.3520422333,1.3227917705,0.010086116,0.0476190476,-31.6666666667,59.3283887468,0.0,2.6813805935,0.3981924529,1.8654374495,-2.0062915062999997,-0.17683712980000002,0.15785416119999998,1.5228630781,0.3426300793,1.5951292325000002,-0.2451962937,-0.6567728016000001,2277.6791666667,14.0,8.0,2830.9166666666997,-0.46688184950000006,0.6569887512,-0.4302844821,0.8504261364,0.3360540439
s422,1.1699899423,0.2982107779,1.8953789075999998,3.35,40.4782608696,0.23333333329999997,22.8333333333,0.2,-0.052257751000000005,-0.5595736821,5.0971313373000005,0.33494673989999996,2.7122452035,-0.6464650416000001,0.9687585616,-0.3548883803656809,-1.3549417171244689,-10.694128495181904,-8.76578789293775,6.362643057200001,0.2634046585,2.8212111836,0.6666666667000001,0.1666666667,14.791666666700001,0.0458333333,2.0,-0.0061666667,-5.2916666667,15.75,-0.0216871364,1.0,-0.0063891403,-6.0025856496,0.1653747463,0.27659574470000003,0.9891281996,8.3,8.0,2.2425949625999997,0.4523126389,2.5271529012,0.1450374719,-5.7648128206425575,0.0021325466,0.8055555556,-0.0368098142,0.0,2.4198641169,0.0,0.0,4.8216765282,0.22439466670000002,3.3583337715,-0.8413494657470002,0.0,4.185711966916998,211.0,0.0331595576,-0.6040336064999999,3.0,0.8073730469,0.0016982828,1.0,0.0016812926999999998,0.5833333333,0.7037037037,-1.057365446,-398.0,0.14285714289999998,2.043221729,0.4027108355,1.7915124172,-176.695,0.0,-0.3058619469,280.3333333333,3.2118489841000004,0.33730230060000005,1.600662104,8.0,109.0,29.7600460521,0.5101538963000001,18.0,1.8556499502,0.5841084825,2.0665815215,-0.3864528809,4.6966271964,0.414841141,2.6278203228,12.5,0.12857142859999998,-1.1102985911,94.0,0.0569101819,-0.0210526316,0.0,79.0,113.0,17.0,5.2261012006,0.27195497900000004,2.5111832375,-0.2874141652,6.5,6.7,261.6666666667,5.3677787349,0.3552071007,0.666030032939715,252.4166666667,0.5222222222,3.6676694655,0.3283314925,1.8128471727,0.0098951726,0.019047619,22.5,57.323754789300004,0.0,2.9697826917000003,0.3466354721,2.0054862774,-1.1918180902,-0.3111524946,-0.06599654419999999,2.1984476371,0.3233453891,2.6256519847999997,-0.34720634440000003,-0.0940263594,1886.1898148148,10.0,6.0,4035.3333333333003,0.4714569531,0.4249533004,0.2007698217,0.7043834616,0.6196027664
s423,0.7564923956999999,0.0341502105,2.4171414186,1.8,40.5454545455,0.2666666667,26.3333333333,0.30000000000000004,-0.0776023106,-0.6605665635,2.118584619,0.3734550996390001,2.5545856688,-0.6977683959000001,0.1381181507,-2.959330994734481,-3.101283065090902,-6.713723801707375,-4.585779329732481,2.6279594952000003,0.268264256169,2.6627052259,0.8333333333,0.0,19.5416666667,0.0791666667,1.0,-0.0075000000000000015,-4.5416666667,18.875,0.1144067797,1.0,-0.0066987952000000005,-2.6837859913999997,0.0924068955,0.27659574470000003,0.9121374922,6.7,7.3,1.3074191078,0.4571298702,1.8250157786,-2.1715437565,-5.5248716528114175,0.0023843397,0.75,-2.3311268684,3.0,-2.0703774982,0.0,-0.6629669095,1.6668799259,0.032774125200000004,2.1577078303,-0.8893284576999999,0.1142857143,4.1867508355,126.0,25.7627506452,0.3968411315,9.0,0.7218288898,0.0007455755999999999,0.7826386929000001,0.0007845346,0.8055555556,0.6296296296,-1.9199860885,-173.265,0.0,1.2338283106999999,0.4381099015,1.4682402255000002,-73.0,0.17633971889700004,-0.223848008,243.5,3.8714390816,0.2217166264,2.6151419492,17.0,94.0,4.928939226988999,0.3231100578,14.0,1.1933658615,0.4885799043,2.2291414587,-0.0034180185000000003,2.7029186243,0.4609844133,1.8663930109,-21.0,0.1299638989,-1.6519077124000001,129.0,0.0441182528,0.0842105263,0.0,91.0,135.0,19.0,4.8161638769,0.3284497979,2.0750137252000003,-0.1808800618,6.0,8.0,268.5,3.9901493569,0.37541954,1.051400391894208,218.75,0.5222222222,3.7277249982,0.3740143834,2.4333118744,0.009904763,0.0166666667,33.8333333333,61.542226990900005,0.0,2.9806209295999997,0.32180021010000004,2.1153403709,-0.9507776297,-0.4987527623,-1.1022308089,1.5964725394,0.37525753009999996,1.7556003025,-0.3912325672,0.24551904149999998,2321.225,2.0,9.0,4681.0,-0.7377339755,0.19509928280000002,-0.9674312167,0.8161485954000001,0.2467531714
s424,1.3926577368000002,0.2216656187,1.8557839708,3.7,27.818181818200003,0.2666666667,13.565217391300001,0.23333333329999997,-0.39264418729999995,-0.6848577441,2.9843029679,0.34789429159999996,1.2253229506,-2.2442912832,0.23296232879999998,-3.3452897497238587,-2.0508807106440003,-5.69637160312592,-5.640712889952191,4.4014717525,0.258531903,1.0314273459999999,0.8333333333,0.0,5.791666666699999,0.0791666667,3.0,-0.008833333300000001,-2.4583333333,6.041666666699999,0.16317073170000002,3.0,-0.0073268293,-3.5030487805,0.06176243300000001,0.14285714289999998,0.6892234825,9.6,7.5,3.1014656137,0.5023585547999999,2.1002206199,-0.7152576640999999,-4.480509564850814,-0.0005886251,0.9166666667,1.3743064911000002,0.0,1.6845723444789993,0.0,0.0,4.103545799,0.1433527657,2.191988029,-1.1195720593,0.2285714286,3.7262636324,178.0,7.6113128603,0.37525354829999996,7.0,0.5,0.0013319988009999994,0.9875,0.0015021423,0.5833333333,0.44444444439999997,-1.222760903,-168.0,0.1333333333,2.005228926,0.426087401,1.6129793475999998,-164.0,0.0952380952,-0.1876234489,219.3333333333,2.6374514078,0.2885488895,1.1728162534,-5.5,73.5,-0.97429273,0.4670962969,13.0,2.4171961968,0.5245039651,1.5738434934,-0.4484415189,3.5807611065,0.32873630600000003,1.8362844400999998,6.0,0.1357142857,-1.1636586586,149.0,0.12894136220000002,0.2070175439,0.0,85.0,153.0,16.0,5.0746652095,0.30455180200000004,1.6267008889,-1.6982910779,5.9,5.4,280.06833333333304,3.615458607614999,0.32007742606600004,0.4636970359737064,256.9166666667,0.5166666667,2.8953814721,0.3185267672,1.1316723746,0.0245441819,0.07619047620000001,13.5,17.8356060606,0.0,3.744021137,0.33518618,2.5680566083,-1.0757754036,-0.42605612,0.1123802436,2.0653699993,0.3049270989,1.3618957647999999,-0.6578210396999999,-0.3260212652,2341.3833333333,10.0,6.0,3214.0833333333003,0.36558436229999997,0.2928448326,0.4966542233,0.2024627036,0.5259533248
s425,1.3599855334,0.3094467602,1.6958823988,2.9,23.304347826100003,0.23333333329999997,16.5833333333,0.2,-0.0014778223,-0.2099448189,4.0839410906,0.4333959214,1.6742548317,-0.3101774752,0.9137517123,-1.038532754064848,-2.287354878784236,-11.086455837748222,-11.187759764146794,4.612304942,0.3548869436,1.5608180321,0.5,0.33333333330000003,9.25,0.2,3.0,-0.014666666699999999,-3.1666666667000003,8.0,0.2260395365,3.0,-0.0117396046,-1.3203817314,0.0328147788,0.14285714289999998,0.9367403986,8.8,5.8,2.9688286287,0.4114382531,2.2931394782,1.1178387612,-5.591537090193447,0.0027578855,0.7777777778,-0.5050155849,0.0,1.7393242821,0.0,0.0,3.7528154695,0.2047774241,2.4887902764,-1.1652624446,0.2571428571,3.6348828618,115.0,1.2928725743,0.043806033099999996,4.0,0.7898870468000001,0.0011568534,0.9989257812,0.0012355188,0.6388888889000001,0.6666666667000001,-0.4926949364,-103.0,0.0,1.7813220341,0.643200153,2.1111257366,-341.5,0.0476190476,-0.1840328998,240.0,2.7582777815,0.2867082079,1.8925152481,18.5,111.935,4.163999409769,0.6205315846,12.0,2.4092852427,0.5657040029,1.6573088305,-0.4538194888,4.1682051959,0.39015344119999995,2.5791745229,43.0,0.10357142859999999,-1.8768232616,147.0,0.08403533369999999,-0.0228070175,0.0,111.0,174.0,21.0,4.6820300462,0.3123063373,2.0573053591,-0.4978208415,7.0,5.9,251.5,4.4995889467,0.4080294076,1.0685851996280824,225.5,0.5333333333,3.8071618629,0.396443483,2.531027656,0.0072788078,0.0095238095,-9.6666666667,89.3690922377,0.0,4.0627275448,0.35172377409999994,2.4987060509,-0.7979531083,0.05788044210000001,0.0544205649,1.7096586451,0.407992033,1.3234785222,-1.150637162,-0.47437144859999997,2538.7121212121,1.0,10.0,4452.25,0.6557784289999999,0.40212847520000006,1.7220383128,0.8712921404999999,0.4169467646
s426,0.7006333097,0.35601341979999995,1.287865878,1.65,36.6666666667,0.2,24.2608695652,0.23333333329999997,-0.0759482394,-0.5514096531,2.2065005846,0.3828861465589998,3.2936307431,-0.1189237562,0.1508133562,-2.547190180608412,-1.3791147169577775,-6.896254820185669,-3.3528258308133405,2.2388423873,0.24409219769999999,1.7890389331,0.33333333330000003,0.5,15.0,-0.008333333299999999,1.0,-0.010333333299999999,-0.8333333333,9.2083333333,-0.0272619048,1.0,-0.0085761905,-0.8642857143000001,0.1853554823,0.14285714289999998,0.1143325878,9.2,6.9,1.281970279,0.3511707998,2.2912304363,-1.544014507,-0.8887444259182768,-0.023115936099999998,0.055555555599999994,-1.5562455727000002,7.0,-0.6831149038000001,0.0,-0.07453222849999999,1.0816397911,0.044668510099999996,1.6196852121,-0.5674211715999999,0.4,3.0500933507629986,139.0,25.7627506452,0.3968411315,9.0,0.6719421387000001,0.0021969879,0.7594864845,0.0020224229999999998,0.6944444444,0.0740740741,-1.5619331456,-127.0,0.3571428571,0.8912430823,0.4206594967,1.9522378187,-183.5,0.1991236649719999,-0.005600132900000001,453.5,2.5386847325,0.3375347168,1.496392987,71.5,-13.0,1.8613890950580008,0.6940009375,4.0,1.2374115195,0.7223520777,1.7731943799,-0.3241927089,1.9630591379,0.40259704329999996,1.8118946219,-72.0,0.0899280576,-1.1268011352,68.0,0.0181338866,0.1456140351,0.0,105.0,137.0,18.0,2.8226877613,0.35117808079999996,1.5419403509,-0.6040604688,7.2,5.9,277.8333333333,2.3510137656,0.36254024380000005,0.3800425315589169,318.5,0.5333333333,2.6410493039,0.3791725725,1.3613479166999998,0.0065327493000000006,0.0857142857,7.333333333300001,35.2159986631,2.0,2.0164617788,0.34816640649999997,2.1847282745,-0.4030783667,-0.2683160039,-0.277383847,0.951297924,0.0881810623,2.02895768,-0.1052885391,0.1397096262,2449.5277777778,12.0,3.0,3967.3333333333003,-0.2189324697,0.20559326079999998,-0.5560104497999999,0.8166261560000001,0.3682804309
s427,1.3600518938,0.34808039189999995,1.5304954786000002,2.6,52.3125,0.4666666667,27.8421052632,0.3666666667,-0.7211664718,-1.6162033488999998,3.0512293002999997,0.4289064334,1.3105022114,-0.2254032085,0.6262619863000001,-0.5425537007017952,-2.300857880964029,-8.617299202859114,-8.236391484487136,4.5402552179,0.2307418774,1.8409528562000002,1.0,0.0,18.5416666667,0.054166666700000005,2.0,-0.0045000000000000005,-2.0416666667,15.833333333299999,0.0434143353,0.0,-0.0035662651,-0.2646518276,0.16791784280000002,0.1224489796,0.6798390487,8.4,7.6,2.3387527152,0.4606368918,1.79336532,-0.2562069013,-1.7429997238069828,0.0011990003,0.8888888889000001,-2.116805236,1.0,-2.3653563251,0.0,-0.9927888592,2.5617318138,0.2485638096,1.4936944966999999,-1.2890129855,0.34285714289999997,3.38738178,178.0,59.8991114415,0.8568707964000001,6.0,0.7865528106999999,0.0007102496,0.9581481934,0.0014388031,0.5,0.7037037037,-1.3277872176999999,-63.0,0.1875,1.7410886755000001,0.43617457719999997,1.5878246762000001,4.0,0.1,0.0287208809,341.6666666667,2.4049387322,0.3271579955,1.263665743,23.0,24.5,19.0665719988,0.44064295700000006,14.0,1.9633139049,0.5573965054000001,2.1793474455,-0.1438428225,2.1571627493000003,0.4362488177,2.28349006,-97.0,0.1071428571,-2.4396486274,170.0,0.1020058615,0.0350877193,0.0,85.0,166.0,16.0,3.37401031,0.3032395154,1.2061789724,-1.8520488822,5.9,5.8,352.5,2.8936058533,0.3113709692,0.3072340289944371,252.5833333333,0.5055555556,2.5017134504,0.2903705769,1.1824255107,0.003060945,0.0714285714,67.5,101.9436129481,1.0,2.3573631788,0.36898640409999994,1.5306885469999998,-1.6681377617000002,-0.31412059130000003,0.24386872,1.8834758654,0.3310187904,1.8174291783,-0.2823647703,-0.4027451246,2188.395,0.0,8.0,4235.1818181818,-0.7244273475,0.012528724199999999,-0.4587449527,0.8524613581,0.6024930231
s428,1.0392278859,0.2316992492,1.6232357287,2.5,22.5,0.2,20.0,0.1666666667,-0.6494629227000001,-0.7786332828,3.2031162323,0.3719631504,2.2897438626,-0.4653043816,0.7494708904,-0.4212108558606599,-2.2055414048784185,-9.368334260812741,-8.533214855570654,2.0751014751,0.2304566098,1.8100529447999998,0.1666666667,0.5,2.4166666667,0.1666666667,2.0,-0.0023333333,-1.5833333333,9.0416666667,0.21766275350000003,2.0,-0.0067368196,-5.1488794023,0.09085752308899997,0.25,0.37248238289999996,9.1,7.8,1.9196098922999998,0.44198031109999997,2.0363123823,-0.2583160254,-5.502823184477875,0.0037744245,0.75,0.43757401409999996,0.0,0.6677629735,0.0,-0.6052089046,2.1510018828,0.273762396,2.1545429038,-0.8893284576999999,0.1142857143,4.1867508355,190.0,46.062695462700006,0.8291899447000001,10.0,0.6709152937,0.0016770887,0.9056244373,0.0018937451,0.4722222222,0.7037037037,-0.8406431667,-227.0,0.0833333333,2.0559378183000003,0.3889549303,2.0511440452,-140.5,0.0714285714,-0.48845540090000006,284.6666666667,3.2715307918,0.3246170872,1.9529185568,-35.0,31.5,1.9456637694,0.3602623742,6.0,1.6739034934,0.5682341246,1.8518505291999998,-0.0152230688,2.5732264849,0.4951465126,2.2465516401,-10.5,0.0967741935,-0.9055788737,172.0,0.0334214002,-0.2438596491,0.0,75.0,129.0,19.0,2.3883861124,0.2619678445,1.6266011669,-1.0522266945,4.7,4.7,156.6666666667,2.219982424,0.2487371803,0.709508252148107,206.9166666667,0.5277777778,2.6823471028,0.2961407647,1.7404001126000002,0.0025294220000000004,0.0357142857,15.5,105.50485147040001,0.0,2.3450659346,0.34326506520000005,2.3981686291,-0.3877975989,-0.5272866457000001,-0.4944483013,1.7919210679000002,0.28494983960000003,1.9196573584999999,0.11706601359999999,0.055399532300000005,1903.9037037036999,2.0,6.0,4664.9166666667,-0.7391931344,0.22594420629999998,-1.0019721891,0.24395721829999997,0.8969351023000001
s429,0.9589100585,0.0984866688,1.5011818715,1.6,16.888888888900002,0.1,27.681818181799997,0.2666666667,-0.4906003577,-1.2880321732,2.4485250611000002,0.3115821318,1.5231091143000002,-0.3165155871,0.2265856164,-2.8637431658897285,-3.2123687891197386,-6.546379302233754,-3.429358773416693,2.3346103688,0.2449203813,1.0594017238,0.0,0.3233333333300001,19.375,0.0208333333,0.0,-0.0008333333,-0.625,18.5416666667,-0.13529411759999999,1.0,-0.0025980392,-0.48284313729999995,-0.0018621123999999999,0.19148936170000003,0.6877310525,6.5,6.9,1.7842589037999999,0.4075704359,2.1875004898,0.2875460367,-0.6206842344055751,-0.0236077604,0.027777777799999997,-0.1654141234,1.0,1.8527090590000002,0.0,0.6290409232999999,2.3266450955,0.2175080144,1.3856113624000002,-0.30240432,0.4571428571,3.358187443398,190.0,23.666623214243998,0.7631333090000001,1.0,0.722465129499,0.0013123530899999995,0.8093564292150001,0.0016400452929999998,0.5550000000029999,0.2592592593,-1.1641000609,61.0,0.23076923079999997,2.0077628312,0.3315517671,1.3681335267,59.0,0.1304347826,-0.1987002708,260.5,2.2421456402,0.2763568757,0.9787431814,47.0,48.5,4.2009831025999995,0.3756484354,12.0,1.0703342411,0.5525699905,2.1398540795,0.2411087286,2.6650694596,0.3592755731,1.7038885721,-32.0,0.11785714289999999,-1.8391294272,146.0,0.0087239291,-0.1403508772,0.0,84.0,134.0,20.0,3.0855802238999996,0.2681836534,1.0814515979,-2.3333189205,5.5,4.0,205.5,3.7352912532,0.31725067500000004,0.8929147390484653,199.6666666667,0.5555555556,2.2510391082,0.3308785917,1.3644970753999999,0.004349121,0.069047619,-37.3333333333,142.5431080504,0.97,2.5478642345,0.2722367418,1.5459203703000002,-0.053640795000000005,-0.4158979514,-0.2228040512,1.0077505239,0.0636826778,2.4039238272,-0.5715737873,0.2939569953,2710.2981481481,1.0,5.0,6409.458333333299,0.3713377958,0.5107152777,0.8675974631000001,0.6865096276,0.3257203909
