,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTALTHT,ANTCONHD,ANTCONHT,ANTNTRHD,ANTNTRHT,ANTORTHD,ANTORTHT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFPSHD,DRFPSHT,DRFPINHD,DRFPINHT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEAYBHT,DPEBXBHD,DPEBXBHT,DPEDPRIM,DPEAXHD,DPEAXHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPXHD,REPXHT,REPPINHD,REPPINHT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHDSNN,SMHTSNN,SMSIHD,SMSIHT,SHFTLR,SIMCGHD,SIMCGHT,SIMSIMHD,SIMSIMHT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRCGHD,STRCGHT,STRSTRHD,STRSTRHT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,TXTCSCHD,TXTCSCHT,TXTCSTHD,TXTCSTHT,TXTTAIOR,TXTTSCHD,TXTTSCHT,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s402,1.3034907106,0.4228152716,1.4298076631999999,2.0,-765.1666666666999,-0.2,980.0,-1599.1304347826,-0.23333333329999997,475.0,0.2245830734,0.6649150953,-1.7846664881999998,-0.2682221323,4.4980797113,2.2114827436,0.43910762789999996,0.7139255385000001,-0.014830239299999999,-0.0299233398,-0.17406347660000002,-11.0,-15.0,-20.0,5.0,7.0,12.0,16.0,39.0,2.9647646771,0.29936907700000004,2.0469274361000003,0.5,-0.1666666667,10.0,4.1633363420000005e-17,0.0,-2.081668171e-17,3.3306690739999997e-16,11.416666666700001,0.0814285714,2.0,-0.0047428571,-1.3857142857,-11.0,10.0,-0.0581648741,-0.542880527,5.6,5.1,1.9509405035,1.8779988291999998,-0.1899013794,0.1109030836,0.0,8.0,5.0,6.0,13.0,14.0,24.0,29.0,22.0,26.0,13.0,5.0,5.0,16.0,10.0,24.0,-0.032229645,2.8794813858999997,-0.7060678627,0.0146953877,0.9886363636,3.2632654085,2.4486057152000003,33.3333333333,-11.1111111111,-25.925925925900003,5.0,3.6666666667,20.0,21.0,16.0,18.0,20.0,38.0,0.7682539683,18.0,115.0,8.0,-18.0,19.0,0.8170028687,0.0010498144,1.0,0.0012993304000000002,0.5555555556,-0.06403124240000001,-0.06403124240000001,-0.06403124240000001,1.0,4.0,-357.6666666667,1.7944485381000002,0.3690837853,1.0453104925,-52.0,24.5,41.0,,,0.4609205121,11.0,1.4515982254,2.3052410774000003,-0.11090418,0.1911230644,0.0,0.0909090909,0.0,0.0,99.0,0.0,0.0,0.7777777778,0.44444444439999997,2.3772387349,1.4365249006999998,0.2678787503,0.8999719312000001,0.0412906403,2.6657302513000003,1.3289605764,0.0624766145,0.3592516975,375.0,5.2,4.7,-455.5,2.2192751647,0.3958699091,1.2150821316,-312.3333333333,-373.6666666667,1.8170649591999999,0.3798597232,1.2466954848,61.3333333333,-9.7138888889,2.2960218475,1.6241510019999998,-0.9211631554999999,-0.0431682225,6.0,3.0,5.0,1.0,6.0,-51.0,-1.0584750318,-0.1801810437,2.3979695146,1.7731050088,-61.0,0.4320921271,0.0666128418,3.3636363636,3.6666666667,4.0,2.5,3.2142857143,3414.9479166666997,9.0,7.0,6244.3636363636,0.06102665500000001,-0.12556517609999998,-22.0,-21.0,-24.0,-21.0,-25.0,0.148944402,0.150343985
s403,0.9418939099,0.0280902331,1.9241379966999999,2.05,-699.6470588235001,-0.43333333329999996,627.0,-1451.2380952381,-0.30000000000000004,446.0,0.6630189879999999,0.6308418365999999,-0.5787384396,0.12641810960000002,3.7520215331,1.8559191525,-0.1186262655,0.5892872579,-0.0001385228,-0.008221313499999999,-0.053020507800000005,-21.0,-17.0,-27.0,6.0,5.0,14.0,24.0,26.0,2.7830395816,0.26215497520000003,1.6325262137,0.1666666667,-0.5,4.5833333333,1.249000903e-16,2.0,-0.004,-1.4166666666999999,19.4166666667,0.2687943262,2.0,-0.0149148936,-0.8953900709,-16.0,10.0,-0.2511978152,-0.6597643651,6.7,6.5,1.5090951716999998,1.5396111959,-2.5935615943,-0.5825339691,0.1388888889,14.0,22.0,8.0,6.0,26.0,21.0,22.0,32.0,22.0,19.0,16.0,15.0,12.0,5.0,22.0,1.2777753487999999,1.6888406161000002,-1.4193465124000002,-0.680649182,0.875,4.1584598478,3.3127292044,11.1111111111,-55.5555555556,-62.962962963,3.6,3.0,17.0,15.0,10.0,8.0,23.0,48.0,0.8,11.0,134.0,5.0,-18.0,14.0,0.6809286594,0.0013511221,0.8323936462,0.0019961081,0.5555555556,-0.009797959,-0.0256124969,-0.06403124240000001,1.0,2.5333333333000003,-300.8333333333,2.290725629,0.300252573,1.232383784,9.0,9.0,42.0,2.0886910846,2.7705836802999997,0.619533426,11.0,1.5874958888,1.7843508786000002,-0.5180153858000001,-0.1025477714,0.0909090909,0.45454545450000006,0.7272727273,0.4,73.0,0.22222222219999999,0.33333333330000003,0.44444444439999997,0.11111111109999999,3.7620955779,1.8163298213999999,-0.3098549196,0.3952783539,0.0586036721,4.1801808663,1.14449459,-1.7711562078999998,-0.06690772710000001,274.0,6.9,4.8,-277.8333333333,2.2461711749,0.34295421090000006,1.2097375312,-204.6666666667,-294.3333333333,3.2262677212,0.19869969839999999,2.2847631965,89.6666666667,6.5736111111,2.8819927443,1.8663742153999998,0.1895038777,0.7930988989000001,5.0,5.0,1.0,1.0,2.0,-67.0,0.1568195922,0.1627042309,1.0494224897,1.767192703,-1.0,-0.5385459464,-0.0415810437,3.1818181818,4.7777777778,1.875,4.0,2.8571428571,1938.1633333332998,-17.0,6.0,3200.8333333333003,0.035890630300000004,-0.1192722392,-26.0,-16.0,-40.0,-30.0,-13.0,0.2029703005,0.3563298782
s408,0.6162128171,0.2921132563,1.2001278816,1.3,-563.1923076923,-0.1333333333,625.0,-1076.6666666667,-0.4,200.0,-0.1331990689,0.31235533800000004,0.1614324534,0.3022690757,3.0319902977999997,1.8553319905,0.2722589988,0.9075482652,-0.0026006826,-0.0299233398,-0.0174160156,-18.0,-20.0,-23.0,5.0,7.0,13.0,24.0,30.0,2.8751777879,0.2491738928,1.5481493,0.6666666667000001,-0.33333333330000003,7.541666666699999,-0.0208333333,1.0,-0.0001666667,-2.4583333333,7.333333333300001,-0.05,1.0,0.0006666667,-2.6666666667000003,-21.0,14.0,0.1439006481,-0.7749126956,9.2,10.6,1.3518870209,2.0878222436000002,-0.6030905774,0.2247443298,0.4722222222,8.0,11.0,5.0,19.0,19.0,29.0,31.0,31.0,29.0,17.0,8.0,5.0,11.0,5.0,13.0,-1.5728072253,0.0979395524,0.4339480107,-0.2170679171,0.9142441859999999,3.1179728120999997,1.5079597659000001,-5.5555555556,11.1111111111,-14.8148148148,1.8,3.0,28.0,16.0,27.0,12.0,16.0,36.0,0.7492063492000001,14.0,176.0,9.0,-25.0,16.0,0.6083211422,0.0007580338,0.8065824509,0.0011352097,0.6388888889000001,-0.0015811388,-0.009797959,-0.009797959,1.0,4.5333333333,,,,,,,34.0,,,0.5400150787,3.0,1.9046410579,1.85672617,-0.33078648260000004,0.296926405,0.0,0.2727272727,0.2727272727,0.0909090909,51.0,0.22222222219999999,0.44444444439999997,0.6666666667000001,0.22222222219999999,3.0752252447000004,1.5125704362,-0.3254567894,0.5693990284,0.0783657497,3.0917073662,1.3549657834,-0.8530399131,0.1969246199,337.0,6.5,4.9,,,,,-356.0833333333,-288.6666666667,2.6645925131,0.022475608900000003,2.7987981874,-67.4166666667,-40.6444444444,2.6373629579,2.1493605376,-0.9914268573999999,-0.1784231159,7.0,1.0,1.0,5.0,1.0,-59.0,-0.0075721451,0.20300224400000005,2.0733577375,1.5391906881,11.333333333299999,-0.7291006806,-0.2393884361,1.5454545455000002,4.5555555556,2.25,3.75,3.2142857143,4465.3888888889005,-4.0,5.0,4714.0,-0.9499154595,0.5697681594,-26.0,-26.0,-38.0,-13.0,-25.0,0.9133156862,0.2467773976
s409,1.6525090689000002,0.26455113739999997,1.6952061141,2.75,-374.5652173913,-0.23333333329999997,369.0,-766.9230769231,-0.1333333333,345.0,0.18490592109999998,0.3069935051,-3.0572713275,-0.3298577764,4.4282068717000005,1.931748434,0.0964792177,0.48142081719999996,-0.0292319012,-0.0958452148,-0.15131933590000002,-12.0,-12.0,-19.0,8.0,6.0,12.0,20.0,57.0,3.8757704827999997,0.2832421164,1.4828061867,0.8333333333,-0.1666666667,2.2083333333,0.0958333333,3.0,-0.0075000000000000015,-1.0416666667,4.0416666667,0.0545303408,3.0,-0.003514547,-0.6172069825000001,-11.0,10.0,-0.0705329912,-0.5551628988,8.4,6.4,2.0598102385,2.0919809818,0.6357605608,0.110357774,0.2777777778,9.0,11.0,6.0,6.0,16.0,24.0,25.0,24.0,33.0,15.0,8.0,13.0,10.0,5.0,24.0,-1.4561303383000002,0.8400730595,-1.4179755688,-0.0916310041,0.9375,4.0723570112,3.4420292372000003,33.3333333333,-11.1111111111,-22.2222222222,4.6,2.6666666667000003,27.0,28.0,29.0,15.0,18.0,40.0,0.7714285714,29.0,147.0,8.0,-15.0,16.0,0.7225572586,0.0011932080999999999,1.0,0.0013864686999999999,0.6111111111,-0.0038729833,-0.009797959,-0.009797959,2.0,4.7333333333,-261.0,3.4706284486000003,0.2038114404,3.0105683841000004,6.0,242.5,47.0,3.6714956565,-4.0303194251,0.5647509022,12.0,2.3937830853,1.8229765557,-0.0683354778,0.19608022,0.7272727273,0.6363636364,0.6363636364,0.9090909091,118.0,0.0,0.22222222219999999,0.33333333330000003,0.11111111109999999,2.8790173957,1.2923457998999999,0.1224782125,0.8795390251999999,0.0698389938,3.4202235229,1.3262275505,-0.9188236906,0.1568167569,329.5,6.9,5.7,-269.3333333333,4.2499298638,0.35046774270000003,3.9532539516000003,-262.1666666667,-225.6666666667,3.3701913422000005,0.3645773823,2.1383177274,-36.5,87.28888888889999,2.7824664689,2.3382807197999997,-1.3052830457,-0.17313043039999998,6.0,5.0,4.0,2.0,5.0,-41.0,-0.048830147,0.5044108837,1.9349148753,1.6279828000999998,-47.6666666667,-0.2759103612,-0.37948727439999996,4.0,3.3333333332999997,2.875,2.25,2.3571428571,2304.3296296296,-4.0,6.0,3800.1666666666997,0.100521239,-0.8990289351999999,-18.0,-20.0,-23.0,-26.0,-22.0,0.15610668660000002,0.48247741909999997
s411,1.4427467297,0.0054666502,2.7862318513,2.7,-1514.2631578947,-0.3666666667,878.0,-491.2142857143,-0.5333333333,416.0,-0.5983545993,-0.0993919626,-0.8781110576000001,-0.034019067400000005,4.0788760189,2.2407920402,0.8781938676000001,1.035591434,-0.0005216656,-0.0016459198,-0.006865234400000001,-9.0,-14.0,-14.0,5.0,5.0,12.0,15.0,55.0,3.7105682287,0.2694104778,1.8984653727,1.0,-0.0,9.4166666667,0.0666666667,1.0,-0.0043333333000000005,-2.75,12.833333333299999,0.1906827881,3.0,-0.008352773800000001,-4.5881934566,-11.0,11.0,-0.0047912829999999995,-1.1517239603,8.1,7.4,2.0152149248,1.4695631225,-0.4091603228,-0.4690646906,0.22222222219999999,8.0,14.0,7.0,21.0,19.0,29.0,30.0,29.0,24.0,20.0,8.0,10.0,10.0,6.0,18.0,-0.4866237682,0.7536620912,0.1144407357,-0.6170375352,0.9034090909,2.9224800128,2.06110504,27.7777777778,11.1111111111,-7.4074074074,5.6,3.6666666667,34.0,27.0,24.0,20.0,19.0,39.0,0.9142857143,32.0,283.0,7.0,-15.0,16.0,0.8131072998000001,0.0017473117,0.9969726562,0.0022553843,0.6666666667000001,-0.0015811388,-0.0015811388,-0.0038729833,3.0,5.3333333333,-256.3333333333,2.6452086199,0.2758622042,1.389152409,16.0,55.5,46.0,,,0.6848403713,16.0,1.6105672087,1.8149359142,-0.2810785348,0.07680554889999999,0.8181818181999999,0.3636363636,0.6363636364,0.9090909091,121.0,0.33333333330000003,0.6666666667000001,0.5555555556,0.44444444439999997,3.3715133241000004,1.3920213119999998,-0.6979830334999999,0.8818713963,0.0731517854,3.3842136710000004,1.4443964384999999,0.3717510194,0.41901758299999997,328.0,6.2,5.7,-228.6666666667,3.3910974424,0.3443313452,1.5485177351,-209.0,-246.8333333333,2.4793066502000003,0.34949136869999997,1.1250094114,37.8333333333,-6.3125,3.1250191438,1.8491580688999998,-0.4062327897,0.4410373195,6.0,6.0,6.0,7.0,6.0,-58.0,-0.2031964677,-0.10214500359999999,2.5598916048,1.8539213418,17.3333333333,-0.5753494364,-0.095564453,3.8181818182,1.7777777778,3.625,2.25,2.4285714286,1932.175,-6.0,9.0,3711.0,,,-14.0,-13.0,-15.0,-13.0,-17.0,0.6614423449,0.34980564159999994
s420,0.949444274,0.0600617071,2.2486620666,2.25,-538.8260869565,-0.23333333329999997,656.0,-1045.0434782609,-0.23333333329999997,220.0,-0.4995342634,0.0675810798,-0.1783460551,0.4140371777,3.5188852905,2.022995255,0.3442431553,0.4650193497,-3.776e-06,-0.0010493927,-0.0301083984,-21.0,-24.0,-26.0,9.0,11.0,16.0,21.0,18.0,3.7197372258,0.31760091,1.3703569708,1.0,-0.0,7.833333333300001,0.0666666667,1.0,-0.0046666667000000005,-1.9166666666999999,14.708333333299999,0.031504065000000005,1.0,-0.0012390244,-2.6483739837,-13.0,11.0,0.2913645539,-0.7438233669000001,9.2,6.9,1.4784963107,1.7651930274,-0.069054713,-0.1518990765,0.7222222222,5.0,9.0,5.0,19.0,15.0,24.0,31.0,30.0,24.0,12.0,6.0,5.0,9.0,25.0,26.0,-0.9849341981999999,0.25990838580000003,0.8405189914000001,-0.2156453515,1.0,5.4874527703,2.5321540818,50.0,-11.1111111111,-11.1111111111,5.0,2.6666666667000003,17.0,12.0,13.0,11.0,28.0,39.0,1.0,20.0,170.0,9.0,-23.0,23.0,0.7112888336000001,0.0012869834,0.8643798828,0.0015050557000000002,0.6666666667000001,-0.0015811388,-0.003935979300000001,-0.009797959,2.0,3.8,-337.1666666667,4.0145458808,0.27351708420000004,1.9783699206999998,-9.0,74.0,41.0,3.7260108862,-3.7666417298000003,0.5764527051,10.0,1.0441285513,1.5860690246,-0.6595087784,-0.2386212163,0.0909090909,0.2727272727,0.5,0.2727272727,100.5,0.22222222219999999,0.44444444439999997,0.5555555556,0.33333333330000003,,,,,0.043158270199999994,4.3750021898,1.2733055565,-0.5116056854000001,0.2070361456,375.0,5.4,5.0,-260.1666666667,3.0140492608,0.30707723870000003,2.5338866113,-292.1666666667,-283.0,3.2502952908,0.3338784271,1.9728217122999998,-9.1666666667,29.6388888889,2.6460393015,1.7481991994,-0.2178136421,0.4232185878,5.0,3.0,3.0,2.0,3.0,-41.0,-0.6258143842,-0.0826139402,2.2833530074,1.5576579922999998,-86.1666666667,0.2051720865,0.1348212557,3.5454545455,4.3333333333,2.5,2.0,3.9285714286,2225.5316666667,1.0,9.0,2729.2083333333,-1.2009371455,1.6692031548,-24.0,-21.0,-27.0,-29.0,-29.0,0.9035151993000001,0.2917111564
s425,1.3586115081999999,0.3088450733,1.7002361807000002,2.9,-452.5652173913,-0.23333333329999997,513.0,-1011.8333333333001,-0.2,380.0,0.5382669387,0.229034445,0.26167078990000003,0.2182374786,4.3683596561,1.6919314850999998,-0.8023413262000001,-0.3065921392,-1.53184e-05,-1.38431e-05,-3.3386199999999996e-05,-14.0,-13.0,-19.0,7.0,10.0,13.0,22.0,34.0,4.382663339800001,0.3625475593,1.3994153400999998,0.5,-0.33333333330000003,9.25,0.2,3.0,-0.014666666699999999,-3.1666666667000003,8.0,0.2260395365,3.0,-0.0117396046,-1.3203817314,-11.0,10.0,0.0328147788,-0.9367403986,8.8,5.8,2.6786855011,2.1440120039,-0.6810671692,0.0754609895,0.7777777778,13.0,17.0,8.0,10.0,19.0,21.0,19.0,30.0,30.0,19.0,12.0,10.0,11.0,5.0,22.0,0.6937213356999999,2.4691882616,-0.2544675825,0.2456445916,1.0,5.1847943951,2.6018849869,44.4444444444,-22.2222222222,-22.2222222222,4.2,2.0,23.0,30.0,27.0,16.0,30.0,43.0,0.7428571429,19.0,115.0,4.0,-17.0,17.0,0.7898870468000001,0.0011568534,0.9989257812,0.0012355188,0.6388888889000001,-0.0015811388,-0.0015811388,-0.0015811388,1.0,3.6,-248.5,2.7581504738,0.2864131889,1.8947852938999998,-18.5,252.0,42.0,,,0.6205315846,12.0,2.3059787428,1.5635004747999999,-0.4090963334,0.043879418200000006,0.2727272727,0.0909090909,0.0909090909,0.45454545450000006,113.0,0.22222222219999999,0.8888888889000001,0.6666666667000001,0.0,3.9477806569,1.5252422493,-0.3660398027,0.7498615733,0.08403533369999999,4.0795427511,1.5353943254,0.563240986,0.451816892,322.0,7.0,5.9,-273.0,4.6067458863,0.3584741475,3.3553672029,-243.3333333333,-235.6666666667,3.7835387548000003,0.3980612328,2.501556417,-7.666666666699999,87.6819444444,3.8363996529000004,1.9713800047,0.0994158832,0.5493071970000001,7.0,4.0,3.0,5.0,6.0,-53.0,0.7001369089,0.264257874,2.0278024657,1.3420730358,-37.5,-1.5962294066,-0.5367009654,3.9090909091,4.2222222222,4.375,2.875,3.1428571429,2538.7121212121,-1.0,10.0,4452.25,21.1062641878,2.1084290786,-19.0,-12.0,-31.0,-28.0,-19.0,0.8712921404999999,0.4169467646
s427,1.3592524581999998,0.3478623042,1.5325670647999998,2.6,-605.8125,-0.4666666667,789.0,-1556.5789473684,-0.3666666667,500.0,-0.3163923746,0.2318484371,-1.7202170102,-0.019625892199999998,3.9962217943,1.4249978713,-0.0468606834,0.0090836365,-0.00018094830000000002,-0.0002648382,-0.0005079346,-12.0,-16.0,-19.0,9.0,6.0,14.0,14.0,47.0,4.6773536057000005,0.2307809412,1.9105823002,1.0,-0.0,18.5416666667,0.054166666700000005,2.0,-0.0045000000000000005,-2.0416666667,15.833333333299999,0.0434143353,0.0,-0.0035662651,-0.2646518276,-12.0,19.0,0.16791784280000002,-0.6798390487,8.4,7.6,2.1385994122,1.5346799163999998,-1.3504112945,-0.0601685241,0.8888888889000001,14.0,18.0,11.0,15.0,18.0,25.0,18.0,20.0,16.0,15.0,8.0,22.0,12.0,13.0,16.0,1.1998697913,0.6594509304999999,-0.08191449940000001,-0.31963380950000003,0.75,4.0364336431,2.0598663263,50.0,-11.1111111111,-51.851851851899994,5.6,5.0,24.0,21.0,21.0,21.0,15.0,42.0,0.6571428571,30.0,178.0,6.0,-15.0,17.0,0.7865528106999999,0.0007102496,0.9581481934,0.0014388031,0.5,-0.0006324555,-0.0015811388,-0.0015811388,5.0,3.9333333333,-337.6666666667,2.4076560984,0.326811381,1.2668183111,-23.0,24.5,46.0,19.0665720009,-9.954389795800001,0.44064295700000006,14.0,2.042525952,2.20036951,-0.35071019979999996,0.2060469654,1.0,0.3636363636,0.9090909091,0.8181818181999999,125.0,0.11111111109999999,0.7777777778,0.44444444439999997,0.44444444439999997,2.8868583994,1.3806169601,-1.1247601697,0.9521879641,0.1020058615,4.2082456064,1.123893895,-1.1898545359000001,0.2474535637,283.0,5.9,5.8,-343.0,2.7655321526,0.3126795089,1.3498190931,-211.8333333333,-282.3333333333,2.5041687341000003,0.2904024739,1.183590455,70.5,93.9777777778,3.318662498,1.501862574,-1.2436312853,0.295608123,5.0,6.0,6.0,5.0,3.0,-36.0,0.2465551874,0.2640267518,2.0077770512,1.7942082915000002,47.1666666667,-0.5308134015,-0.21466071,4.090909090899999,2.3333333333,3.875,2.125,2.5714285714000003,2188.395,-0.0,8.0,4235.1818181818,0.4334611446,-0.17459951070000002,-16.0,-19.0,-23.0,-26.0,-25.0,0.8524613581,0.6024930231
s429,0.9605427115999999,0.0986480041,1.5012374550999998,1.6,-298.5185185185,-0.1,406.0,-914.3636363636,-0.2666666667,578.0,0.052260628200000006,0.416204162,-1.6623552333000002,-0.315357145,3.8556566679000004,2.1536858241999997,0.6616020764,0.5920397117,-0.0014353030000000002,-0.0324077148,-0.09387402339999999,-9.0,-13.0,-9.0,11.0,8.0,16.0,20.0,55.0,2.3257648961,0.2474896946,1.0221772156,0.0,-0.8333333333,19.375,0.0208333333,0.0,-0.0008333333,-0.625,18.5416666667,-0.13529411759999999,1.0,-0.0025980392,-0.48284313729999995,-11.0,15.0,-0.0018621123999999999,-0.6877310525,6.5,6.9,1.5912488031999998,1.7737646872,-0.26328143449999997,-0.0235788647,0.027777777799999997,11.0,25.0,9.0,22.0,18.0,25.0,30.0,26.0,23.0,26.0,13.0,25.0,26.0,26.0,27.0,-0.9977623137,0.9407871095999999,-0.5643941149,-0.1176790368,0.9195402299,2.5683353978,1.4482100566,0.0,-55.5555555556,-44.4444444444,6.0,5.0,34.0,26.0,16.0,27.0,35.0,60.0,0.30476190480000004,31.0,190.0,1.0,-15.0,26.0,,,,,,-0.0256124969,-0.06403124240000001,-0.06403124240000001,1.0,5.9333333333,-248.0,2.2391990206,0.2763628889,0.9783918334,-47.0,48.5,45.0,4.2009831025999995,-4.2406786248,0.3756484354,12.0,0.9885872098,2.1217829482,0.09000266259999999,0.30699878469999997,0.9090909091,1.0,0.9090909091,0.8181818181999999,137.0,0.33333333330000003,0.8888888889000001,0.6666666667000001,1.0,3.8156251062999997,1.8722983123,-2.0030055525,-0.1385395061,0.0087239291,4.4556100702,1.0843126944,-1.9325655453,0.154638143,274.5,5.5,4.0,-237.0,2.8228239452999997,0.2339858252,2.0844604928,-238.8333333333,-194.0,2.2511447544,0.33091738800000003,1.3642897272,-44.8333333333,151.0833333333,2.6343207994999998,1.6062148198,-0.0113968858,-0.007036019,6.0,7.0,6.0,3.0,4.0,-32.0,-0.17013641289999998,0.1248235371,1.2255734402,2.3795057263999997,-33.1666666667,-0.120212448,-0.3968063981,4.3636363636,4.0,4.25,2.625,3.3571428571,2710.2981481481,-1.0,5.0,6409.458333333299,-0.5412162575,2.0171227773,-9.0,-10.0,-16.0,-18.0,-43.0,0.6865096276,0.3257203909
s430,1.1559239967000001,0.1998704825,1.6937462186,2.3,-495.3181818182,-0.2666666667,610.0,-1131.0869565217,-0.23333333329999997,430.0,-0.082364117,0.3929005561,-1.040937053,0.086189526,2.9208419403,1.8015570461,-0.6905392056999999,0.1592870808,-0.0013225796,-1.0375527344,-0.1290253906,-11.0,-16.0,-17.0,9.0,6.0,13.0,20.0,48.0,2.6547744232,0.26285205429999997,1.5173747057,0.1666666667,-0.6666666667000001,8.0,0.0666666667,1.0,-0.002,-2.75,16.1666666667,0.09080049009999999,1.0,-0.0021686747,-4.6101694915,-11.0,10.0,0.3154680378,-0.505265285,7.9,6.3,0.4112984621,1.9886364086,-0.5620392721999999,-0.6633013128999999,0.19444444440000003,5.0,13.0,6.0,5.0,18.0,28.0,28.0,29.0,25.0,19.0,7.0,9.0,10.0,11.0,17.0,0.35042638579999996,0.18245590329999997,-3.6342657088,0.2522996547,-0.0348837209,2.6473539759,1.6576357231999999,22.2222222222,11.1111111111,-22.2222222222,5.0,4.3333333333,29.0,25.0,29.0,21.0,19.0,50.0,0.7142857143000001,30.0,117.0,5.0,-17.0,15.0,0.7857666016,0.0016728677,0.999609375,0.0018542194,0.6666666667000001,-0.1265219767,-0.0256124969,-0.06403124240000001,2.0,6.0,-431.1666666667,2.1584683124,0.34378055020000003,1.5866508275,21.0,-22.5,45.0,,,0.6430235714,5.0,1.0434368248,2.0744190979,0.0277233397,-0.2252524971,0.3636363636,1.0,0.6363636364,0.8181818181999999,123.0,0.22222222219999999,0.11111111109999999,0.44444444439999997,0.11111111109999999,3.4203299518,2.0088236781999997,-1.5804052967,0.45171547619999997,0.036936743,1.9369745213,1.5466151397999999,-1.0485636422,-0.2356963971,364.5,4.7,4.2,-271.6666666667,2.1253168283000003,0.018866661899999998,3.2436703716000004,-296.6666666667,-331.6666666667,2.00567516,0.35994535720000004,1.4302293776,35.0,-9.0097222222,2.4747859058,2.2183730708,-0.4444698222,-0.0992059633,6.0,6.0,6.0,2.0,2.0,-43.0,-0.016600966,0.1190004287,1.3671605337000001,1.616178113,-15.166666666700001,-0.044561336900000005,-0.1521845483,3.5454545455,2.5555555556,4.5,2.0,3.0714285714,2155.2894179894,-14.0,2.0,3330.5833333333003,-0.7472935439,-0.0636366723,-12.0,-15.0,-21.0,-16.0,-17.0,0.8174712713000001,0.3280157393
