,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s027,,0.2515874235,1.5048031136000002,3.25,31.190476190500004,0.30000000000000004,24.444444444400002,0.4,-0.2753438553,-0.8449235110000001,4.0848377135,0.3307468476,2.2951116372,-0.8852730146000001,-5.106295444133019,,4.9722769772,0.2711852547,1.6330584822999998,0.6666666667000001,0.1666666667,15.958333333299999,,2.0,,-1.2083333333,12.041666666700001,0.1848506401,1.0,-0.0021463117,0.1062792115,-0.16278408789999999,0.6051033190999999,8.3,7.1,1.8473364526,0.4114485029,1.8831783606,-0.5629995756,0.027777777799999997,-0.0268117666,0.1608300282,0.2022392566,4.915656424100001,3.0299050124,0.0936771184,,-0.8075379761,4.3503317988,162.0,6.0,0.6397562981,0.0015567866,0.7121877670000001,0.0018455326000000002,0.6111111111,-2.067339257049917,-2.7483841522350163,-1.8444397271102144,-0.8502774129,2.0773128343000002,0.3458088838,2.1849731703999997,-0.2659170269,232.6666666667,2.2198423211000002,0.1980629813,2.210631406,-37.0,129.0,11.5278362609,0.3198007084,10.0,0.5195121951,0.1228237996,2.6018090245,0.2871735056,1.4527238621,-0.43453149909999994,302.5,6.5,5.5,,,,,,,,,,,,2.6862176373000004,0.30263839260000003,2.0207625415,-1.0282931516,1881.7376190476,15.0,6.0,2627.5,-0.5662351335,0.1537644528,-0.32604235470000004,0.19946040620000002,0.3939701676
s028,0.6709012327,0.0287353818,1.8304886014,1.8,50.3157894737,0.3666666667,34.0,0.4666666667,-0.35121834220000003,-1.2970267788,3.7526353366000005,0.3395191811,1.9120486245,-1.5297522382,-9.301977704947687,-6.430753320269897,2.1638881513999997,0.2717896063,1.3234982137,0.33333333330000003,0.1666666667,,7.077671782e-16,2.0,-6.071532166000001e-18,-1.0,28.8333333333,-0.08738012210000001,1.0,-0.0017288579000000002,-2.5185265911,-0.0246950312,0.1521868492,8.3,7.1,1.9994875850999998,0.3806716232,1.9544248493,-0.940712059,0.1388888889,-1.1347617733,-0.35859806180000003,-0.378116377,2.8913738017000004,1.8894124338,0.1473210576,2.2528000725,-0.5402436899,4.8849203713,118.0,3.0,0.8533126831000001,0.0022778014,1.0,0.0022514238,0.5833333333,-2.7483841522350163,-3.6646748864517766,-3.6646748864517766,-0.7089294789,2.089182632,0.4588119881,2.027758694,-0.34871396190000004,327.5,2.4928327904,0.291629758,1.3876427519999999,21.0,77.5,33.045282276100004,0.4843217015,3.0,0.4781491003,0.05814135810000001,3.2290951858,0.3179003247,1.3900819911000002,-1.1267152398,371.5,6.4,5.0,238.8333333333,5.5706086977,0.3064608045,1.2223513098360137,290.3333333333,239.0,2.9764686743,0.3492650832,1.7213720209,-51.3333333333,46.074768704700006,3.7356732156,0.3244745416,2.3521498164,-0.6357493441000001,1892.8980952381,10.0,8.0,4842.9166666667,0.7866945405,-0.21937401539999998,1.2561860347,0.8843044641000001,0.4155161321
s029,1.0191457283,0.0306095832,1.5278879188,2.8,46.6666666667,0.4,27.3333333333,0.5,-0.5289539870000001,-1.5393410265,3.3289453267,0.3861249639,1.4030121756,0.2738380136,-8.061622594081848,-8.104852772516418,3.7406224547000004,0.25798871090000003,1.4985554743,1.0,0.0,4.875,,3.0,-0.012166666699999999,-1.875,8.5833333333,,3.0,,-2.9001182033,0.0488498114,0.2329862402,5.5,5.1,2.0514078561,0.4429476108,1.6601598855000002,-0.0570509765,0.6388888889000001,-2.8303351792,-1.8445867074000002,0.1289098712,2.6726478429,1.7847798487,0.07792333280000001,1.6304310107000002,-1.0820225484000001,2.8201893119,169.0,2.0,0.7112513065,0.0016293127,0.9984375,0.0022827959,0.5833333333,-4.598997029188747,-4.625581180301964,-5.553730190361736,-0.7066543093000001,1.0157370838,0.45980503079999996,1.7342688000000002,-0.4026969852,,,,,,,-5.5529828028,0.4222806473,8.0,0.4009779951,0.0245660364,3.1320054299,0.2985145179,1.1255290799,-1.1763318434,305.0,6.5,4.6,314.3333333333,2.1191323274,0.35445657159999994,0.02108616869456759,253.6666666667,283.6666666667,2.0334626843,0.35842247439999997,1.2552653605,30.0,17.9646532713,1.7513817364,0.3624393892,1.5849704052000002,-1.2242739059,1423.7600559163,23.0,7.0,2496.25,1.2805020127,-0.4648391815,0.7216072507,0.8146709535000001,0.2965616559
s032,1.390234442,0.1905929798,1.0951091511,1.85,41.5185185185,0.1,28.5333333333,0.5,0.0413081662,-0.4094727449,4.5729867506,0.33372732,2.7888965308,-0.483944104,-7.205340762054523,-6.284548543715433,6.296424287000001,0.277952578,1.9700078106999999,0.5,0.1666666667,10.2916666667,0.07083333330000001,2.0,-0.0178333333,-6.291666666699999,8.75,0.0034749035000000003,1.0,0.0003243243,-2.7432432432,-0.4972756911,0.6899647179999999,6.2,5.2,1.0197213218,0.3626670251,1.5864437404,1.1968582609,0.5,-4.0510568222000005,-0.2676099294,0.3298219498,4.6604910377,2.9148416497000005,0.047632880700000005,2.1232763993,-0.8893284576999999,4.1867508355,218.0,9.0,0.6912605286,0.0017405017999999998,0.94556427,0.0026067086,0.5555555556,-6.449609932071973,-5.553730190361736,-4.625581180301964,-1.6648442825999998,2.1622040012,0.3729855605,1.5862011979,0.0300016811,257.1666666667,2.8817277315,0.3131910502,1.2990506648,3.5,86.5,34.019661174,0.4311000155,3.0,0.42105263159999995,0.0370879633,3.8174692812999997,0.2956111604,1.3861808672,-1.7073920631000001,267.0,5.1,5.4,291.8333333333,3.9387072673000003,0.3501756426,0.3111852635461377,214.5,213.3333333333,3.9495071409,0.33972245030000003,2.1251879797,-1.1666666667,-1.6479661016999998,3.1716436923,0.3308296879,2.0101488486,-1.6522480587,2014.0083333332998,10.0,9.0,3385.75,-0.12538793869999998,0.4093271607,-0.06488237770000001,0.5838859863,0.4500981789
s034,1.5268940384,0.26872858780000003,1.1955966375,2.35,30.434782608699997,0.23333333329999997,21.875,0.2,-0.29783753420000003,-0.6950154258,3.5097290486,0.3732232952,1.7314204957,-0.6154598601,,,5.3952785192,0.2733288365,1.4426832738,0.5,0.33333333330000003,13.333333333299999,4.0245584639999997e-16,0.0,-0.0033333333,0.4166666667,19.9583333333,0.3116161616,3.0,-0.006797979799999999,-4.8838383838,-0.2131730696,0.7022115203,7.3,5.9,2.578219599,0.35339159049999996,1.8757571528,-0.790584748,0.027777777799999997,-4.729477838,-1.4443413115,0.48744418659999994,4.3452465641,2.4245482973,0.1349100122,1.4979858119,-0.7017421781000001,4.5619233948,175.0,10.0,0.8817337036,0.0019487654,0.8925781250000001,0.0014959381,0.6666666667000001,-1.8444397271102144,,-1.8444397271102144,-0.5991058275000001,1.3671854946000002,0.33807955590000005,1.8739596055,-0.7096218275,438.3333333333,2.5823964376,0.2891031439,1.366738129,-4.0,74.0,,0.5661983774,10.0,0.4060913706,0.063498685,3.8931590245,0.2396845359,1.6049635686,-1.0690943424,263.0,5.8,6.2,,,,,259.5,283.3333333333,2.9325355280000003,0.3186813523,1.5668105256,23.8333333333,13.7284114353,1.8865889646,0.2806952849,1.7975658976000002,-1.2502318623,1730.1296296296,12.0,9.0,2924.3333333333003,0.3322206442,-0.384401672,0.3009552969,0.1633008377,0.2327784336
s042,0.8051270345,0.2281318445,1.7475066375,1.9,40.1111111111,0.4,21.85,0.33333333330000003,-0.2321482697,-0.6217240503,4.1074268077,0.3440525292,2.6488755323,-0.8627671837,-10.694128495181904,-7.652343554325258,4.475013050199999,0.2468782141,1.51831957,1.0,0.0,18.2916666667,0.0208333333,2.0,-0.0061666667,-2.2083333333,16.4166666667,-0.009904534599999999,1.0,-0.0048591885,-2.9868735083999995,-0.0567950914,0.8901018633000001,6.8,4.5,1.7000583488999998,0.4673807576,1.6106549478999999,-1.3600944852,0.6388888889000001,-2.7119198826999997,0.1397619797,0.33223158610000003,4.6556717651,2.2722212897,0.022078116600000003,2.3961026702,-0.9575666758,4.0502743994,212.0,4.0,0.6439033507999999,0.0015689726,0.9070724487,0.0023141029,0.6111111111,-7.365900695568905,-6.449609932071973,-6.449609932071973,-1.3426787805000002,1.6627006232,0.4140625738,1.6326823143,-0.4615897933,363.8333333333,2.7798302454000003,0.31580960129999996,1.2073570056999998,39.5,88.0,-6.065199187899999,0.6039502739,15.0,0.5012285012000001,0.08628795800000001,3.4260958958999996,0.3549470951,1.246439001,-1.541507489,314.0,6.3,4.8,325.6666666667,3.6182404781,0.3239340832,0.4918859895785149,286.0,357.6666666667,2.8332163331999998,0.3142523653,1.4196091328,71.6666666667,33.7755555556,2.9305584197,0.3983375521,2.0329327754,-1.1913205218,1504.4027777777999,21.0,7.0,2478.25,1.5309134575999999,-0.8057604107999999,1.0668140453,0.8596626666,0.1813954842
s047,0.6823385027000001,0.2500614087,1.5780703409999999,1.45,40.5909090909,0.2666666667,25.5,0.2666666667,-0.2070347086,-1.9483215211000002,3.4288426072000004,0.3915092115,1.2816219213,-0.8042961227000001,-7.931270484827802,-6.9900365152924,2.2093742978999997,0.21955178739999998,1.4862446409,0.1666666667,0.33333333330000003,6.875,0.07083333330000001,1.0,-0.0035,-1.9583333333,21.1666666667,0.183891547,2.0,-0.0011797676,-4.7304625199,0.4101604495,0.592538448,8.3,7.0,1.8891575852000002,0.36123921659999997,1.9396350801,-0.5175192157,0.055555555599999994,-2.0329649643,-0.7838332173,-0.5769915314999999,2.8372255301,2.2234045459000003,0.2312179685,1.5022972331000002,-1.2083775268,3.5486526974,207.0,4.0,0.5952996135,0.0008040667999999999,0.998828125,0.0016765831,0.7222222222,-3.6869826661541367,-4.625581180301964,-3.6646748864517766,-1.3169802345000001,1.6524998903,0.3615115989,1.8087933716,-0.1165917446,293.0,2.4388432372,0.2941200107,1.8361581027,16.5,,16.3366716618,0.3373905766,14.0,0.5894206549000001,0.0193283181,2.3873276475000003,0.2654626017,1.0991658544,-0.7794265806,340.0,7.2,5.8,287.3333333333,2.7394879785,0.2924580223,0.7805257375432499,247.8333333333,254.0,1.6068373442,,2.1476835367,6.166666666699999,16.8400171695,1.9308072371,0.3755491234,1.4742988158,-1.9197003268,2049.6060606061,-3.0,11.0,4247.8333333333,0.4559019797,-0.367141286,-0.27658919309999996,0.8139128764,0.3856622834
s049,0.9047304951999999,0.043168579000000006,1.495882507,1.7000000000000002,38.875,0.2,22.2222222222,0.4,-0.6202674451,-0.973218513,3.5716744613,0.30644386490000003,1.6087849173,-1.0141329981,-7.056706201011855,,4.328882102,0.25494326170000003,1.6716884557,0.5,0.33333333330000003,21.6666666667,5.551115123e-16,1.0,1.344410694e-17,-3.3333333332999997,23.0833333333,-0.07124373960000001,1.0,0.0022971619,-3.333263773,0.1363329584,0.27412823399999997,7.5,5.7,1.5938881976,0.3754712112,1.8228741107,-0.699544362,0.0,0.29738655810000003,-0.8159692903,-1.0603388242,2.4352990176,1.7451047405000002,0.2341688092,1.5266415,-0.8903224109000001,3.6777149035,182.0,4.0,0.8771240234000001,0.0021191442,0.9288574219,0.0018760754999999998,0.6388888889000001,-2.067339257049917,-2.7483841522350163,-2.7483841522350163,0.0870824826,1.6609151319,0.3610905108,2.0059469003,0.0385985849,231.0,2.9155035025,0.30842438640000003,1.7807500697,3.5,139.0,,0.4807701873,6.0,0.42997543,0.0608052806,3.1022735727999997,0.2686410859,0.9736882792,-2.2053310193,307.5,4.4,4.4,241.1666666667,2.7743090443000002,0.44422069229999994,0.4841882963063534,231.1666666667,247.5,2.3360705878,0.20500784170000003,1.9503963659,16.3333333333,59.142814485,2.4934164583,0.3241610193,2.0631057494,-0.033217287799999995,2524.5285714285997,1.0,4.0,7185.9090909091,-1.0318603012,0.006933601100000001,-0.7032165079000001,0.7240277894,0.5724588484
s056,0.4670475993,0.23467459579999997,0.9521880033,1.4,33.8823529412,0.43333333329999996,33.3333333333,0.4,-0.2807513384,-1.5590835988999998,3.1527050581,0.37564811579999996,2.0388350081,-0.4944863458,-6.8760512066632815,-6.465470286122144,3.9881063247000004,0.2768785749,1.32850757,0.5,0.33333333330000003,6.958333333300001,0.1791666667,3.0,-0.0081666667,-1.375,6.958333333300001,0.11404448939999999,3.0,-0.007761779599999999,-1.7861476238999998,0.6921011557,-0.1746813334,9.1,4.2,2.5957125232,0.4699398325,1.7998245619,-0.4217759603,0.1388888889,-0.9044682638,,0.4847229195,4.3506890982,2.2465258815999998,0.2374747303,1.3298249384999998,-1.1195720593,3.7262636324,168.0,3.0,0.7169906615999999,0.0008441752,0.8781661987,0.0012184429,0.5833333333,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,-1.0448700093,1.7734511066,0.3749267587,1.3880815346000002,-1.0340417626,366.6666666667,2.5113957427,0.3065636214,1.8083345181,-2.0,198.0,,0.5414815306,9.0,0.3234567901,-0.0036786456,2.5557088744,0.2859743186,1.143929598,-2.0486627928,307.0,5.3,4.3,308.1666666667,4.5961804627,0.3639994936,1.1294808936495588,313.3333333333,320.1666666667,3.4064288657,0.33438159370000003,2.5300096720000003,6.833333333300001,51.3670115196,2.2193934611,0.3549231164,1.6762559363,-1.2631949558,,-6.0,4.0,5254.8333333333,-0.5693245784000001,,-0.4341461795,0.6312365674,0.6286651945
s060,1.6334608351000002,0.36968402219999996,1.4771822381000002,2.8,46.1904761905,0.30000000000000004,27.631578947399998,0.3666666667,-0.5947437955,-0.9888446684,3.7064531907,0.3815182799,1.768494381,-1.1925354628,-5.584543885498634,-4.685460371781812,5.167388106600001,0.2991415434,1.2124011731,0.8333333333,0.1666666667,3.4166666667000003,0.008333333299999999,2.0,-0.0043333333000000005,-2.5,4.5833333333,0.028429181100000006,2.0,-0.005148547000000001,-2.9857752489,-0.027762889300000003,0.7041259941,9.8,8.9,2.6838871931,0.4561926329,1.6583619157,-0.1722071219,0.30555555560000003,-3.3723191388,0.34310245429999997,0.1932209246,4.933693088,3.3484935022,0.2398891309,1.9226582324000001,-0.9575666758,4.0502743994,227.0,8.0,0.9780029297,0.000738817,1.0,0.0012268222,0.8333333333,-4.625581180301964,-4.625581180301964,-3.6869826661541367,-0.6053049954,1.9195850341999998,0.39314366799999995,1.7579504491999998,-0.5535893805000001,400.5,2.8838636086,0.37195978479999997,1.1854732471,19.0,9.0,19.9986676913,0.4313404862,17.0,0.5243902439,0.055677713399999995,3.4688548787999998,0.3241017471,1.5312027618000001,-0.8577598270000001,311.5,7.7,7.0,347.3333333333,4.5487146972,0.3724100275,0.44112655850433136,257.8333333333,259.3333333333,4.4973441894,0.3878805512,1.8007089487999999,1.5,37.8985939908,3.5805156388999997,0.3581183617,1.3478067912,-0.9440136536,1940.3598484848,5.0,10.0,4188.5833333333,0.9939289334,-0.1253294478,0.8720311078,0.2211084132,0.186558449
s062,1.0535017516,0.29063856460000004,1.4607809011,1.85,27.68,0.1666666667,27.0,0.33333333330000003,-0.13275487519999998,-0.3812010796,2.9007264885,,3.4757040079,-0.237005355,-7.087078016731981,-6.64786245061386,2.5449462908,0.2422173643,1.6346577493,1.0,0.0,5.0416666667,0.1125,3.0,-0.0055000000000000005,-3.2083333332999997,4.2916666667,0.0437513421,3.0,-0.001972944,-0.8563452867,0.0113237105,0.8841008293000001,7.9,10.2,1.7368884125,0.4680425560000001,2.0806992744,-0.37619696840000005,0.2777777778,-2.1914682111,-1.6251770313999998,0.1910395678,4.9380558016,3.1673157671,0.35665225759999997,2.1005561223,-1.1652624446,3.6348828618,232.0,9.0,0.6622526646,0.0005414485,0.98203125,0.0006970711,0.5833333333,-5.553730190361736,-4.625581180301964,-5.553730190361736,-0.9031420978,1.7455275387,0.42561147039999997,2.0727942891,-0.0526066631,266.3333333333,3.1577679925999997,0.3425242477,1.2492803983,33.0,-14.5,10.2295124979,0.4283792204,11.0,0.4729064039,0.0546069472,3.0148659849,0.2868954307,1.3569469722999998,-0.18616526300000005,383.0,5.2,4.7,282.5,3.4951280915,,1.2606334010838534,254.8333333333,224.0,2.4620526455,0.3559419232,1.2459070613,-30.8333333333,57.1224079359,2.5486895154,0.36984843619999996,2.2808986734,-1.2636175678000001,3714.2604166666997,5.0,4.0,4417.75,-0.1707198959,,-0.2734999078,0.15076885110000002,0.3612157953
s063,2.0639931327000003,0.3076978952,1.1654349311,3.25,35.5217391304,0.23333333329999997,35.2941176471,0.43333333329999996,-1.0030616091,-0.1897528467,5.293567675,0.41989742119999995,2.0825142877,-0.7284653206,,-3.382551499608451,6.0904161823,0.2899357353,1.6324158717,0.1666666667,0.33333333330000003,15.166666666700001,0.1333333333,2.0,-0.0026666666999999996,-3.1666666667000003,11.166666666700001,-0.0321558944,1.0,-0.0016212154,-3.7198840455,-0.2312044686,0.7315660081,9.7,8.7,2.1216175937,0.4186476744,1.9860081954,-0.4219425387,0.0,-2.5798603108,0.3113393833,0.0,5.320134937200001,2.2823095354,0.017695385600000002,2.2252691652000003,-0.7020170633,2.8911536404000002,220.0,7.0,0.6812107086,0.0011611484,0.8674608231000001,0.0011635514,0.6111111111,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,-1.2409323884,1.8040585105000002,0.5287938283,1.9285091408,0.0738484923,347.5,3.5477329328,0.3285065599,1.5363365144,14.5,2.0,-2.3742703251,0.4888324247000001,5.0,0.4362745098,0.027609712400000003,2.6980813277,0.2809167348,1.1152678418000002,-0.9517548198000001,335.5,6.2,5.0,342.3333333333,3.2096254338,0.4146352914,0.20124337774834294,288.1666666667,321.0,3.3645161264,0.3680738462,1.4259821427,32.8333333333,22.0254161044,3.5667762724000003,0.34341533420000003,1.8620204502,-0.7145993125,2115.5138888889,0.0,12.0,5250.6666666667,-0.9809505567,0.3736072188,-0.1835757893,0.2140035744,0.2998939556
s065,0.6480973868000001,0.020992535099999998,1.6820377981999999,1.55,38.4444444444,0.1,17.8,0.33333333330000003,-0.5862238980000001,-1.2883596455,2.5859532154,0.3219616368,2.0794925188,-0.4876352558,-9.618541720177227,-12.437248368541649,2.537843435,0.2097695486,1.7447476185,1.0,0.0,10.5416666667,-0.07083333330000001,1.0,-0.0028333333,-4.2083333333,8.75,0.0655860349,1.0,-0.0016242727,-5.0727348296,-0.0135866224,0.4984835444,6.6,5.6,0.49328386909999994,,2.1944091074000003,-0.0418468442,0.0,-1.8774243534000001,0.0847447946,0.8463229512999999,3.6274890347000004,1.1228245678,0.1775114327,1.8008959424000002,-1.2989724053,2.0912506043,111.0,10.0,0.7056082726,0.0023534207,0.6159029007,0.0019315088,0.6388888889000001,-4.625581180301964,-2.7483841522350163,-3.6646748864517766,-1.1283586073,1.202372883,0.3061438445,1.7519827809,-0.7155308921,,,,,,,,0.3348619968,4.0,0.4202531646,-0.0142098881,2.3708563399,0.2851435205,1.4579262740999999,-0.6633947607,285.5,7.4,7.3,,,,,275.1666666667,320.3333333333,1.1438355612,0.2184447959,1.3125267827,45.1666666667,-11.6912216083,1.0902617668999999,0.34549255970000003,1.7298715174000001,-1.4360846431,1512.2,27.0,5.0,1500.0833333332998,,,,0.4214680764,0.48495096439999996
s066,0.7240555581,0.20037374489999998,1.4038481855,1.7000000000000002,31.3636363636,0.2666666667,21.8571428571,0.30000000000000004,0.22007287829999997,-0.6649746986999999,4.1915614359,0.373402946,2.2531940999,-0.7326560667,-10.245541337055249,-10.200420280670846,2.7435892496000003,0.2539041352,1.7464939268000002,0.0,,8.4166666667,0.033333333300000004,1.0,0.0003333333,-1.3333333333,7.875,0.0949570815,2.0,-0.0053716738,-3.4667381974,-0.35858785670000004,0.724714163,7.6,5.3,1.8668194769,0.4650053361,2.7090353713999997,-0.6618223222,0.19444444440000003,-0.2544848145,-0.7167074986,-0.5542288687,2.8827508555000003,2.1997682996,0.27174031860000003,1.6531846352,-0.9575666758,4.0502743994,125.0,8.0,0.6908766270000001,0.0009390258,0.7303400040000001,0.0010499531,0.6111111111,-3.6646748864517766,-4.625581180301964,-4.625581180301964,-0.5521226287000001,1.8229764298,0.3779302233,2.2910215011000004,-0.43155650289999997,353.6666666667,2.9436999113,0.414513376,1.277258787,45.0,51.5,-8.0451334885,0.6420575256000001,7.0,0.5644329897,0.0241326768,2.9813941417,0.2642642871,2.0441420247999997,-0.3233562273,424.0,5.3,5.0,331.3333333333,3.2518799725,0.32096248310000003,0.5577257538600462,395.3333333333,316.8333333333,2.5604857882000003,0.18162785809999998,2.6942859346,-78.5,15.6900163918,2.2725096883,0.31613435149999997,2.818697005,-1.2835124275,2316.1203703704,11.0,7.0,3143.0,-0.3458667364,-0.5784871667,-0.7071837398,0.8393306151000001,0.14297887080000002
s071,0.6907334248999999,0.0462093712,1.9897522702000001,1.75,37.8636363636,0.2666666667,18.705882352899998,0.43333333329999996,-0.7933775531,-1.4650007666,2.7650488109,0.41509638039999996,1.5398415680000002,-0.2846074711,-6.8435477188561205,-4.4626469031035265,3.6075574027,0.2159614839,2.201736618,0.33333333330000003,0.5,12.958333333299999,0.1875,3.0,-0.019166666699999998,-1.2916666667,5.416666666699999,0.0196808511,1.0,-0.010212766,0.3031914894,-0.32875019310000003,0.36165611,6.8,6.0,1.1513226007,0.2879801306,2.1490024892,-0.6857886394,0.19444444440000003,-0.6390113366,-0.7060614733,-0.9342144304,3.4517060764,1.9200424891999999,0.1313901902,2.2112082858,-0.8005189753,3.0881574643,124.0,7.0,0.6083211422,0.0010713031,0.7305832386000001,0.0014346767000000002,,-3.6646748864517766,-4.625581180301964,-2.7483841522350163,-0.5336222420000001,1.6272664909999999,,,0.12527233540000002,323.5,3.2783227013,0.4293253227,1.9087376956,-11.0,87.0,5.2836560741000005,0.5839623781000001,7.0,0.5075000000000001,0.0327238744,2.895399967,0.2928588075,2.1077133493,-0.4288519649,432.0,5.1,6.0,317.0,2.2793587172,0.4306714575,0.6269652710257494,295.6666666667,313.5,2.3051893491,0.35576228530000004,1.6142953443,17.8333333333,34.767993714,2.9488693604000003,0.4672892626,3.1330455112,-0.19985224329999998,2459.6407407407,2.0,7.0,4432.6666666667,-0.5920947528,0.1101886243,-0.8692518757000001,0.4051994534,0.2617705316
s077,0.7950331129000001,0.294106812,1.3685657921,1.3,28.217391304299998,0.23333333329999997,15.1904761905,0.30000000000000004,-0.982651277,-1.0343358182,4.2058238138,0.3951044618,3.225954179,-0.327435376,-12.287629832782512,-11.721586890336035,1.3727757496000002,,2.1890103614,0.1666666667,0.1666666667,7.791666666699999,0.08750000000000001,0.0,-0.0008333333,-0.875,9.9166666667,0.3037593985,2.0,-0.005804511300000001,-3.8872180451,-0.0050638485,0.3632760898,7.9,6.8,1.2243360058,0.49254628429999997,1.9563464849,-0.8879632952000001,0.027777777799999997,-1.2052383277,-0.8299925192000001,-0.5493119221,2.8729169622,2.0211984496,0.33814014929999997,1.8335009075,-0.5841267693000001,2.8514960057999996,134.0,9.0,0.6226371527000001,0.0013821126999999998,0.7138161181999999,0.0015205993,0.33333333330000003,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-0.12037380589999999,1.4371768319999998,0.5282459065,2.1535947667,-0.0104783091,,,,,,,,0.7868205370999999,2.0,0.4476439791,0.07596122179999999,2.6259486667000003,0.3606924766,1.9985171585,-0.5237546265999999,361.0,4.9,5.1,199.1666666667,2.0031735076,0.2661862841,0.7260052527635716,322.3333333333,282.1666666667,2.094554652,0.35522181270000003,1.5981293296,-40.1666666667,21.0164912478,2.8506811252,0.44456682840000006,2.0390694601,-1.2498479075,,-14.0,2.0,6252.6363636364,-0.7676084823999999,0.19745486489999997,-0.6978727249000001,0.6059252931,0.34337167979999994
s081,0.6239399853,0.0270503293,1.6704688488,1.45,18.2608695652,0.23333333329999997,21.4,0.1666666667,-0.35193128570000004,-0.3269695152,3.7951840168,0.4109911504,2.1673862248,-0.7566419176000001,-6.691238516410865,-5.142638495000788,4.5787159629000005,0.22431642289999998,2.5204908422,0.1666666667,0.6666666667000001,18.4583333333,0.1541666667,2.0,-0.0005,-4.4583333333,13.333333333299999,-0.1423953135,2.0,-0.0008466045,-2.7019960945999997,-0.3502645151,0.6167339036999999,8.4,7.1,2.1500054274,0.3168424613,2.320811118,-0.0071240033999999995,0.1666666667,-3.5439433426,-1.5580566802000002,0.1910395678,4.9380558016,2.8429885023000003,0.0663802787,2.8863546574,-0.7625664513,3.9332268227,161.0,5.0,0.6649107456000001,0.0012160744999999999,0.6968201159999999,0.0009730052,0.7222222222,-6.449609932071973,-2.7483841522350163,-3.6646748864517766,-0.873491499,1.7110879082,0.38660154539999997,2.1493138463,-0.4618782632,275.6666666667,3.4907836378,0.1935547884,2.4764356519,30.5,142.5,30.6826401715,0.5669489555,15.0,0.34256926950000005,0.0339539565,2.7736184692,0.2945879702,1.3937369866999998,-0.3912621266,359.5,6.8,4.8,218.5,2.7913572560000004,0.3645161661,0.9257394380039832,239.0,301.5,4.4304221112999995,0.26342889080000004,2.7345676704,62.5,27.1684262854,2.4975714487,0.3186323884,2.328350174,-0.6982991384,2087.3796296296,5.0,8.0,3985.6666666666997,-0.047373994700000005,-0.5704443782,-0.7276308487,0.1376936543,0.4717295298
s082,1.3799001073,0.1012440546,1.8054357965,2.45,31.4583333333,0.2,23.681818181799997,0.2666666667,-0.2945977756,-1.1497876424,3.8893329214,0.3177258039,2.0100530087,-0.6482062329,-8.341249848920626,-6.475684981920284,5.8441354405,0.2464516355,1.8165188093,0.6666666667000001,0.0,5.958333333300001,0.0041666667,1.0,-0.0038333333,-2.7916666667000003,3.7083333332999997,0.0502525253,2.0,0.0010606061,-2.0858585859,-0.12233371119999999,0.6323626457,8.3,7.3,2.9470549855000003,0.4047434978,2.3981716477,-0.6356143607,0.22222222219999999,-0.14088684140000002,0.8880107428,0.0,5.320134937200001,3.4995270539999996,0.0192062812,3.6055903729,-0.9575666758,4.0502743994,233.0,7.0,0.8056304931999999,0.0018937548,0.8680659293999999,0.0021259087,0.6388888889000001,-5.553730190361736,-5.553730190361736,-3.6646748864517766,-0.3891606859,1.8831348329,0.3952258807,2.639868116,-0.39859358409999995,267.3333333333,3.6604910111,0.3161437031,2.1910979628,0.5,115.5,6.9779141275,0.6319495059,11.0,0.3832923833,0.026727515700000003,3.9166025166,0.2850561291,1.5827524678,-0.9884708168999999,252.0,7.3,5.7,260.0,4.3719998285,0.332407817,1.0636274283564926,217.5,247.6666666667,3.8594054148000003,0.3211458291,1.8291026693,30.1666666667,43.8494572462,3.1190813922000005,0.3991067782,1.8591230802,-0.6709259745,2231.475,-1.0,9.0,6488.333333333299,-0.1516094905,-0.2888056289,-0.1460968297,0.6486152767000001,0.5123222555
