"X","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_drift_load","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.hddm_thresh_load","adaptive_n_back.mean_load","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_loss_percent","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_loss_percent","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity","columbia_card_task_hot.probability_sensitivity","dietary_decision.health_sensitivity","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift","discount_titrate.percent_patient","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh","go_nogo.bias","go_nogo.dprime","hierarchical_rule.score","holt_laury_survey.beta","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.hyp_discount_rate_large.logTr","kirby.hyp_discount_rate_medium.logTr","kirby.hyp_discount_rate_small.logTr","kirby.percent_patient","local_global_letter.conflict_hddm_drift","local_global_letter.global_bias_hddm_drift","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.switch_cost_hddm_drift","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.condition_sensitivity_hddm_drift","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision","motor_selective_stop_signal.hddm_thresh","motor_selective_stop_signal.reactive_control","motor_selective_stop_signal.selective_proactive_control","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","shape_matching.hddm_drift","shape_matching.hddm_non_decision","shape_matching.hddm_thresh","shape_matching.stimulus_interference_hddm_drift","shift_task.acc","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.model_beta","shift_task.model_decay","shift_task.model_learning_rate","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","simple_reaction_time.avg_rt","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.condition_sensitivity_hddm_drift","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision","stim_selective_stop_signal.hddm_thresh.logTr","stop_signal.SSRT_high","stop_signal.condition_sensitivity_hddm_drift","stop_signal.condition_sensitivity_hddm_thresh","stop_signal.hddm_drift","stop_signal.hddm_non_decision","stop_signal.hddm_thresh","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh","stroop.stroop_hddm_drift","threebytwo.cue_switch_cost_hddm_drift","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh","threebytwo.task_switch_cost_hddm_drift","tower_of_london.avg_move_time","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","two_stage_decision.model_based","two_stage_decision.model_free","two_stage_decision.perseverance","writing_task.neutral_probability","writing_task.positive_probability"
"s301",2.8518635581,-1.0662751643,0.1370545822,2.1530671488,-0.2223832779,1.45,32.0833333333,0.2,36.4761904762,0.3,-0.620173861,-1.0118511133,3.9186387425,0.3884597981,1.5898196916,-1.6261342315,-7.5952812879712,-8.63030142102538,4.8269826741,0.2186700805,1.6297735169,0.6666666667,0,5.4166666667,0.225,3,-0.008,-3.1666666667,8.875,0.221005291,3,-0.0088402116,-2.1899470899,0.037276023189,0.6236887961,6.5,4.3,2.507871822,0.4595298867,1.6142714024,-0.1395181998,0.2222222222,-1.6691158564,-1.0758300565,0,5.3201349372,5.107190231,0.1030304604,2.720726868278,-0.9575666758,4.0502743994,155,10.925098711,0.2565783653,8,0.886328125,0.0007751817,0.9,0.0010083544,0.6388888889,-5.55373019036174,-3.66467488645178,-3.66467488645178,0.4074074074,-1.0835894892,0.0062502175,2.0195132876,0.3382843256,1.4299763333,-0.3985409717,272.8333333333,-1.4475876448,3.4998105755,0.3244963748,1.4268348635,2,49.5,21.8520841366,0.3341647071,6,1.8701756868,0.4363535541,1.7747712315,-0.2011591419,3.9496405485,0.4030737772,1.288128919,-1.7108924046,0.3651960784,-0.009913542,0.0033043371,14.5694762893,0.7288864906,0.1732174796,5.1964972734,0.3314453423,1.6852309129,-0.6463042705,288,5.3,4.7,209.3333333333,-0.4913440004,3.3047963589,0.3569114199,0.948594569076875,222.1666666667,-1.5869926104,0.1325508505,3.3028303068,0.348590597,1.9238260336,3.6908028645,0.3345107064,1.4924275438,-1.1175093647,-0.2009703715,1.8961957001,0.2964562677,1.5195226291,-0.0484639526,2113.925,17,5,3427,-0.2327369056,0.3474539746,-0.0373669198,0.8556654589,0.2894830708
"s305",2.8880196762,-0.5866536717,0.1534659252,2.3228713167,-0.3007857716,2.75,36.5,0.3333333333,30.4210526316,0.3666666667,-0.1801247052,-0.8020573545,1.54447409,0.371274171898,1.8828649274,-0.3697339824,-7.38945164258476,-5.20311261048242,2.3234817953,0.2748950266,1.6385244328,0.6666666667,0.1666666667,8.4583333333,0.0875,1,5e-04,-4.5416666667,9.625,-0.0334586466,1,0.0002781955,-3.0695488722,0.1498296678,1.2785032253,6.6,7.7,2.0633529961,0.5888965638,1.4190271844,-0.547060991,0.1944444444,-0.9889266724,-0.8697482062,-0.5638194763,3.4283377134,2.1818647568,0.2564222476,2.8212662243,-1.1195720593,3.7262636324,151,10.925098711,0.2565783653,8,0.8549575806,0.0022981446,0.9,0.0027954089,0.6944444444,-3.15896546830132,-2.06733925704992,-1.84443972711021,0.1111111111,-0.8249450636,-0.1817327765,1.4652041705,0.4219748274,1.7901386294,-0.2633959358,244.5,-0.9390883574,4.106027846,0.3203492933,1.3648899303,39,31,5.0439239079,0.6391998429,8,2.5894261444,0.4677466327,1.7479960637,-0.2523710231,2.187060978,0.4924645717,1.8521094686,-0.6023400298,0.2911392405,0.0868977507,-0.0037522766,5.8481567237,0.4651855246,0.1140440284,4.0896555442,0.2815725901,1.6773052265,-0.9235657735,350,7.4,6.2,283.1666666667,-0.3474739271,2.2908129844,0.4091293571,0.821052404688369,268.6666666667,-0.1721422557,0.0326653639,2.5303066799,0.2995011188,1.6058180126,2.6976009514,0.3056508503,1.8749287013,-1.2122297868,-0.1985146683,1.809811242,0.3276220311,1.5858588537,-0.0582044454,1185.5070887446,36,6,1878.5833333333,0.3486670769,-0.6299241022,-0.359608567,0.9168902907,0.3214755962
"s307",2.5870073238,-0.8833114275,0.0480246712,2.3372759676,-0.4426638285,1.55,50.6666666667,0.5,27.9047619048,0.3,-0.3730852921,-1.0667155386,3.7903995764,0.3771816336,1.9926734856,-0.6277361305,-8.7285718463263,-3.76660348000892,4.3946428191,0.2624677394,1.3554092471,0.3333333333,0.3333333333,13.2916666667,0.0375,2,-0.0075,-2.2916666667,14.0833333333,0.2065142364,3,-0.0092234685,-6.0925366695,-0.5050411183,0.6135273273,8.8,7,1.6040867153,0.3413511711,1.6054657061,-0.5388217226,0.2777777778,-1.6372504942,0.0541082231,-0.2331515124,3.5345441135,3.1624300507,0.0603840233,2.5472843594,-1.0170844173,3.9312389163,206,7.6113128603,0.3752535483,7,0.7347021103,0.0013230094,0.996875,0.0022656718,0.6388888889,-1.84443972711021,-2.74838415223502,-2.74838415223502,0.2222222222,-1.2708132485,0.1047325117,2.4929765277,0.4243416447,1.4005034332,-0.2978267987,292,-0.5111509084,2.9091298147,0.2939595585,1.2640962833,51,40,2.2399541553,0.4597755545,11,1.3901224909,0.4314925509,1.6537033278,-0.5594677223,2.6735904626,0.406213848739,1.586729081452,-0.8083480507,0.2980295567,0.0158057007,0.0002018251,5.7233649431,0.9987036636,0.2037548813,3.4979191028,0.2606112345,1.2640833523,-1.0062608866,295,5.1,4.1,299,-0.8806785133,3.3003471544,0.3659994195,0.214006820541918,241.6666666667,-0.4540602511,-0.0439262926,3.6018636006,0.316763730823,3.2058544617,3.3070014012,0.2951351798,1.7732352466,-1.062338623,-0.1801731651,2.3196676179,0.3225094877,1.6034315315,-0.0500289919,1881.3583333333,8,7,3203.0833333333,0.5278039972,0.1877761058,0.0992889607,0.5661229983,0.3847239191
"s313",3.4601227024,-0.644424899093,0.2563157455,2.1660065903,-0.2938766389,1.65,33.6842105263,0.3666666667,33.1875,0.4666666667,-0.3273522143,-1.1055428491,5.194519054,0.404142677,3.688792333,-0.9555378127,-12.1113626457979,-6.50590797390522,2.5897210524,0.2562753617,1.7253321142,0.6666666667,0,7.875,0.0708333333,1,-0.0011666667,-2.625,12.625,0.0535714286,1,2.85714e-05,-2.7071428571,0.120213101209,0.2003384591,5.2,4.6,1.4653491013,0.5379284197,1.9387216181,-0.4592398131,0.3055555556,-1.3885788269,0.68875962,0.5418530125,4.2364289123,2.0768286512,0.0377040889,2.5355972093,-1.070541321,3.8243251091,219,0.0020301011,-0.5076156931,3,0.6927307129,0.0020009418,0.8550415039,0.0018890247,0.3611111111,-6.44960993207197,-4.60920253499078,-4.60920253499078,0.4074074074,-1.2980709502,-0.549576251,1.9482171968,0.3524265231,1.9931463334,-0.3412466626,409.8333333333,-1.3850891357,2.7399439146,0.3684851765,1.3555710447,81,100,2.5881766554,0.5884750328,7,1.4526454363,0.5701671818,1.8446601583,-0.401129519,3.3777897256,0.4465053282,2.3243104214,-1.3148237665,0.423857868,0.0148919787,0.0018168879,6.3076662057,0.5172603292,0.1519783765,4.1125513292,0.3655368402,1.5557762968,-0.8878246805,475,4.5,4.7,453.6666666667,-0.9608851164,2.0248067718,0.4042644214,0.200064670793564,320.8333333333,-0.3087616406,-0.0129184833,2.3696921595,0.3629855866,1.4223721892,2.5687691235,0.456033685,2.4988802021,-0.8305997036,-0.2097990742,1.083763071,0.053976838,2.865369531,0.0200244482,3057.0729166667,16,7,3161.25,-0.5469316672,-0.0752672584,-1.0260145485,0.5097746492,0.1540707582
"s314",1.5310595499,-0.3231408991,0.0771274088,1.5477116969,-0.0567280452,1.3,45.4545454545,0.2666666667,25.9523809524,0.3,-0.1009345901,-0.9939138028,3.2970801167,0.4122616683,2.3578171556,-0.4195775905,-7.86765521938458,-6.26128941277931,1.8992796114,0.2485211833,1.5421716476,0.5,0.5,9.7916666667,0.0541666667,1,-0.0061666667,-4.375,11.4166666667,0.0130258078,1,0.0023361105,-4.2688477952,0.2744161807,0.37554579,6.7,6.8,1.3361468922,0.3947945761,2.1968010371,-0.7234359841,0.1111111111,-0.3519687777,0.7661397662,-0.4577982659,2.6898896498,1.372992765,0.0548414317,2.1637595282,-0.5702753737,3.5486446675,177,25.7627506452,0.3968411315,9,0.533637619,0.0011016754,0.8696380615,0.0019938994,0.3055555556,-5.55373019036174,-3.66467488645178,-4.62558118030196,0.3333333333,-0.6949943686,-0.5793838271,1.2144376973,0.4226325043,1.8651418456,-0.2778747285,378.6666666667,-0.7832738498,1.9457091591,0.2352525944,1.4262293894,26,52.5,1.816737792153,0.5487029384,3,1.811176689,0.4758400611,1.880942492,-0.2350403636,1.441153635,0.411928661,1.4149026696,-1.1401180143,0.3925729443,0.0375045924,-0.0015226744,2.4550871374,0.6346000895,0.1744989504,1.4544759276,0.3528283384,1.5004182378,-0.8975429696,321,6.9,5.9,371.1666666667,-0.6399730645,2.1816897326,0.2884036892,0.400069206312413,289.6666666667,-0.2053612111,0.0228748814,2.4730708977,0.3335856587,1.2622846006,2.0134887849,0.3763730342,2.0143391722,-1.0287163547,-0.2016912508,1.2852499258,0.0261057097,2.3136171673,-0.0298560346,1663.7347222222,4,10,4103.8333333333,-0.2805683223,-0.500877453,-0.914397049,0.6550417424,0.2235305136
"s326",1.5909199531,-0.4195904416,0.004680849,2.6336081079,-0.1651522993,1.6,46.9285714286,0.5333333333,34.3571428571,0.5333333333,-0.2716034674,-0.8424902496,3.0973422264,0.3810758196,2.1881316267,-0.6353701228,-7.46385637568734,-4.15603168366641,2.1893353448,0.2434104455,1.5618224905,0.8333333333,0,11.875,0.0375,0,-0.0018333333,-0.125,12.1666666667,0.0113475177,1,-0.000212766,-1.3617021277,-0.137237183,1.0188565576,8.2,7.2,1.4310532364,0.4263983289,2.2771994355,-0.4295312751,0.2222222222,-2.9320684689,-3.2023497584,-0.95341663,2.604344651,1.5771124818,0.0045012474,2.4411713463,-0.8409013323,2.3379468797,279,2.3916188301,0.3492235958,5,0.6633827209,0.0013894233,0.6546336174,0.0010662103,0.6666666667,-4.62558118030196,-3.66467488645178,-3.66467488645178,0.3703703704,-0.9406220265,-0.2466148498,1.4702914278,0.2152477922,2.1584203821,-0.1744634895,337.610000000001,-0.916092740095,2.638954131556,0.313732345028,1.564572605661,22.48,61.555,5.131101145635,0.6699352913,7,0.8066039374,0.4343229953,2.6433211931,-0.191436416,2.4798314054,0.4018997085,1.7852528596,-0.9970460666,0.449816047087,0.050265038475,-0.000614707628,6.7354606988,0.613549050814,0.178930011371,1.5270115354,0.294197586391,2.2733838699,-0.0365155348,376,5.8,5.5,281.6666666667,-0.4295808895,2.0573894933,0.3665860914,0.408655818706207,265.8333333333,0.1250259167,0.1279452635,2.6584126615,0.3934043725,1.3473496804,3.760482083,0.4088792796,2.312712011738,-0.7902390625,-0.213828298,2.1615988573,0.3432726905,2.1307485467,-0.0193008786,2807.5595238095,-3,6,4524.8181818182,0.9363841513,-0.0047313765,0.575537573,0.1639690491,0.1580530631
"s328",2.6065569771,-0.7067191245,0.147731788,2.8866841353,-0.4306624137,2.25,56.25,0.4666666667,30.1111111111,0.4,-0.325124421,-1.2059500529,3.2491695313,0.3358312565,1.4475210667,-0.4235846862,-7.00381028885005,-4.87337747931305,3.2052954476,0.2894855553,1.3811746567,0.6666666667,0.3333333333,11.75,0.0833333333,2,-0.0023333333,-2.0833333333,15.25,0.2089989889,3,-0.0102628918,-3.0798786653,0.026381987628,0.1253336047,7,10,1.8171363576,0.265477974,1.8740063054,-0.5265801356,0.288055555558,-0.7609489448,0.1497263263,-0.1396485122,3.347538113,2.0812602992,0.2043617214,2.7922299197,-1.2890129855,3.38738178,131,7.6113128603,0.3752535483,7,0.7179199219,0.0016188029,0.9,0.0017327267,0.6388888889,-3.11869350628374,-1.84443972711021,-2.69104210864525,0.037037037,-1.1990251731,0.0121718325,1.8463978578,0.4502681357,1.6610653942,-0.3185511359,350.6666666667,0.0334215522,3.2717415354,0.3828735176,1.2938789193,27,30.5,-30.1726240221,0.4980748503,7,1.7968234056,0.4839771291,1.7424609565,-0.4748683403,3.0132442832,0.3955752201,1.2253304539,-1.4106312743,0.5408163265,0.0534573945,-0.0033874437,5.5166984657,0.4734097957,0.1679756854,3.0508257832,0.3244121647,1.4068500906,-0.3042771547,283,6.1,7.1,386.5,-0.8686893002,3.3919825014,0.2961794134,0.373153455665715,251.1666666667,0.5427500396,0.4631246872,3.9637957946,0.3354040574,1.8960212969,2.7703068834,0.3941765512,1.9626949256,-1.0704972488,-0.1577030904,1.6688816261,0.35091948,1.6035008275,-0.0677871751,2873.2583333333,10,5,2790.6666666667,-0.186494448489,0.054700461657,-0.296610862524,0.8618797458,0.3917992003
"s329",2.7893281011,-0.7096849215,0.3084686023,2.0591216396,-0.2132675671,2.35,12.2222222222,0.1,16.5384615385,0.1333333333,-0.2606574043,-1.101556374,2.7774814844,0.3591021522,1.502592451,-0.9764244893,-7.56936949074544,-6.83401553175775,4.9459388565,0.2981600574,1.4000899838,0.5,0.5,24.25,0.075,2,-0.0043333333,-2.6666666667,28.9583333333,-0.0180662135,1,0.0002617847,-1.0940583205,0.060721721,1.1821651631,7.5,7.1,2.2866194304,0.568793515,2.2875934064,-0.3782217487,0.3888888889,-1.1441554713,-0.4436757792,0.1910395678,4.9380558016,3.1507484119,0.0284299368,2.260288638034,-1.4013457528,3.1627162453,129,25.7627506452,0.3968411315,9,0.6417585373,0.0008663908,0.9075439453,0.0011118678,0.4722222222,-6.44960993207197,-5.55373019036174,-5.55373019036174,0.5925925926,-1.3050267488,-0.1101369661,1.9646364642,0.3958131957,1.3088854471,-0.2705691885,340.1666666667,-1.8679310917,3.1592237757,0.2786085896,1.7790537163,-16.5,172,-2.6316993777,0.3899128991,12,1.9156504438,0.4678446454,2.0151949697,-0.2732479588,2.3484406522,0.4127866858,1.7639319888,-0.8863955068,0.4889434889,0.0117371061,-0.0005250234,2.2751645896,0.2595920178,0.2561190273,2.2346364787,0.2728834595,1.1653571866,-1.3838278237,327.5,7.1,7,325.104999999998,-0.724731268431,2.671063053738,0.325195387542,0.549065546546817,336.5,0.6072530304,0.4740260117,2.1266766483,0.2896769944,1.3181684454,2.3374840029,0.3864249884,1.6956269276,-1.7378281822,-0.1226506706,1.4551525498,0.31334025,1.2288088304,-0.0142994916,2589.7037037037,7,9,4734.8333333333,-0.035854148643,0.007352090471,-0.186811162877,0.4742773546,0.2828473834
"s334",2.0672166502,-0.4505138187,0.0718813888,2.2754831068,-0.2241503257,2.3,2.7666666667,0,0.9642857143,0.0666666667,-0.4645843039,-1.1248106035,3.5925133736,0.389965398,2.2541024438,-0.9708235839,-11.9713167788878,-12.3424652704357,1.9325953401,0.2550596342,1.3525549963,0.6666666667,0.3333333333,13.2083333333,0.0291666667,1,-0.0098333333,-0.9583333333,23.5,0.0184024267,1,-0.0087280081,-4.1868554095,0.2485903814,0.8539800995,8,6.6,1.4355197823,0.4562466044,2.0892957134,-0.4835397492,0.9166666667,-2.0940804019,-1.2563281191,-0.5420764413,3.3056961159,1.995918827,0.0180439014,2.3136831103,-0.9928100529,3.4727396196,236,25.7627506452,0.3968411315,9,0.550970161,0.0016862709,0.7022446156,0.0021035041,0.5,-8.51126430206736,-8.51126430206736,-8.51126430206736,1,-1.2124610141,-0.2312739908,1.7439839907,0.4719522774,1.909341511,-0.3647484706,354.3333333333,-1.4174090227,2.3678960659,0.299216371,1.9118945065,-9.5,210.5,3.4619176492,0.6159293093,6,1.348953821331,0.507247669389,2.028668215689,-0.302520805079,1.9408146306,0.3166413829,2.3644847847,-1.1288177513,0.5764411028,0.1085420889,6.09558e-05,7.3695797712,0.5933722563,0.2412378034,2.120449374,0.2537146015,1.4855356764,-0.3820389018,352,5.4,5.4,463.3333333333,-0.6267876469,1.9490435578,0.3242811452,0.425199248157185,255.6666666667,0.0556901519,-0.1945825074,2.2733936444,0.297333298,1.5802034966,3.2939969091,0.4199777084,3.5920680599,-1.0536952035,-0.2881347238,1.7847661781,0.2739237126,2.2186974465,-0.0615979783,2314.5083333333,6,6,5044.5833333333,-0.6028382238,-0.2052991593,-0.6976053156,0.813591548,0.4550403212
"s336",2.437163735,-0.6206973029,0.0331661149,1.7507561895,-0.2056712611,1.8,42.15,0.3333333333,32.5714285714,0.3,-0.6221612448,-0.9417324205,3.2693299837,0.2943049105,1.4123249988,-1.1012222996,-8.59144001936382,-5.54615877433327,2.5617552788,0.2384646266,1.3213195426,0.6666666667,0.1666666667,16.5416666667,0.1291666667,2,-0.0111666667,-2.125,12.4166666667,0.1785136502,3,-0.0064509606,-2.4216380182,-0.26353623,0.5623739233,6.3,2.9,1.5903393014,0.3393545713,1.3265220729,-0.4479501789,0.309444444444,-2.0386959591,-1.3619946254,-0.4940725711,2.3371246427,1.6408227326,0.0552980859,1.5979511025,-1.1652624446,3.6348828618,194,7.6113128603,0.3752535483,7,0.7138366699,0.0027829412,0.9084777832,0.0033518298,0.4722222222,-3.72652469357125,-3.40079173500993,-1.84443972711021,0.037037037,-1.1058133135,-0.067254731,1.3874769289,0.3456781318,1.4830211618,-0.3665087495,269.1666666667,-0.8033978314,1.9220925191,0.3115037194,1.3867710625,-3,27,7.671823121287,0.3999988171,5,0.9959434758,0.3101593284,1.5669824536,-0.0367336756,1.9745064902,0.4290107848,1.2022450983,-0.4184780637,0.3880597015,0.061719419,0.0013880347,3.6496412934,0.7231190338,0.1773664596,2.5956598672,0.2598287145,1.7672540616,-0.4494365808,406,6.7,5.8,319.5,-1.2565176638,3.2918766515,0.3712336503,0.274176777214883,257.3333333333,0.1271910308,0.0120667051,2.3010976971,0.3393219734,1.0424850152,2.2165197487,0.2938937574,1.3712930998,-1.3618719168,-0.1636371794,1.7252391995,0.2873025014,1.5688778387,-0.0956518722,1464.6641414141,13,9,2053.5833333333,0.1014754909,0.0332490065,0.8075434572,0.6317804694,0.2336825489
"s339",2.0054310802,-0.2835457394,0.1179877709,2.4660701544,-0.3188550003,2.75,21.3333333333,0.3,18.0952380952,0.3,-0.3744091312,-0.7909012599,4.0964733962,0.3943996432,1.7458304417,-0.3399449472,-9.35556269513325,-9.17866633269852,3.6531086489,0.2738594265,1.9414294628,0.3333333333,0.6666666667,7.5416666667,0.0625,0,-0.0025,-1.375,11.5833333333,-0.0861445783,1,-0.0030847458,-2.2957933429,-0.0885734819,0.174845576,6.9,8.6,1.6984694917,0.4681321946,1.930867048,-0.3958398429,0.679444444452,-1.4769791822,0.3065107394,-0.5616381195,3.4239749998,2.2829993843,0.2235260091,1.282033788,-1.0816155204,3.2951286846,102,25.7627506452,0.3968411315,9,0.8337783813,0.0013142468,0.8609886169,0.0014572048,0.75,-7.3659006955689,-7.82404601085629,-7.3659006955689,0.8148148148,-1.0252251066,-0.2703678236,1.7142342415,0.382959676,1.8924873753,-0.3867879199,354.845,-1.007639751328,2.906356964283,0.310299676913,1.645038268846,24.455,50.18,1.939204781075,0.724668799,13,1.0223281634,0.4518040483,2.0489416692,-0.5535779917,2.2543431958,0.3849975021,1.8843649264,-1.0748404994,0.3956043956,0.008099167,-0.0008974414,7.222554350629,0.8592660688,0.0083800527,3.2417554288,0.2866718154,1.5313489986,-0.9026834357,340,5.1,4.1,313.688333333334,-0.738466345317,2.642527775417,0.335987362987,0.507640530402505,320.5,-0.4399624045,0.004917716,2.5873149555,0.2606343906,1.3359526857,2.9052645046,0.3885750248,2.2733135749,-0.6020894964,-0.1352761098,1.6941410005,0.066169936,2.171933696,-0.0198425626,2665.3645833333,-9,8,5323.7727272727,0.7692402372,-0.3626346763,1.5030607143,0.8962782542,0.3676788297
"s346",1.5449653367,-0.4469115202,0.3287840986,1.871161824,-0.216342577,1.5,45,0.3333333333,25,0.4333333333,-0.0304151052,-1.008521276826,2.2006783822,0.3349986338,3.0006857168,-0.3369944849,-8.88776206770707,-8.9704427570863,3.2187709737,0.3148498795,1.3051299443,0.8333333333,0,7.7083333333,-0.0541666667,1,-0.0161666667,-1.7916666667,7.7916666667,0.0474895856,0,-0.003933348,-0.7273624205,-0.036858775,1.076119303,7.3,4.5,1.2982272548,0.2220009201,2.1684097673,-0.5477946408,0.450000000004,-1.7909309165,-0.3596926064,0,5.3201349372,1.9178268389,0.0677052969,2.909829771,-0.8346819503,2.8012615445,135,59.8991114415,0.8568707964,6,0.7500499249,0.0009478006,0.7351318359,0.0017600532,0.5555555556,-5.5375955589523,-4.62558118030196,-4.62558118030196,0.5555555556,-1.0986859256,0.1261264835,1.3250558952,0.4930418956,1.8662804192,-0.15491418,325.1666666667,-0.7049463326,2.8903841634,0.3232089024,1.1683875903,4,44.5,-2.364136161462,0.8151176961,6,1.3715342378,0.7112175561,1.7955501476,-0.229272727,1.6250015188,0.4952841026,2.1404755796,-0.4745019756,0.4059405941,0.0024669647,-0.00435633,0.8870275146,0.626511688498,0.0802159379,3.0461867281,0.3511491627,1.3074258888,-0.8896262041,381,5.5,4.5,437.6666666667,-1.0683693958,3.1755371158,0.3574761828,0.446948455214579,320.1666666667,-0.3107333849,-0.1554455854,3.644352682,0.2639286158,2.0944657803,2.8058875627,0.42150293,2.5596745801,-1.0459199266,-0.2737849612,2.0218046257,0.3198440361,1.691077011,-0.09424517,2835.9479166667,-1,8,5530.75,-0.2567452785,-0.2064208909,-0.1286134204,0.8204286553,0.7310295102
"s357",2.0971372473,-0.5941514594,0.0624125419,2.5023372009,-0.1545232425,1.85,40,0.3333333333,30.625,0.4666666667,-0.436585600576,-1.034937321437,3.682177195959,0.37129007395,2.169984799649,-0.98169920367,-7.54405115952342,-4.71463524711273,5.0376448999,0.2745080994,1.8938694348,0.8333333333,0,5,0.0416666667,2,-0.0116666667,-2.0833333333,4.5416666667,0.0622619048,2,-0.0057238095,-1.294047619,-0.3442973457,0.7902079779,8,7,1.8307527664,0.4728651289,2.0199289454,-0.751493801,0.2777777778,-1.140979654,-0.3174843841,-0.8017492914,2.9524780832,1.4972815905,0.2865034999,1.7561280649,-1.1195720593,3.7262636324,166,10.925098711,0.2565783653,8,0.7831634521,0.0006216525,1,0.0009331378,0.5833333333,-4.62558118030196,-4.62558118030196,-5.55373019036174,0.4814814815,-1.0272088947,-0.0389541648,1.4314866123,0.5115498686,2.063868912,-0.3933435353,237.5,-0.897392296,3.3888540207,0.3272263982,1.5688846499,32,31,7.9599000158,0.6929966585,12,2.067006306,0.6951404404,1.8704321076,-0.5503474839,2.2333866572,0.5112089546,1.4828350381,-1.5277252675,0.3853904282,0.0700578756,-0.0023504242,9.1784263035,0.8849485693,0.1642641741,3.0449501494,0.3046688679,1.3124932203,-0.8378902053,258,5.4,4.7,336.3333333333,-0.9318284281,2.5078867262,0.298179212,0.461508414687788,263.8333333333,-0.0030582791,0.1468678905,2.838555944,0.3129522182,1.498680712,3.5530256809,0.307157003,2.4062914122,-0.9212604461,-0.2757803504,1.608013302,0.3558045887,1.6268261062,-0.0604630692,2957.5716666667,-2,9,4167.0833333333,0.1479434192,0.4032790342,1.1575529168,0.8691864431,0.5056954299
