,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,dospert_eb_survey.health_safety.logTr,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,mpq_control_survey.control.ReflogTr,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,selection_optimization_compensation_survey.optimization.ReflogTr,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s163,0.7703092807999999,0.0388455966,1.4688776487000001,1.4,31.818181818200003,0.2666666667,31.0,0.33333333330000003,-0.3654220263,-1.3746698916,2.9054524535,0.3630944821,1.7871307215999999,0.1384060547,-12.343015565086533,-9.774148435230646,2.0,2.5714285714000003,2.8,1.0,1.0,2.0,1.2857142857,63,3.7689369856,0.1122259992,3.017341402,0.5,0.5,8.75,-0.008333333299999999,0,0.0003333333,0.25,7.958333333300001,-0.0038585209,0,-0.00015434080000000002,0.040192926,1.4545454544999998,0.2996226365,0.5530397989,7.7,5.5,1.9374705928,0.4413732581,2.2454736853,-0.5725391267000001,1.0,1.1666666667,1.5,0.0,1.0,3.5,5.5,5.5,7.0,6.166666666699999,2.5,1.0,2.0,1.0,1.5,4.5,-0.22598938,-5.1805727652,,,1.7059790228999998,0.3072213205,1.2370312066,77.7777777778,0.0,11.1111111111,6.333333333300001,3.75,5.0,4.25,5.0,3.8571428571,3.0,45,-1.2989724053,2.0912506043,40,225.0,7,1.2666666667,0.7493646622,0.0017475993,1.0,0.0020383547000000003,0.6111111111,-6.449609932071973,-6.449609932071973,-7.365900695568905,4,-0.9350767392,1.5362013195,0.207819408,2.1811652894,-0.5210794946,5.8666666667000005,261.0,2.5158074701,0.29695580400000005,1.3706305008000002,11.0,64.5,1.0986122886681098,12.7711622326,0.5804353490999999,12,1.3602881880000002,0.46218781659999997,1.9328915744,-0.49345516479999996,0.33333333330000003,0.33333333330000003,0.5,0.1541506798558296,145.0,0.2,0.2,0.4,,2.2441287687,0.4575769729,1.647054508,-1.8380823079,0.4926470588,-0.0189240784,2.7947243870999996,0.2288931453,1.7666251838999998,-0.5967177153000001,320.0,5.9,5.1,298.5,2.215887592,0.35534318189999997,0.3211268218441841,243.3333333333,282.3333333333,3.2090501349,0.3809834164,1.4684337663999998,39.0,66.6531791908,2.5667479223000003,0.3191858555,1.7917854239,-0.9008851773,6.0,5.5,7.0,2.5,4.5,12,-0.1197172242,-0.6195111657,1.7160027430000002,0.35403334950000004,1.4189824823,-0.5644827450000001,-0.7224699389,4.0769230769,1.3,2.5555555556,1.2222222222,1.2,2022.7592592592998,18,7,3007.3333333333003,1.6,1.0909090909,1.0,1.0,1.3333333333,0.2082347581,0.26048001379999997
s165,1.2191583436,0.4071697153,1.2643850536,1.45,43.181818181800004,0.2666666667,27.5,0.33333333330000003,-0.5626320995,-1.1227015679,4.163696505,0.42122232509999996,2.1638791601,-0.4114013124,-5.246414205167172,-4.203337152551348,2.0,2.75,2.6,1.25,1.5,2.6,1.4285714286000002,61,4.0639748693,0.285870513,2.0590702838999997,0.5,0.1666666667,9.7083333333,0.1375,2,-0.0071666667,-3.5416666667000003,4.0,0.045114942500000005,2,-0.005886699499999999,-1.117816092,1.2727272726999999,0.2260862012,0.9701466606999999,8.4,7.9,2.659674249,0.47542203439999997,2.4359588925,-0.4202691387,0.1388888889,1.1666666667,2.6666666667000003,0.1541506798558298,1.8333333333,3.5,4.0,4.0,5.0,5.3333333333,2.0,1.1666666667,2.5,1.5,1.5,5.0,-0.8247101481999999,-1.0827758269,-0.7973580229999999,2.9436955465,1.8971760585,0.23039682079999999,2.9923479669999997,38.8888888889,0.0,7.4074074074,6.0,3.5,5.0,4.375,4.375,3.5714285714000003,2.625,40,-1.0705413209999999,3.8243251091,31,181.0,7,1.2,0.7208445072,0.0012282976,0.9286346436,0.0017354671,0.5833333333,-2.7483841522350163,-1.8444397271102144,-1.8444397271102144,3,-1.3345912334999999,2.0039560015,0.4624599237,1.5957106325,-0.6070623992,5.8,439.6666666667,2.9477724586000003,0.3913060493,1.4689947282,28.5,4.5,0.6931471805599453,11.3272656873,0.5820801932999999,4,1.6556679246000001,0.5530205970000001,2.1105649519,-0.4626458799,0.5,1.0,,0.0,149.0,0.0,0.0,0.1,0.30000000000000004,3.7449043995999998,0.3749674171,3.0073524326,-1.8777124227,0.49629629630000005,0.08626504600000001,2.9762036982,0.32792977830000003,1.5594628769,-0.1566636589,336.5,4.9,4.6,403.1666666667,3.2922505539,0.39317395369999997,0.4588190734508439,247.6666666667,297.1666666667,3.8547732339,0.373477192,1.7458539750000002,49.5,0.0857177794,2.0820124191,0.45879374009999996,1.8418182224,-1.4203506909,6.5,6.5,7.0,2.0,2.5,49,-0.30688031579999997,-0.0742451217,1.2407377837,0.34243916869999996,2.1616980674,0.06291741890000001,-0.3547040892,4.3846153846,2.1,4.3333333333,1.8888888889,2.1333333333,2022.1916666667,11,10,4515.9166666667,1.3,1.0,1.0,1.0,1.9166666666999999,0.8495511125,0.3953050295
s168,1.515592009,0.2592072693,2.389148376,3.75,2.0689655172,0.033333333300000004,1.9310344828000001,0.033333333300000004,-1.044379588,-0.5143137356,2.9502882533999997,0.337493541,1.3726499369,-2.1091811276,-10.507690225807416,-7.462114904771856,4.2,3.3214285714000003,4.7,2.5,2.5,2.8,2.7142857143,46,4.9353570218,0.2692876925,1.7103962958,0.8333333333,0.1666666667,25.2083333333,0.0625,1,-0.0025,-3.0416666667000003,20.625,0.15,2,0.0011428571,-3.7142857143,1.9090909091,-0.0272817093,0.9257502779,7.8,6.0,2.6368561937,0.4521409263,2.174321661,-0.6119502379,0.7777777778,2.1666666667,2.8333333332999997,0.6931471805599453,3.1666666667000003,4.3333333333,4.5,5.3333333333,4.3333333333,3.5,2.5,1.5,1.8333333333,1.6666666666999999,3.6666666667,6.0,-1.2871697188,-0.017016056,-0.3719338943,3.8121088774,2.9675113236,0.2258504619,1.7220196012,11.1111111111,33.3333333333,59.2592592593,6.166666666699999,6.0,3.5,3.25,4.5,3.0,3.125,49,0.0,5.965407751,28,221.0,4,1.2,0.6407468796,0.0019502327,0.9989257812,0.0024516932999999997,0.9166666667,-6.449609932071973,-6.449609932071973,-4.625581180301964,2,-0.696384494,2.3642518492,0.42215859,1.7054393105,0.0222228296,3.9333333333,289.6666666667,3.3484954952,0.1544244892,2.5999533713,25.0,10.0,1.0986122886681098,4.3568072522,0.5772580901000001,17,2.4024703688,0.4557814044,2.3684565622,-0.2836065155,0.4166666667,0.4166666667,0.8333333333,0.34830669429174504,118.0,0.1,0.4,0.4,0.5,3.9545792175,0.40807359439999996,1.7677095801,-1.4685355641,0.5171568627,0.107526748,4.0858622548,0.28086803400000004,1.2691359003,-0.5755203477,313.0,7.0,7.1,284.0,3.2876697207,0.32392832250000003,0.4069716518343897,265.6666666667,283.1666666667,4.2238138336,0.31154782470000003,1.8276189621,17.5,-1.659944218,3.1666683236,0.33193201920000004,1.823112619,-1.3568860042,3.0,5.5,5.0,1.0,5.0,37,-1.4225007056999999,-0.1805750416,2.1106841525,0.33138636250000003,1.8507322659999998,0.044405039900000005,-0.7285934548999999,3.6153846154,2.5,1.8888888889,2.2222222222,2.6,1627.3060606061,3,8,4064.0,1.9,1.9090909091,1.9166666666999999,2.0,2.3333333333,0.7977244537999999,0.2147332024
s170,0.9490862049,0.18784953559999998,1.2694636619,1.5,36.4347826087,0.23333333329999997,25.0,0.3666666667,-0.3410142108,-0.4759760714,2.4194404187000003,0.3520726872,1.4886250545,-0.2316126725,-9.173155383350881,-7.5942716917527235,4.1333333332999995,3.3571428571,3.4333333333,3.25,3.5,3.6,1.5714285713999998,52,1.7417566348,0.2764474778,1.6705627612,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2,-0.0073333333000000014,-3.6666666667,13.75,0.2816655695,3,-0.0088150099,-5.7264647795000005,1.8181818182,0.0940127389,0.7900891720000001,9.0,5.5,1.3312629955,0.350523956,1.5798159805,0.42767178479999995,0.6944444444,3.3333333332999997,2.3333333333,0.9162907318741552,3.6666666667,5.833333333300001,3.1666666667000003,4.0,3.0,4.3333333333,1.0,2.5,2.1666666667,3.6666666667,5.3333333333,7.0,-0.659123828,-1.5052216056999999,-0.8668360642,1.4190507591,1.3519183191,0.2543136418,1.4716510956,38.8888888889,22.2222222222,14.8148148148,5.0,3.75,3.875,3.0,4.5,4.1428571429000005,5.0,46,-0.7108247741,2.7260075207999996,34,152.0,6,1.7333333333,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.4722222222,-7.824046010856294,-5.553730190361736,-5.553730190361736,6,-2.1422826037,1.024571058,0.4509320355,1.6216171246000002,-0.27378841670000004,6.0,451.3333333333,3.624624484,0.34358554049999995,1.747348321,2.0,-43.0,2.079441541679836,,0.6778852885000001,6,1.028074353,0.3793754671,1.7286254353,-0.3082216538,0.5833333333,0.5,0.6666666667000001,0.22314355131420974,144.0,0.6000000000000001,0.30000000000000004,0.7000000000000001,0.8,2.9389102075,0.29550251899999996,2.1882384740000003,-1.2748492685,0.4601990050000001,0.006586864499999999,2.0242698056,0.2437625835,1.5002229437,-0.9021859272,312.0,5.9,4.9,,,,,,,,,,,,1.2241480795,0.3466741857,1.6933035078,-1.4157793693,5.5,6.0,6.5,2.0,6.5,30,-0.3302556124,-0.0232854314,1.0781153439,0.3298869251,1.380458655,-0.44997799549999995,-0.1595838589,2.7692307692,3.0,4.6666666667,2.1111111111,4.6,1730.0128787879,17,9,2358.3333333333,1.3,1.9090909091,1.4166666666999999,1.4285714286000002,3.25,0.7695943491,0.44795692229999995
s173,2.3898224479,0.1946622543,1.4225468472999998,4.05,,,,,-0.27929123100000003,-1.100093285,3.0930196972000004,0.31873232960000003,1.4167349824000002,-1.3033272768000002,-8.708832019487865,-7.111907684122715,3.0,4.0,3.3333333332999997,2.5,2.5,3.4,2.4285714286,54,3.3978810787,0.21639952,1.6534600057,1.0,0.0,11.25,0.0666666667,2,-0.0043333333000000005,-3.75,11.0,0.17681429510000002,3,-0.0088620916,-5.8579258934,1.6363636363999998,0.2866756393,0.9416186292,7.0,6.8,2.2794908676,0.3336713103,1.6346325572999998,-0.5023215075,0.5,2.0,5.5,0.2876820724267811,3.3333333332999997,3.5,3.6666666667,4.8333333333,3.5,3.1666666667000003,2.6666666667000003,2.8333333332999997,2.3333333333,1.8333333333,3.1666666667000003,4.6666666667,-1.6489239062,2.0937101896,-0.5629734621,4.194188013,2.8347535225,0.1700085412,1.5730522096,33.3333333333,0.0,18.5185185185,6.166666666699999,4.0,4.25,4.625,3.875,3.0,3.125,48,-0.5402436899,4.8849203713,37,307.0,8,1.5333333333,0.7028138161,0.0017377439999999998,0.9654296875,0.003307944,0.6388888889000001,-6.449609932071973,-5.553730190361736,-4.625581180301964,2,-1.0488071191,1.7658083655,0.3470973805,2.0055661227,-0.26481580829999996,4.9333333333,247.0,2.0119024082,0.2748432999,1.1897007195,24.5,2.5,1.0986122886681098,-2.3893597141000003,0.364965493,13,1.4869911752,0.4419136542,1.6196474821,-0.7407463909,0.75,0.6666666667000001,0.5833333333,0.0,138.0,0.1,0.4,0.30000000000000004,0.4,2.9067279309,0.35265565190000003,1.3097532743,-3.3676488385,0.5777777778000001,0.0695017296,3.953239585,0.2670075999,1.6738737357,-0.2565565549,278.0,7.5,7.2,311.0,3.2408447507,0.31098586310000004,0.03540384219864716,223.3333333333,254.5,2.7608125026,0.3128465386,1.0388847745999998,31.1666666667,48.268435351499996,2.6507360461,0.2801801151,1.7898311933000002,-1.0061502235,5.5,5.5,7.0,1.5,4.0,32,-0.17377359420000002,-0.16968264309999997,1.8042497396000001,0.30752206660000003,1.6771426727,-0.2737347161,-0.29771060260000004,4.2307692308,2.5,3.3333333332999997,1.4444444444,2.4,1223.7287878788,23,8,2171.9166666667,1.3,1.3636363636000002,1.5833333333,1.0714285714,2.6666666667000003,0.8058212105,0.2838313534
s179,1.6042782838,0.17638525670000002,1.333279392,2.25,35.4545454545,0.2666666667,23.263157894699997,0.3666666667,-0.3504291203,-0.32505153070000004,3.4104683925,0.37911171130000004,2.2404772669999997,-0.5460026521,-2.3941522448757016,-2.501515495422726,3.9333333333,3.6071428571,4.9666666667,2.25,1.75,3.6,3.2857142857,39,5.636779797000001,0.2967975534,1.4047448944,0.8333333333,0.0,11.958333333299999,0.1625,1,-0.005833333299999999,-6.791666666699999,17.0416666667,0.3872166633,3,-0.0096920564,-5.2457627119,1.0,0.08216949400000001,0.6921143488,7.6,8.3,1.9935881162,0.15870082500000002,2.4103487440999998,-0.6633312438000001,0.11111111109999999,1.3333333333,5.5,0.0,3.3333333332999997,4.3333333333,3.5,3.6666666667,6.333333333300001,2.3333333333,2.1666666667,2.5,3.6666666667,1.6666666666999999,5.0,6.0,-4.6900549344,-1.8547600947,-0.2307418761,3.5297248408999997,2.6455403343,0.209646616,1.5771863752000002,16.6666666667,88.8888888889,51.851851851899994,6.166666666699999,2.75,2.125,2.375,2.375,2.4285714286,1.625,49,-1.0385004381999998,3.3813588491,21,167.0,6,1.9333333333000002,0.8828125,0.0010488719,0.976953125,0.0010286136999999999,0.7222222222,-1.3862943611198906,-2.067339257049917,-1.3862943611198906,2,-0.8077118512,2.6278492104,0.3949149725,2.141442744,-0.1862240661,3.3333333332999997,,,,,,,2.7080502011022096,13.3536702924,0.6747579895,9,1.8348813248,0.3946169085,2.1217200552,-0.7050678928,0.0833333333,0.25,0.1666666667,0.6505875661585407,120.0,0.1,0.4,0.5,1.0,2.4612944256,0.4444256068,1.7906242513,-0.47747768409999997,0.4974874372,0.0459268758,3.9151125289,0.3107382375,1.0162661641,-1.3406206938,335.0,5.7,5.4,231.6666666667,4.7870092157999995,0.30715715039999997,0.986822836986327,243.6666666667,272.5,3.8400328204,0.2958092328,1.8740632444999998,28.8333333333,30.6192909772,2.6325786245,0.3400097815,1.7008033955000001,-0.9303458326999999,5.0,6.0,3.5,1.0,5.0,32,-0.35466075750000003,-0.6627645168999999,2.1631146376,0.33110639540000003,1.3643084757,0.1865476025,-0.032576458600000004,3.2307692308,3.4,4.5555555556,2.8888888889,3.9333333333,3047.0555555555998,6,5,4778.0833333333,3.3,2.5454545455,2.8333333332999997,2.0714285714,3.1666666667000003,0.6991630901000001,0.3605746745
s180,1.8928062490000002,0.2715239329,1.194529749,4.7,33.3333333333,0.2,19.15,0.33333333330000003,-0.5966730436000001,-1.0219658738,3.1871289136,0.3487429633,1.3445731481999998,-2.3008972904,-10.024972933422204,-7.9049920013669634,4.2,3.1785714286,3.8333333332999997,2.0,2.75,2.2,2.0,47,2.5259488747,0.3112164061,1.3729019736,0.6666666667000001,0.1666666667,5.375,0.1541666667,3,-0.0145,-1.875,8.875,0.2191435768,2,-0.0157959698,-3.1175482787999997,2.0,-0.0502158861,1.0346702518000002,9.3,7.7,2.4206870981999997,0.4548621764,2.2797530662,-0.4152803057,0.4722222222,2.1666666667,5.1666666667,0.5108256237859907,5.1666666667,4.5,4.6666666667,3.8333333332999997,5.0,5.1666666667,3.3333333332999997,2.0,3.8333333332999997,5.0,6.5,6.833333333300001,-1.3071864668000002,-0.6147835206000001,-0.0920465747,3.1862650416000005,2.2278415621,0.218030203,1.7053849077,66.6666666667,0.0,18.5185185185,5.1666666667,4.25,4.25,3.875,3.125,3.1428571429,4.75,37,-1.0170844173,3.9312389163,27,212.0,7,1.9333333333000002,0.928125,0.0016134798000000002,1.0,0.0022306074,0.6388888889000001,-5.553730190361736,-4.625581180301964,-3.6646748864517766,3,-0.932314794,1.7427838971,0.3705094257,2.4006095188,-0.1317115777,5.1333333332999995,389.1666666667,1.9969719161,0.29948183219999996,1.1686299917,27.0,4.0,1.0986122886681098,,0.4194510882,16,1.6280571267,0.5314018390999999,1.9383903721,-0.2018508886,0.25,0.5833333333,0.5833333333,0.34830669429174504,126.0,0.5,0.7000000000000001,0.8,0.8,2.4173262341,0.4785486697,1.6926154659000001,-0.36216746,0.5147783251,0.0839600992,2.6024197345,0.275850983,1.8026093330000001,-0.33688150340000006,299.0,7.9,6.2,403.0,2.1587219547,0.3337130843,0.18294731821443155,290.3333333333,270.3333333333,2.3471092123,0.33259768,1.3928005828999999,-20.0,25.3974255833,2.6054466904,0.4187875234,1.9949603781999998,-1.4752523406,2.5,6.0,5.0,3.0,5.5,50,-1.8056211862,-0.3905399657,1.5397158187,0.3196699927,1.7032625316999999,0.48167105649999997,-0.0956103866,3.8461538462,3.6,2.1111111111,2.7777777778,2.9333333333,1416.4722222222001,11,9,3205.1666666666997,1.9,2.1818181818,1.5833333333,1.1428571429,3.3333333332999997,0.8862317843,0.4694341227
s182,1.1222692254,0.1137104825,1.7443825481,2.4,4.8333333333,0.0,6.1111111111000005,0.1,-0.7589109504000001,-1.4609330736,2.7406923164999997,0.35824309159999995,1.4776427201,-1.6609112080000001,-7.034873678872428,-5.624871918393513,4.4666666667,3.3214285714000003,5.0666666667,1.75,1.75,2.8,2.5714285714000003,31,2.3510445613999997,0.35007447799999997,1.3070485454,0.5,0.5,8.75,0.1,2,-0.0003333333,-2.6666666667000003,10.2916666667,0.2737745098,3,-0.0057156863,-2.1764705882,1.0909090909,0.0396142197,0.8255619321000001,7.8,6.9,1.8693424035,0.4313622175,2.6750499769,-0.40114818399999996,0.027777777799999997,3.3333333332999997,5.1666666667,0.847297860372918,2.6666666667000003,3.8333333332999997,4.8333333333,5.833333333300001,5.0,4.6666666667,4.1666666667,2.1666666667,3.0,3.0,2.5,3.3333333332999997,-3.3727683011000003,1.6815890562,0.1910395678,4.9380558016,2.3349213747,0.2378827028,1.7605749252,33.3333333333,88.8888888889,88.8888888889,6.0,6.5,2.375,2.5,3.875,3.5714285714000003,4.0,39,-1.0705413209999999,3.8243251091,16,265.0,3,1.1333333333,0.6593782425,0.0015476052,0.9247695923,0.0027608134999999997,0.6388888889000001,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,2,-1.07102631,1.8703911936,0.40682188869999997,1.8722450596,-0.0831287238,3.4,332.1666666667,2.1781363158000002,0.36005051930000004,1.1773068065999999,46.5,33.0,1.0986122886681098,17.8936581588,0.4398745989,14,1.5008705026,0.6127877361,1.7899965787999998,-0.4228215086,0.0833333333,0.5,0.25,0.5596157879354227,88.0,0.30000000000000004,0.6000000000000001,1.0,0.30000000000000004,2.4546342803,0.43190164700000006,1.3967315253,0.3196296255,0.6029411765,0.1221030776,2.0547699851,0.2874618566,1.4296907127,-0.8002288251999999,361.0,6.6,6.6,321.5,2.8007601886,0.3578209965,0.07751548666205607,313.0,344.6666666667,2.3493110922,0.34639192770000005,1.2123165409,31.6666666667,14.3564301552,1.5232360316999998,0.4204103099,1.8079395941999998,-0.4865693324,5.5,3.5,4.5,2.0,5.0,47,-0.36982917,-0.1044304934,1.1935108253,0.34055034409999996,1.893646739,-0.5194277976,-0.4259740113,2.8461538462,2.7,3.7777777778,3.0,2.5333333333000003,1710.7892857143,16,7,4005.5833333333003,2.8,1.9090909091,2.3333333333,1.5,2.25,0.2854970207,0.21032824449999998
s184,2.0403993103,0.3542939672,1.2118109690999999,2.7,31.2727272727,0.2666666667,16.1666666667,0.2,-0.2179643612,-0.1743220437,4.194110895400001,0.3523904197,2.4481570572,-0.8166975451,-7.086982069509102,-5.941329611358827,3.2666666667000004,3.3928571429,3.4333333333,2.5,2.75,3.4,2.8571428571,37,4.7350188601,0.2195283105,1.4688405997,0.5,0.33333333330000003,8.8333333333,0.0916666667,3,-0.0053333333000000005,-2.4166666667,9.8333333333,0.0416666667,1,-0.0021764706,-1.3406862745,1.8181818182,0.3048055528,0.6103417356,9.4,6.4,2.2071850585,0.37450394929999997,1.8609477383,-0.0103828047,0.8055555556,3.8333333332999997,4.3333333333,0.7731898882488663,4.8333333333,4.5,4.3333333333,4.1666666667,4.8333333333,4.0,1.8333333333,1.5,3.1666666667000003,2.3333333333,4.1666666667,5.666666666699999,-2.9985826631,-1.2330832092,0.0,5.320134937200001,3.2148794256,0.17209761329999998,2.0481658343999998,66.6666666667,33.3333333333,7.4074074074,5.5,2.5,3.5,4.125,3.625,3.2857142857,3.375,46,-0.8308046694000001,3.7967503866,26,130.0,8,1.5333333333,0.6199707031,0.0011679579,0.9946044922,0.0016021584,0.5833333333,-6.449609932071973,-7.824046010856294,-5.553730190361736,3,-0.9717809618,1.8549351312,0.3750181199,2.3642330007,-0.0758509268,4.3333333333,282.8333333333,3.0861308200999997,0.2736197307,1.6870819285,0.0,125.5,1.791759469228055,,0.5696514165000001,10,1.0279290802,0.4664231006,2.0248510161,0.5342066564,0.6666666667000001,0.33333333330000003,0.8333333333,0.08004270764276712,128.5,0.0,,0.8,0.7000000000000001,3.4757959813,0.3610725379,1.3795710008000002,-1.4950420505000002,0.46305418719999997,0.0196847291,3.3366782939,0.3065293504,1.4182954422,0.0790233604,264.5,5.9,6.1,261.0,3.9322781435,0.46316895259999996,1.1108797421918075,224.1666666667,240.5,2.9188949033,0.29331646559999996,2.2012743702,16.3333333333,46.4503896104,3.062425104,0.34710550300000004,2.6727027579,-0.8618611020999999,6.0,5.5,7.0,6.0,6.0,36,-0.49298410789999997,0.4295542131,1.8867802717,0.3047399261,1.7044091847999998,0.014010588999999999,-0.6887118615000001,3.6923076923,3.4,4.1111111111000005,2.2222222222,2.6666666667000003,1507.0800865801,11,9,2793.75,1.6,2.0909090909,2.3333333333,1.3571428571000002,3.0833333332999997,0.8649032587000001,0.6271043223
s187,1.0688421669,0.0213839629,1.5604720316999998,1.7000000000000002,29.2916666667,0.2,23.380952381,0.30000000000000004,-0.2127233338,-1.3972309459,2.652337993,0.4091159402,1.6666128341,-0.2078195087,-7.826460924414237,-6.843596861324742,5.4,4.6785714286,4.5333333333,3.0,3.0,2.4,2.2857142857,38,4.2119733803,0.1804111703,2.3893585718,0.6666666667000001,0.33333333330000003,2.5833333333,-0.1166666667,0,-0.001,-0.0833333333,19.25,-0.028133393000000003,0,0.0011763653,-2.2587287377000003,1.5454545455000002,0.4986516681,0.46028199399999997,8.6,7.1,1.7493057094000002,0.5443032515999999,1.9624305793,-0.8181312709999999,0.30555555560000003,3.8333333332999997,3.8333333332999997,1.0986122886681098,3.5,3.8333333332999997,3.1666666667000003,3.8333333332999997,3.0,3.8333333332999997,2.6666666667000003,3.8333333332999997,3.1666666667000003,3.1666666667000003,3.1666666667000003,4.5,-2.4327837675999997,-0.08179617089999999,-0.2282999586,3.5248410059,1.8357666944,0.0485458361,1.9768668761000001,72.2222222222,66.6666666667,48.148148148100006,4.3333333333,5.0,2.625,2.75,2.625,3.2857142857,3.25,46,-0.9928100529,3.4727396196,23,114.0,6,1.4,0.6702904463,0.0009950182,0.6368632793,0.001333067,0.6111111111,-1.8444397271102144,-4.609202534990781,-4.609202534990781,4,-1.1785142513,1.4883481935,0.4640015868,1.6676052199,-0.7992108147,2.9333333333,,,,,,,2.302585092994046,6.9272826874,,7,2.1391953175,0.5438934133000001,1.7980512546,-0.7394278750000001,0.5,0.4166666667,0.33333333330000003,0.4595323293573874,93.0,0.5,0.6000000000000001,0.4,0.5,2.0016132862,0.45341894880000005,1.7183723354,-1.1802960593,0.349009901,-0.0044137357,3.0809965438,0.3113381796,1.7116643191999998,-0.7296862475,393.5,5.9,5.2,,,,,,,,,,,,2.1627414424,0.35478639590000005,1.7660677869,-1.1712745415,3.5,4.0,4.0,5.0,6.5,42,-0.6576567015,-0.3607621557,1.2814424442,0.32914856140000004,1.8453414528999998,-0.4235855088,-0.4496083986,3.3846153846,3.4,3.1111111111,3.0,3.4666666667,2057.4092261905,11,7,3268.8333333333003,2.4,2.1818181818,2.6666666667000003,2.5714285714000003,2.5,0.0609308181,0.14718419619999998
