,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,dot_pattern_expectancy.bias,DPEDPRIM,DPEHD,DPEHN,DPEHT,go_nogo.bias,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,WRTNEUPR,WRTPOSPR
s109,0.9345633912000001,0.0263998752,1.8579557378,1.8,20.9545454545,0.2666666667,438,17.0869565217,0.23333333329999997,374,-0.9174198388,-0.451059965,2.2966996199,0.3627664444,1.6425619728999998,-0.27883872870000004,0.0004429626,0.0013471909000000002,0.0090263672,2.3672965506,0.2574134622,2.4091341528,0.6666666667000001,0.1666666667,8.4166666667,0.0666666667,1,0.0016666667,-1.5,10.875,0.0375,1,-0.0017450979999999998,-1.0196078431,-0.1375755588,0.5784639895,7.3,7.2,1.4721615047999999,0.44415351659999996,2.0829949964,-0.4524854499,0.30555555560000003,-0.7110029694000001,-1.4930764015,-0.6468257519,0.9790301345999999,1.0100367178,0.0563016453,1.6964113086,-0.3422410601,2.3677245872999997,133.0,6,0.7423069,0.0015015254999999998,0.9576660156,0.0018466348999999999,0.3888888889,0.0038729833,0.009797959,0.009797959,-0.6568763250999999,1.3964574152000002,0.4957826646,2.282866969,-0.2515020308,336.6666666667,2.0878819795,0.2481684156,1.4086791389,50.5,27.5,2.3498472124000003,0.4593555351,0.7997560254,9,1.1243053095,0.5750117035,1.7393282047,-0.1193617523,2.263551219,0.2513990027,2.6679300975,-0.7463811034000001,0.39454094289999997,0.029271392099999998,1.8247228538,0.3302344077,2.1592182672,-0.24287283760000003,510.0,6.0,6.7,397.5,2.2768421673,0.4398746511,0.9586465033,305.1666666667,386.6666666667,2.2988158426,0.3856383754,1.4005760482,81.5,2.9725810885,2.1346290743000003,0.4699363793,1.9467786434999999,-0.921695286,-0.1899837057,0.41385768759999997,1.3756881949000002,0.18727253859999998,2.1077941488,-0.10781489289999999,-0.7948896846,2495.975,15,5,3599.0,-0.6020831006,0.3735898996,0.7896617864000001,0.3525971572
s110,0.4724614395,0.1882507596,1.1465846548,1.3,26.75,0.2,616,12.72,0.1666666667,308,-0.8135405554,-0.8291962631,2.4528302777,0.27022731899999997,1.2122622862,-1.6303727926,0.0189578853,0.0367980957,0.09900195310000001,2.7638861778,0.2160658207,1.4681429541,0.33333333330000003,0.33333333330000003,5.1666666667,0.1,2,-0.0003333333,-1.6666666666999999,10.75,-0.046582406500000006,2,-0.0092861476,-1.9732052578,0.5658187411,0.45819244159999994,5.7,4.6,1.2182901615000001,0.3064370528,1.6850185474000001,-0.4033298925,0.0,-2.3852674083000003,0.14655499560000002,0.3298219498,4.6604910377,2.5365321612,0.17839814469999998,1.3439110532,-0.7017421781000001,4.5619233948,120.0,9,0.6435934067,0.0008878011,0.8122179032,0.0013406951999999999,0.3888888889,0.0256124969,0.158113883,0.1265219767,,,,,,,,,,,,,,0.44218470979999996,7,0.8468476233000001,0.2481772222,1.577843188,0.0013483701,2.3994612737,0.36481936649999996,1.9068221386000002,-2.1509120841,0.4458438287,0.0110473978,1.3508073046,0.20011774079999997,0.8723064813,-2.4436700939,287.5,5.5,4.7,,,,,,,,,,,,1.9172878661,0.2990343976,1.5091494666,-1.5431822350000002,,,,,,,,2182.7481481481,4,7,3268.5,,,0.876295535,0.39704768799999995
s111,1.2218642720000001,0.2494982261,1.6798075733000002,2.35,22.9545454545,0.2666666667,501,13.6363636364,0.2666666667,290,-0.9425478251,-1.5876976816,2.9680269860000004,0.38344012299999997,2.2576852925999997,-0.6496955006,0.0009273878,0.2107822266,0.059725585899999996,3.5573316024,0.2885317485,1.7405583275,0.8333333333,0.1666666667,14.916666666700001,-0.125,0,0.0006666667,-0.5,20.4583333333,0.12916666670000002,1,-0.0031176471000000003,-4.2549019608,0.1778842246,0.9441226354,10.5,10.9,0.5846330779000001,0.4089642087,1.8095090675999999,2.3701211397999997,0.0833333333,,,,,,,,-0.7717910818000001,3.4406522452,160.0,5,0.7748316765000001,0.0015883648000000002,0.9517501831,0.0019421935999999998,0.6111111111,0.0256124969,0.0250474647,0.06403124240000001,-1.0717810756000001,2.0501588758,0.4620519869,1.8183788053,0.0218977421,379.0,2.7295375808,0.34345840899999996,1.3668173552,2.0,-5.0,-8.6357489967,8.4124412388,0.6066099114,11,1.5425793243,0.3886444128,1.9892775458,-0.7663079092,2.2365380037,0.4839861086,1.7968537891999998,-0.8308023281,0.5259259259000001,0.0461780116,3.0970273141000004,0.3350156499,1.7661839744999999,-0.3022543123,361.0,6.3,6.5,306.0,3.2083199286,0.35272427700000003,1.684524161,265.5,341.0,2.2440310647,0.12272206599999999,2.4094781399,75.5,90.96523582409999,1.8401399554,0.32089937150000003,1.8113323484,-0.9893203725,-0.16240323539999998,-0.0195134944,1.6144757251,0.3281851113,1.3959033007,-0.8179898511,-0.8313017906999999,2836.81,6,7,4958.9166666667,0.1252287189,1.2383742309999999,0.1935873171,0.3772382368
s112,1.2752409283,0.2262541941,1.3851237653,2.25,31.7083333333,0.2,720,27.4545454545,0.2666666667,579,-0.7102759681,-0.3590453267,4.4365984673000005,0.2427821267,2.5500012341,-1.108612956,0.0049017523,0.0235009766,0.07096191410000001,5.1381384587,0.2514002407,1.2827538879,0.33333333330000003,0.5,7.666666666699999,0.1333333333,2,-0.009000000000000001,-0.5,15.1304347826,0.5537018509,3,-0.0299554777,-3.1652076038,-0.1133747349,0.45160557409999996,7.5,9.5,2.302272426,0.3648738963,2.0539376889,-0.5564011189,0.027777777799999997,-3.8469406942,-3.2419563764999997,-0.5629734621,4.194188013,2.9751452099,0.1635938463,2.016727382,-0.8893284576999999,4.1867508355,161.0,5,0.6882799149000001,0.0018032989,0.95,0.0026627253000000004,0.6388888889000001,0.158113883,0.06403124240000001,0.158113883,-0.32875634340000004,1.9276452772,0.351910215,2.2908937559,-0.1992147186,304.3333333333,2.8459322402,0.28336513550000003,1.341743738,42.0,53.0,2.261339314,-0.5548835857000001,0.46298056340000004,12,1.7625481469,0.3527848796,2.5550206531,-0.0540389222,3.874128485,0.3428321506,2.0511323993,-2.6247964123000003,0.4987775061000001,0.0986026031,4.2003102567,0.2289264837,1.4723562284,-0.5752385972999999,233.0,6.8,6.1,254.6666666667,3.1675087281,0.32287576230000004,1.5209736693,209.6666666667,204.3333333333,3.4213674966000003,0.32472188290000004,1.5487898813999998,-5.3333333333,24.2765223771,3.0584192491000004,0.3111043982,2.455528144,-1.1332879218,-0.710644194,-0.35712977100000004,1.689434441,0.2792396203,1.8966634569,-0.35210377229999995,-0.3908286431,1095.1261423761,25,7,3092.0833333333003,2.3558255263,-0.6418538862000001,0.22448494289999998,0.4926384454
s114,0.8960515469,0.1507658631,2.0738634629,2.15,50.6666666667,0.5,710,30.714285714299997,0.5333333333,400,-0.2852178486,-1.0464849443000002,3.0034752017,0.3552522403,1.8018384452,-1.6797384459,0.0001369792,0.00032802010000000003,0.0009274902,4.1326042723,0.2991279615,1.388290236,1.0,0.0,11.333333333299999,-0.0666666667,1,-0.0026666666999999996,-3.3333333332999997,12.083333333299999,-0.0926041667,2,0.0014958333,-3.3177083332999997,-0.14285714289999998,1.0919080919,8.1,7.8,2.000291121,0.4545227637,2.5340051372,-0.8866147722000001,0.8888888889000001,-1.6026518477,1.0449672962999998,-0.3719338943,3.8121088774,2.7566009805,0.11032831289999999,1.9469493978,-0.8075379761,4.3503317988,191.0,7,0.8469238281,0.0010305459,1.0,0.0007238719,0.6666666667000001,0.0004,0.0006324555,0.0015811388,-0.6196105663,1.9099993459,0.4295857274,2.0152324896000002,-0.0591356028,407.0,3.1446374057999997,0.3172800924,1.4422484767,39.0,90.5,-2.7351233054,17.403841203699997,0.40501084979999996,16,1.8853480745,0.5769292434000001,1.9100471678,-0.31514854800000003,2.9562172383,0.42819977649999996,2.4441223988000003,-1.0680650406,0.3797468354,0.0556798686,3.6112230601,0.3110836752,1.9155048128,-0.8659679382000001,272.0,6.6,5.4,390.6666666667,3.2481498593,0.3088104654,2.314312567,279.8333333333,274.3333333333,3.9615897699000002,0.33391935219999996,1.8250673758000002,-5.5,14.6068907563,3.4512012148,0.2993524839,2.1423143666,-1.2251910813,-0.193155495,-0.2128809981,1.9114318252000002,0.049932218,3.1438935988999996,0.1606292868,-0.1347860714,2805.53125,-2,8,5532.666666666701,1.8490146369999998,-0.6131044729,0.5121754442,0.6783154804000001
s123,1.1785068919,0.25425666420000004,1.0344924277,1.3,25.5714285714,0.30000000000000004,532,28.88,0.1666666667,704,-0.8684225468000001,-0.6529591343000001,2.2547805471,0.32657934899999996,1.0438528771,-0.7932818311000001,0.0002673607,0.0045248108,0.1168076172,1.8759929132,0.2634043338,0.8991831212000001,0.0,0.1666666667,14.958333333299999,-0.2208333333,1,-0.0011666667,-3.375,22.0869565217,-0.0346674877,2,-0.0071482759000000015,-3.4895320197000004,-0.4880753786,0.6414462781,9.2,6.8,1.1732110048,0.37044095829999996,1.3560188314,-0.5629885004,0.055555555599999994,-1.9698762913999999,-1.9788296913999999,-0.7848481348999999,2.4311508684,2.5175482729,0.285403605,1.0636757351000001,-1.0705413209999999,3.8243251091,147.0,5,0.63859272,0.0016944567999999998,0.7497940062999999,0.0021338437,0.3888888889,0.0636371852,0.06403124240000001,0.06403124240000001,-1.2974169762999999,1.2993529646,0.31415208170000003,1.2375873772,-0.1535709341,261.3333333333,1.9809774278999999,0.2950528076,1.1714262252,7.0,18.0,,,0.3752646685,4,0.516119587,0.27269134700000003,1.4468831238,0.0222346677,2.4552436396,0.3912835999,1.1016042508,-2.2693061055,0.4310344828,0.0358547295,1.4379052728,0.2767620096,0.9296299104000001,-2.1481100227,306.0,4.9,4.4,407.5,1.5011322656000001,0.08192629080000001,1.7158485694,257.8333333333,263.6666666667,2.2208477287,0.2730813771,1.3258302432,5.833333333300001,13.1245841495,2.2183551085,0.302682013,1.5826293438,-1.8569124928,-0.11972724189999999,-0.5038375124000001,0.8758878343000001,0.2618962475,1.2857664931,-0.4210420777,0.1170959945,2438.8729166667003,13,5,4646.0,-0.2267194672,0.030771658700000006,0.3547658628,0.1683752471
s128,,,,,16.875,0.2,385,14.166666666700001,0.2,320,0.3082294278,-1.4990508417,2.9992959775,0.3969985896,1.4318897127,-0.9026049858,0.231593071,0.0208862305,0.0189853516,4.5078051803,0.2633367581,1.9945706624,0.1666666667,0.6666666667000001,5.0833333333,0.05,3,-0.006666666700000001,-0.75,10.875,0.043577700600000005,2,-0.0073253012,-2.2627118644,0.6402580971,0.4527921196,7.3,7.2,3.0439405012000003,0.3297189095,1.9194225451,-0.6679675381,0.22222222219999999,-3.8312295837,-2.3899111397,0.33223158610000003,4.6556717651,2.8482883249,0.1854308914,1.7415554392,-1.2083775268,3.5486526974,212.0,10,0.6460633516000001,0.0009903153,0.90440979,0.0019969699,0.6111111111,0.06403124240000001,0.06403124240000001,0.0099597577,-0.8109377726000001,1.1786828098,0.42019698159999996,1.8552381669999998,-0.8474987206,344.1666666667,2.5053993437999997,0.3153836868,1.2785407739,28.0,27.0,,,0.5370140674,13,2.2893214261000003,0.3258670306,2.1463616166,0.19928704649999998,2.9666951089999998,0.4015810743,1.1733897355,-2.5949896177,0.5049019607999999,0.057497587999999995,3.1044356337,0.28739889890000003,1.3414938803,-0.8782723037000001,330.0,5.8,5.7,375.5,2.7234784806,0.34834653950000005,0.9136847663,287.3333333333,331.5,2.7476876141,0.32253776900000003,1.2962594249,44.1666666667,19.9111888112,2.3639647613999997,0.3267376221,1.5886932980000001,-1.5833440380000001,-0.20030497,0.11189884369999999,1.6198018441,0.2994746645,1.6939095177,-0.23116521539999998,-0.5618036682,1992.3074074074,6,6,4085.0,-0.1717073556,0.0134833503,0.5120689884,0.404661714
s129,0.8064968045,0.042372182,1.5595722474,1.55,27.5714285714,0.30000000000000004,552,37.7,0.33333333330000003,711,-0.0631870472,-1.1077645831999998,3.3608162651,0.3726174644,1.7709312029,-0.5767768461,0.0001032185,0.0006163597,0.2560898438,4.722707762,0.2958066588,1.3542229754,0.5,0.1666666667,11.625,-0.0958333333,1,0.0001666667,-6.958333333300001,6.916666666699999,-0.032683215099999996,1,-0.0010260047,-1.0780141844,0.3131532952,0.5796377532,6.3,4.9,1.8419447661,0.5055305290000001,1.5183534455,0.0709686199,0.3611111111,-2.2623145407,1.0043813637999999,0.1910395678,4.9380558016,3.8451636094,0.2243977377,1.8532356219,-1.0170844173,3.9312389163,197.0,8,0.5,,0.9959472656,0.001198879,0.3611111111,0.0015811388,0.022315642200000003,0.0099597577,-1.1746011619,1.5527653425,0.473235745,1.6525434779,-0.4499313586,384.1666666667,2.6314021421000002,0.3312918716,1.192536718,-24.5,8.0,32.2421398659,-25.219965304699997,0.45106912509999997,12,1.1080004517,0.6402038091000001,1.5187410623000002,-0.28153716019999997,3.0022653008999995,0.4120582920000001,1.2085527483,-1.7366052441000002,0.4172839506,-0.0193792504,3.3390631613,0.2828665828,0.962280383,-1.0514391320999998,344.5,5.8,4.0,,,,,300.1666666667,310.5,2.5790614693,0.3491086742,1.2975200759999999,10.3333333333,21.407778865,1.9308746836000001,0.33272638309999997,1.8079607015,-0.6938728253,-0.2782502055,-0.0752981667,1.5110960902,0.3865464703,1.4278549131,-0.35220326700000004,-0.4817916847,2180.1018518519,9,8,3577.8333333333003,-1.2923755826999999,1.3702940198,0.8072834293000001,0.26956558950000004
s131,1.341568095,0.048196855,1.5647935852000001,2.05,26.6,0.1666666667,640,24.238095238099998,0.30000000000000004,479,-0.2896070355,-0.8126158433,2.9784164313,0.4339571849,1.4804660719999998,-1.0076167329,0.0012670715,0.0802512207,0.3208642578,5.8703689373,0.2860702724,2.8062316009,0.0,0.33333333330000003,5.0,-0.05,2,-0.01,-1.8333333333,11.875,0.4274810765,2,-0.0063498738,-1.3113961312,0.033347436099999996,0.7412209987,7.9,7.3,3.4430193748,0.5224754040999999,2.2483077097,-0.6675217127,0.0833333333,2.8420667526999996,2.9250160037,0.1910395678,4.9380558016,4.7003647478,0.4162958879,3.9216613889999996,-1.0816155204,3.2951286846,199.0,4,0.8737045287999999,0.0008780447,0.9306152343999999,0.0009876406,0.5277777778,0.06403124240000001,0.25,0.25,-0.7081272202000001,2.2862170478,0.46043009549999997,2.1246039609,-0.1570947016,,,,,,,6.8550300053,-4.4895453369,0.5521626271,8,1.5070624331,0.6746568829999999,1.6935853566,-0.1431480924,4.1352061662,0.4682817417,3.0529167702,-1.6828303086,0.3414634146,0.016891993600000002,5.7750435986,0.3721191479,1.9162066485,-0.2839531235,295.5,5.4,5.5,470.8333333333,4.1424009743,0.3576038928,1.8870165416999998,369.9166666667,356.3333333333,3.1030243156,0.044068908600000005,3.7972363511,-13.583333333299999,-14.1005730381,1.5683477330000002,0.5462647890000001,1.7581753513999998,-0.393396103,-0.393653639,-0.4912034624,0.6179453989,0.130427898,1.8188839475999998,0.2355772165,0.2466553132,2163.2,23,6,3259.0,-0.5667592977,1.2039728043,0.6995827156000001,0.4404997832
s135,0.6614460002,0.0138562889,1.7038500949000002,1.3,8.3,0.0,244,6.04,0.1666666667,143,-0.4724051717,-0.9510770262,4.2549729,0.3972771722,2.3583862263,-0.1649696462,0.0001173005,0.028821167,2.2216799999999997e-05,2.5142334809,0.3169299661,1.9559213501,0.5,0.5,10.375,0.07083333330000001,0,0.0051666667,0.2916666667,7.875,-0.012487361,0,-0.0009929221,0.2290192113,0.8146497351,0.2106034576,7.6,2.8,2.8662099574,0.43422011759999996,2.3648735375,-0.08943081609999999,0.0,-3.5693719009,-2.5739830874000003,-0.0920465747,3.1862650416000005,2.0095390856999997,0.1401037151,2.0468150267,-0.8742787237,3.2356769612000003,107.0,8,0.6998468399000001,0.0011921025,0.7828738212999999,0.001180926,0.33333333330000003,0.158113883,0.1265219767,0.158113883,-0.31092976110000003,1.7088518253,0.4593162427,1.9903369969,-0.6053661046000001,,,,,,,2.3738483490999998,-1.3750494328,0.6569096418,2,1.3390587472,0.53739304,1.9873590817,0.106208705,2.8523494539,0.23680361239999997,3.1630161427999997,-0.2396460774,0.5558739254999999,0.07470942080000001,1.7564852049000002,0.2938096905,1.9143728071000001,-0.1703620607,342.0,5.4,5.6,339.0,2.4680726649,0.4484214701,2.0427149615999998,218.3333333333,499.5,1.3003905873000001,0.0868979839,2.01507058,281.1666666667,54.8285714286,2.2807384932,0.4077059611,1.7333886181,-0.6514000321,-0.0093892002,-0.1511837898,0.260014575,0.0038901413,1.9096955856,-0.0831784715,-0.0742020157,2198.2037037037,11,7,3121.8333333333003,,,0.8962352025,0.20416923190000003
s140,0.8512290661,0.2011077164,1.413775805,1.6,21.8518518519,0.1,550,24.0,0.1666666667,575,0.2535743834,-1.2603963167,3.4867710674000003,0.3682082663,1.6136556401000002,-1.4199239122,0.0005415142000000001,0.0063910521999999996,0.0314169922,3.6303684633,0.2795439984,1.5612569385,0.1666666667,0.5,7.916666666699999,-0.0416666667,2,-0.0183333333,-1.6666666666999999,6.375,-0.029170879700000006,2,-0.0106309403,-2.8159757331,0.2701149425,0.6048214831000001,6.0,5.0,1.7039836125,0.4355447019,2.2929104091,-0.1976856264,0.1388888889,0.06938149290000001,1.284965406,0.0,5.320134937200001,3.7541961581,0.1076891124,4.4792212475,-0.8075379761,4.3503317988,166.0,7,0.7277178287999999,0.0014794007,1.0,0.0023555868,0.3888888889,0.0015811388,0.009797959,0.0256124969,-1.0983692212,1.3667159981,0.3835053157,2.0792380319999997,-0.390859627,324.8333333333,3.0199483319,0.3242110502,1.4075645716999998,33.5,54.0,4.63996475,-4.2366130235,0.4440443933,6,1.2017609193,0.6466223224000001,1.6963004887,-0.6967486279999999,2.7128446906,0.4099857682,2.2681663711,-0.99865036,0.5049019607999999,0.0589092645,3.4282932311,0.3527936634,1.7144411153,-0.35555404549999997,291.5,6.4,6.1,334.8333333333,2.7626505856,0.33712414560000004,1.4268771426,233.1666666667,258.8333333333,2.5179388606,0.3421338682,1.2385647835,25.6666666667,58.3048128342,2.4673442216,0.30905661230000003,1.9463357687,-1.2492823229,-0.8250077906000001,-0.6457955966000001,1.2114783464,0.3139111838,1.8222606886,-0.3105691434,-0.1755836902,1434.9479797979998,38,6,2556.25,0.8367289090000001,-0.4845083154,0.1401508039,0.1936424316
s142,0.9379735585,0.0242921629,2.0196619119,2.25,23.0833333333,0.2,534,13.0,0.2666666667,271,0.0506943514,-0.23859513850000003,3.8571575902,0.3653650618,2.0915816168,0.2515818781,0.0001618935,0.0484897461,0.030354492200000003,3.7556892415,0.2854348712,1.4935854907,0.33333333330000003,0.6666666667000001,4.7916666667,0.0458333333,2,-0.0101666667,-1.125,7.333333333300001,0.035950582,2,-0.0226583623,-1.4745762712,-0.31343437469999996,0.7277996259,6.6,5.7,1.9910756563999998,0.3335255801,1.9950706462999999,-0.9418559731,0.0833333333,-0.1196984383,0.3080593366,0.3298219498,4.6604910377,3.1905660111,0.209728278,2.4147644447,-0.8893284576999999,4.1867508355,109.0,8,0.7695135117,0.0021706898,0.8,0.0025718289000000003,0.44444444439999997,0.06403124240000001,0.158113883,0.158113883,-1.7688556263000002,1.520405358,0.3691381229,1.3107121148,-0.6073354393,281.8333333333,3.0720818358999997,0.33779778229999996,1.5427145868,33.0,34.5,,,0.5690094626000001,9,1.7485398889,0.4365081387,1.9130003978,-0.2290998555,3.4924154472000004,0.41847902950000004,1.6594887932,-1.4159626068,0.4226044226,0.0762286152,3.212302751,0.3085020402,1.5219741034999998,-0.6085328320000001,282.0,6.0,5.6,275.0,4.2946274882,0.3900588529,1.4085546158000002,268.1666666667,346.5,2.2934267379,0.1319614475,2.3935100152,78.3333333333,-7.6883363707,2.947443837,0.33598898990000003,1.8595503041,-1.621215195,,,,,,,,1923.7097402597,3,9,2994.8333333333003,0.519517895,-0.3566749439,0.6321433967,0.4058560122
s145,0.9269944248,0.0948687679,1.6005332649,1.75,30.1923076923,0.1333333333,760,22.6666666667,0.4,390,0.13126069769999998,-1.6396187936000002,1.0279959054999999,0.0324268939,2.0110550304,-0.1954567009,0.0031390551,0.0205181885,0.4559423828,1.9254855550999999,0.1806889757,1.3250592074,0.33333333330000003,0.33333333330000003,6.208333333300001,0.0125,2,-0.0041666667,-1.9583333333,21.2916666667,-0.1552380952,3,-0.0097428571,-2.5642857143,-0.40549062469999997,0.6374337846,6.1,5.5,1.5346044659,0.4934099054,1.8145307206,-0.5616312348,0.055555555599999994,-2.3398689199000002,-0.0352529258,-0.13699841289999998,3.3422379144,2.0625563567,0.2396496707,1.3294033718,-0.9149312012,2.189887142,118.0,7,0.7779518126999999,0.0010220871,0.8549896240000001,0.0014857978,0.6666666667000001,0.06403124240000001,0.06403124240000001,0.0256124969,-0.7412874548,0.9485467389,0.3179633195,1.4326528596,-0.6380552543,265.6666666667,1.9737806261000002,0.2281395889,1.3112271818,-15.5,2.5,1.2419181292,-1.3412774059,0.4278465461,10,1.7313053207,0.5628643662,2.1899524261,0.0187650493,2.3673275534,0.4515119508,1.7868073705,-1.4571063953999999,0.46305418719999997,0.0184443957,1.3481136682,0.2484696834,1.0143731133,-2.2191503045,271.0,4.4,5.0,388.6666666667,2.8280066201999996,0.3004785457,1.6531500453,252.8333333333,269.1666666667,1.9991931119,0.24082273469999999,1.5065436102,16.3333333333,53.2887971698,1.5844288459,0.3076515435,1.7315726006,-1.1202286781,-0.1911914659,-0.4704598025,0.7032349811,0.0185987871,2.1575364748,-0.0924430325,-0.225009614,3116.4851851852004,1,6,4876.0,0.11370971029999999,-0.2411620568,0.7632798057,0.3830170567
s149,1.0157410751,0.09479035699999999,2.0020591790999998,2.35,51.0454545455,0.2666666667,1073,33.8461538462,0.5666666667,408,-0.7211712176,-0.5435684136,3.8382371491,0.4338595715,2.1836489942,0.0095631704,0.0005149595,0.0021466980000000003,0.0318183594,4.124706468,0.2698106409,1.555985885,0.5,0.33333333330000003,7.75,0.0916666667,2,-0.0046666667000000005,-4.0,4.4166666667,0.0668674699,2,-0.0033416377,-2.9745762712,0.4124048525,0.6450999049,8.5,9.4,1.9177498674000002,0.37905471979999994,2.3464917149,-0.4355487463,0.25,3.2204107702,3.4905796475999997,-0.3719338943,3.8121088774,2.8292487793000003,0.2356124086,1.9749391666999998,-1.0705413209999999,3.8243251091,124.0,8,0.6545940399,0.0018414176,0.7896682739,0.0019780252,0.4166666667,0.0250474647,0.0256124969,0.009797959,-0.8679298862,1.3080752154000002,0.4335889112,1.7157047828999998,-0.449666905,,,,,,,-2.0702605419,6.6927874602,0.5244258821000001,9,1.5926258374000002,0.6116185491,2.1573127282,0.0271256749,3.22351236,0.4782418542,2.2696679982,-0.9470609256,0.4611528822,0.0155649446,4.5045854555,0.3196326553,2.0166638333,-0.1802892721,298.5,6.3,5.8,392.0,3.4819701537,0.29727965700000003,1.8970973203000001,314.8333333333,349.6666666667,4.6009796485,0.3152277115,2.3482429306,34.8333333333,6.7960838700999995,3.3481539687,0.34289555400000005,3.1551724715,-0.7180062257000001,0.17549188359999998,-0.5291795144,2.1296006041,0.051196577,2.9385491364,-1.4483936397,0.3667246823,2311.6518518519,-5,8,6297.375,-0.2026030632,0.7985076962000001,0.182304558,0.7134658071000001
