,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSHD,SSHN,SSHT,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s430,1.1558859959999999,0.1999107169,1.6929716413999998,2.3,29.090909090900002,0.2666666667,19.347826087,0.23333333329999997,-0.5290793699,-1.1150037518,2.4716061483,0.3589779978,1.7271055028000002,-1.0690755125,-6.628171358226832,-5.728601063151362,-2.0477460676316417,2.6897203610000004,0.2669610536,1.4449593443000002,0.1666666667,0.6666666667000001,8.0,0.0666666667,1.0,-0.002,-2.75,16.1666666667,0.09080049009999999,1.0,-0.0021686747,-4.6101694915,0.3154680378,0.505265285,7.9,6.3,0.8069290084999999,0.38910539969999997,2.2336834173,-0.16146336860000002,0.19444444440000003,-0.03504279,-3.9311627767000004,-0.5074730374119999,3.0270914247400005,1.4007136009999999,0.35480811360000003,1.2093226464,-1.2083775268,3.5486526974,117.0,5.0,0.7857666016,0.0016728677,0.999609375,0.0018542194,0.6666666667000001,-2.067339257049917,-3.6646748864517766,-2.7483841522350163,-0.7814995029,1.463957735,0.416936852,2.0808436736,-0.5497045881,491.6666666667,2.1697206481999998,0.34294516270000003,1.5954671894,-21.0,-22.5,4.505605182466,0.6430235714,5.0,1.1692095793000001,0.5718006168,2.3630398823,0.2111600302,1.9510867852,0.405279929,1.9884076269,-2.2045155554,0.4296875,0.036936743,1.2821360291,0.3041708957,1.3677878259,-0.8454469222000001,364.5,4.7,4.2,259.6666666667,2.2750845617,0.3319345169309999,1.2386658760759386,347.6666666667,2.0066611218,0.3596589477,1.4320634993,2.1940079844,0.3459894082,2.1706404837999997,-0.36201450399999996,-0.6226425349,0.23234255399999998,1.2554601537,0.2447704459,1.9118992571000002,0.4477982714,-0.4748981450000001,2155.2894179894,14.0,2.0,3330.5833333333003,-0.2554948916,-0.558169032,-0.6329934665,0.8174712713000001,0.3280157393
s434,0.9234625047,0.5814014871000001,1.3404497153,1.8,37.0,0.33333333330000003,24.1666666667,0.4,-0.9137921008,-0.9571234538,3.8114094801999996,0.3094032305,2.4906068817,-1.4533363166,-9.056746704394305,-6.929754497018298,-3.5661434283449536,5.9712155225,0.3037897492,1.7569488781,0.8333333333,0.1666666667,13.958333333299999,-0.0208333333,2.0,-0.005833333299999999,-3.125,29.869565217399998,2.9143354399999997e-16,2.0,-1.110223025e-16,-1.0,0.1273562125,0.3435296565,7.3,6.2,2.3960487939,0.4879582278,1.9355339713,-0.1903125755,0.1666666667,-3.2165802198,-0.6701297304,0.0,5.320134937200001,4.1845657594,0.1592742393,2.7469053641000003,-0.5402436899,4.8849203713,172.0,8.0,0.8313476562000001,0.0016363106,1.0,0.0015258532,0.6388888889000001,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-0.9569984512999999,1.4804397755,0.6352543465,1.6922983372999998,-0.5670614118999999,316.5,3.2127474963,0.34225427680000003,1.6598603022,-14.0,70.5,6.8145159266999995,0.4189574061,10.0,1.9678755855,0.6514039728000001,1.769194355,0.1833386661,3.6319362133,0.45552430969999996,1.7820057644999998,-1.8499583556,0.5085995086,0.0791837974,3.3109594615,0.2535698301,1.8935177716999998,-0.1744033129,326.0,5.3,4.9,280.5,4.4307221412,0.31241194380000004,0.6124145958342815,245.1666666667,3.3193626715,0.33957485020000006,1.4573043925,2.1021323880000002,0.3286185479,1.8111031336,-0.9005788568,-1.1927806270999999,-0.2488354871,2.1739576413,0.3332072985,2.0900294275,-0.11108145119999999,-0.4313984587,2194.5583333332997,1.0,7.0,4624.6666666667,0.8934264193000001,0.370739799,1.4211584975,0.6682028853,0.42209625869999995
s441,0.6036429003,0.0109533197,1.9010212552,1.55,29.35,0.33333333330000003,24.705882352899998,0.43333333329999996,-0.4247668529,-1.0800294042,3.448250588,0.3852054847,1.9202803777,-1.0095491483,-8.113980618361367,-7.310484183910796,-5.527091967505237,3.4215355286,0.344387006,1.7560565003000002,0.1666666667,0.6666666667000001,10.0,2.0816681709999999e-16,0.0,2.6020852140000003e-18,-1.110223025e-16,13.166666666700001,-0.0170212766,1.0,0.00017021280000000002,-4.4964539007,-0.1576093857,0.7442672490000001,6.7,5.5,1.9147564391999998,0.42817372909999996,2.2677711231,0.0710345411,0.22222222219999999,-2.6712989608,-2.3020421484,0.1954308362,4.9292732649,2.4146356376,0.35747216200000004,1.6621492232,-0.9437793146,3.5708010963,179.0,5.0,0.7985671997,0.0017424482999999998,0.988671875,0.0016435172,0.44444444439999997,-5.553730190361736,-4.625581180301964,-3.6646748864517766,-1.1992219056,0.7346288336,0.444208147051,2.1898249341,-0.4939902530000001,372.3333333333,2.3134007179,0.3401784994,1.7968881282,43.0,60.5,1.353129704977,0.7661515078000001,11.0,1.6430891764000002,0.4899849538,2.4052038896,-0.7113000173,2.3798587408,0.4688093553,1.8342253412,-0.3776660483,0.33333333330000003,0.0166330672,3.5533493031,0.2555756669,1.5872896596,-0.7549008012999999,325.0,5.1,5.5,330.3333333333,2.9923049368,0.34020200590099997,0.5338672368260199,269.8333333333,2.5571914545,0.3393862815,1.7563782981,2.8578110095,0.3378707843,2.8055690115000003,-0.9839299082999999,0.235125968,0.2291845639,1.6214818556000001,0.2632364265,2.1206193993999998,-0.4234244317,-0.7973132061,2517.875,-5.0,8.0,5299.0,-0.6596763682,-0.1012657888,-0.6396628526,0.2099747325,0.1588319678
s446,1.4737526712,0.3182621791,1.4318157387,2.85,28.25,0.6000000000000001,35.2380952381,0.30000000000000004,-0.639726356,-0.1330268794,4.3714390389,0.3142997296,2.8720833759,-0.6281599697,-8.420321050290687,-4.674076954039194,-4.041155606935563,4.4216038495,0.1593312579,2.4322355433,0.6666666667000001,0.1666666667,14.166666666700001,-0.0416666667,2.0,-0.006666666700000001,-3.3333333332999997,10.5833333333,0.0371428571,2.0,-0.007942857099999999,-2.7285714286,-0.0515205725,0.9573345259,6.1,7.9,1.44851108,0.6162096150999999,1.8583833905,-0.9947276114,0.33333333330000003,-3.1266513682,-1.1137421593,0.0,5.320134937200001,4.844061480400001,0.0520570321,2.543118759485,-0.5749801717,4.308399382,270.0,8.0,0.7371804237,0.0009380799,0.8735153198000001,0.0017186378,0.4722222222,-4.625581180301964,-3.6869826661541367,-3.6646748864517766,-0.8168894284999999,1.8129953218000001,0.4165696369,1.9167643379,-0.4316203393,269.0,3.4849997417000003,0.31715103370000003,1.4959463379,9.0,68.0,11.318298362,0.32805540489999996,18.0,1.1236905007,0.5901705934,2.2321832601,-0.0610511429,3.1885265544999997,0.39973221560000005,2.1117505635,-1.5587487037999999,0.5285359801,0.0328482607,3.7202214319,0.31988263440000003,1.1289398292,-0.5720695475,319.5,7.3,6.0,292.5,4.4345553646,0.3012853124,0.5133708467361969,255.0,3.3537126061,0.31098656480000003,1.5571712272999998,3.2416057963,0.3995104711,1.5197163201,-1.7196518389,-0.802210347,-0.6938167370999999,2.0576044091,0.3832430343,1.6142918880000001,0.5091412942,-0.056629247599999995,1646.6106060606,1.0,9.0,3307.8333333333003,0.3139769134510001,-0.027625102790000067,0.278756237038,0.3533319467,0.1831966041
s449,1.4231769288,0.3700828929,1.3143711033,3.8,53.35,0.33333333330000003,21.4666666667,0.5,0.0116093778,-1.2680265995,2.8658242817,0.3632655384,1.5277733278,-1.0984435116,-7.495236270607092,-8.209402288553235,-4.253605937433525,3.582728705,0.27972793230000004,1.1352785471,1.0,0.0,4.5,0.05833333330000001,2.0,-0.0053333333000000005,-1.5,6.5,0.05755943910000001,2.0,-0.0085376956,-1.3529770372,-0.059401939699999996,0.794921875,7.8,4.7,1.5724294947000002,0.4739086603,1.7527741523,-0.3847985145,0.5555555556,-1.9901392600999999,0.3560345045,-0.5629734621,4.194188013,2.7225965929,0.2397833501,1.4344921066,-1.0705413209999999,3.8243251091,246.0,6.0,0.7666687012000001,0.0017125010999999998,0.9,0.0021133988,0.6666666667000001,-6.449609932071973,-4.625581180301964,-4.625581180301964,-1.6435504733000001,1.9065845604,0.3053878707,1.681845024,-0.1669343561,260.3333333333,2.4687839307,0.2481637725,1.7987952666,11.0,237.0,4.163894837418998,0.3918505786,15.0,1.704778205,0.499724857,1.9735047936,0.4485852992,2.9517891208999996,0.3725497802,1.6048734455000002,-1.5504839388,0.3449131514,0.07129320410000001,2.8543842111,0.2540067722,1.8560660916,-0.8442978837,321.0,5.8,5.0,240.5,3.7828401636,0.2411709715,0.6825410214253362,234.5,3.0460056074,0.362409756,1.5681506537,2.8019674306,0.4318691557,1.9822990731,-1.2605084825,-0.21347501149999998,-0.14310573370000002,1.624362556,0.3378072093,1.3663030969,-0.3950381104,-1.0992535131999999,1597.55,3.0,9.0,4259.9166666667,-0.3005689324,0.3428356543,0.0291504472,0.8238883472,0.5082991130000001
s450,1.5595084869,0.328792901,1.5895207216,3.15,31.9583333333,0.2,25.9545454545,0.2666666667,-0.13086995140000002,-0.7622143409000001,5.4114868397,0.4126195076,2.3011544658000003,-0.2098847178,-6.835100734568332,-4.795609423828602,-1.3622269437281935,4.2927834987999995,0.2583405673,1.2589967492,0.8333333333,0.0,6.041666666699999,-0.0625,2.0,-0.0081666667,-2.7083333332999997,6.166666666699999,0.0079764903,2.0,-0.0080142737,-0.9363979848999999,-0.1374406363,0.9550444665,7.2,6.8,2.1370395007,0.5236756439,2.2800014118000003,-0.6706225538,0.0,-0.48409982310000005,0.10359302355699994,0.1910395678,4.9380558016,2.9476264195999997,0.1973743318,1.2303239262,-0.8075379761,4.3503317988,148.0,8.0,0.888521862,0.0017309969,1.0,0.0018450159,0.7222222222,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,-0.7606952109,1.7653946134,0.3861829207,1.9694893650999998,-0.1275812794,357.0,3.1285276599,0.31916815989999997,1.5645918094,70.0,115.0,-15.597905351700001,0.4424708494,16.0,1.4479906453,0.6067342330000001,1.808356164,0.034337107000000006,2.7495173630000003,0.432302321,2.4826259323,-1.4721766157,0.5481481481,0.054713459299999996,3.7833132726,0.28511193149999997,1.2294045825,-0.6424945248,310.0,7.3,7.2,291.0,3.1944143834,0.34458853840000003,0.4609070750771322,284.8333333333,3.4054333002,0.34404024040000003,1.5888669522999999,2.5626144803,0.33848001450000004,2.3259498381,-0.7300452496000001,-0.8892898182000001,-0.0658088912,1.7526693788999999,0.36366560979999996,1.7493006085,-0.0114523469,-0.2707808074,1531.8466666667002,9.0,8.0,3743.4166666666997,0.6202864442,-0.28104326609999997,0.42530464590000006,0.8126815854,0.3929136181
s451,1.1073572576000001,0.0964722397,1.9614942783000002,2.15,39.7368421053,0.3666666667,20.238095238099998,0.30000000000000004,-0.5343330386,-0.9678855332999999,2.7638974698000003,0.3869303347,1.6048656973000002,-0.9141230129,-10.407135663054696,-6.3360235859509375,-4.5450971892299625,5.2266740875,0.3074526194,1.9276751778,0.8333333333,0.0,13.958333333299999,0.0625,1.0,-0.0028333333,-2.625,15.541666666700001,0.010476190500000001,1.0,-0.00015238100000000002,-3.9380952381,-0.1580180448,0.7129976662999999,7.4,8.3,3.0031162805,0.4913220863,2.118153119,-0.6125848023,0.8055555556,-1.2276201342240003,5.612297680499999,0.0,5.320134937200001,3.3981257816,0.2215156729,3.4586557869,-0.8893284576999999,4.1867508355,238.0,8.0,0.7293655396000001,0.0010473463,1.0,0.0010621789,0.6388888889000001,-6.449609932071973,-6.449609932071973,-4.625581180301964,-0.9737628945,1.9967890885,0.46206003149999997,1.5312253799000002,-0.6967244672,348.1666666667,3.3217831008,0.3524584978,2.2288440606999997,6.5,99.0,-4.1590127806,0.6377633009,15.0,2.0292682796,0.4699250251,1.726470607,-0.6098507689,4.0033423685,0.4770669482,2.1932709722999997,-1.0374270691,0.4362745098,0.08392892269999999,3.2787637443,0.3155264966,1.3984696769999998,-0.4166204221,337.0,4.9,6.1,320.3333333333,3.1465222644999997,0.1738290995,0.6986878376300534,302.1666666667,3.4698114570999996,0.3325341016,2.3828956456,2.5033914929,0.3156014814,1.9353318169,-0.8390556256,-0.0732851756,-0.8345002859999999,2.4863481603,0.4215894667,2.1104675439,0.1950295512,-0.0365725344,2855.9555555556,2.0,6.0,4804.6363636364,0.7330776264000001,0.018688425,0.0108466503,0.51847973,0.176661702
s453,1.3251635213,0.1522192672,2.1165054047,2.35,39.0909090909,0.2666666667,30.526315789499996,0.3666666667,-0.1973271847,-1.0412955876,3.1246410137000002,0.4669010685,1.9588338203,-0.1814815202,-7.8080923597074605,-5.2133429128764535,-1.3622269437281935,3.8321559322000005,0.334664291,1.6938499290000002,0.33333333330000003,0.0,10.0,2.7755575619999997e-16,1.0,-6.938893904000001e-18,4.440892099e-16,24.2083333333,-0.1130550622,0.0,-0.0026394315999999996,-0.9915630551,-0.24045093469999998,0.3458355135,8.9,8.9,1.5532174347,0.4423861007,2.0646076437,-0.0588884005,0.055555555599999994,-1.0208669662,-0.5694341774,-0.5720779213,2.493135343,1.9671845832,0.2690457408,1.4874470475,-0.8742787237,3.2356769612000003,113.0,10.0,0.7586198807000001,0.0009973241,1.0,0.0016370173999999999,0.4722222222,-2.7483841522350163,-2.7483841522350163,-2.7483841522350163,-2.1784665644,1.5910218933000002,0.4854909433,1.4395049853000002,-0.023164626299999998,332.031666666668,2.7261286423839994,0.316812794258,1.5421615524320005,19.14,68.85,-5.2974742799,0.6477011979999999,6.0,1.0655336699,0.60365363,2.020413937,0.2094219033,2.8499654495,0.4290731781,1.7601675472,-1.5864361516,0.4154228856,0.0534652054,3.2584929091,0.3323867937,1.4413467632,-0.2213401596,380.0,5.9,4.9,485.5,1.8051273968,0.3440677894,0.22526077928443294,237.1666666667,3.4656249249,0.3624748712,1.6918042931,2.1883444443999998,0.4936572855,1.7858634717,-1.6130624975999999,-0.2959456138,-0.2371789921,0.7429529145,0.23910960039999998,1.8357146381,-0.7375023775,-0.6469147789,1612.4242424242002,2.0,11.0,5918.083333333299,-0.0940038417,0.0731644992,-0.5172750235,0.9166965387,0.1534768705
s456,0.6792697321000001,0.0232370447,1.5469532712,1.3,25.0,0.30000000000000004,26.5789473684,0.3666666667,-0.0736771668,-1.0451599829,4.0155257854,0.3823261851,2.3066364979,-1.1763818054000001,-6.437176502665192,-5.98298619016616,-6.514078109761719,2.0172680785,0.26148960179999997,1.2998569725,0.6666666667000001,0.1666666667,19.2916666667,0.2291666667,2.0,-0.0148333333,-7.125,6.416666666699999,-0.0016949153,0.0,-0.0024096385999999997,-0.2838472534,0.0290088098,0.5355575654,6.7,7.0,1.4815611093509995,0.4186865925900001,1.9497869954159999,-0.3948657740040001,0.2777777778,-2.421108522491,-1.2971033343119998,-0.4369951108539997,3.0171128718060016,1.864638120452,0.13496319597499995,1.956276042322,-1.2890129855,3.38738178,113.0,9.0,0.7262480736,0.0007537971000000001,0.7526407838,0.0008973645000000002,0.4722222222,-4.625581180301964,-2.7483841522350163,-1.8444397271102144,-1.1438962307,1.5198595524,0.46398355,1.4215426887,-0.5408241296,251.6666666667,2.1617742064,0.2378673943,1.518595523,-16.5,125.5,2.4569792938000004,0.45057689729999995,10.0,1.3587712101,0.5263024368,2.1373808288,-0.6527094697,1.8677163726,0.4442435204,1.8396558603,-0.4486283714,0.4746192893,0.10191747710000001,1.6818422418,0.2385540396,1.5491860161000002,-0.6573482207,335.0,5.7,5.1,312.8333333333,2.8030572002999996,0.3009057752,0.5587432092350479,214.8333333333,1.8994343325999998,0.2198071439,1.832897959,2.1307773476,0.3762518938,1.9245114578,-0.6680603685000001,-0.4396067364,-0.5112221534,1.2262001024,0.3737132877,1.6759666375000002,-0.36870287659999995,-0.08875418289999999,3664.1520833333,2.0,7.0,4006.6666666666997,-0.26576370976600017,-0.030686551847,-0.3111787638310001,0.8060803131000001,0.3561214143
s459,1.0098704211,0.2594363027,1.6250423308000002,1.95,6.2692307692,0.1333333333,5.1785714286,0.0666666667,-0.6658817204,-1.2963091492,3.1683883285000003,0.3151384203,2.2013346172,-0.6292915469,-7.4319506427789985,-4.4956459875005965,-1.8781921786962168,2.9825824617000003,0.29976584,1.4426518397,0.6666666667000001,0.33333333330000003,12.333333333299999,-0.0166666667,1.0,-0.001,-3.75,8.7916666667,0.0587697423,0.0,-0.0014139651,-0.7406483790999999,-0.17879878219999998,0.5867699972,7.8,7.0,1.6421522021,0.5050472243999999,1.7108446270000002,-0.1453303488,0.0,0.0053767898,-0.7306018832000001,-0.7848481348999999,2.4311508684,2.1092219969,0.3072037859,1.6419558112000001,-1.3273158840000001,3.310775983,123.0,5.0,0.7500877380000001,0.0016015729,0.7776842117,0.0014468801999999998,0.5833333333,-2.7483841522350163,-2.7483841522350163,-2.7483841522350163,-1.3717427338,1.6840479293,0.3369649871,1.9566562252,0.150388606,312.6666666667,2.765325007,0.28008976280000003,1.4187059726,48.5,85.0,2.2389600125999998,0.5782953093000001,12.0,1.2037540938,0.5622608557000001,1.4377117244,-0.6278250614,2.2564840355,0.3527882285,2.2322629533,-1.4631477012,0.5098522167,0.0640730763,2.6730916858,0.2959639216,1.2928050097,-0.5566771711,327.0,6.3,7.9,324.3333333333,2.8001652104000003,0.31574773840000003,0.3175792936367667,243.0,2.9496112024000003,0.3163873987,1.5870818633000001,1.9497012453,0.3759225436,1.6429322994,-2.149084732,-0.8502983892,-0.19622441510000002,1.5393532497,0.3846198078,1.4439127985,-0.8745654843,-0.3792911343,2126.7016666667,4.0,8.0,4656.4166666667,-0.29171996370000003,-0.3921813535,-0.7325875342,0.4377562331,0.7594474231999999
s461,0.944098181,0.2163274006,1.418491766,1.8,18.8461538462,0.1333333333,9.318181818200001,0.2666666667,-1.0302061905,-0.3581786442,4.9845622081,0.4268782891,3.2530552372000003,-0.1100879224,-6.138778623191272,-5.07122654396954,-4.840472316667502,5.6105422562000005,0.2747128299,2.123875031,0.5,0.1666666667,7.625,0.0041666667,1.0,-0.0018333332999999998,-1.875,7.833333333300001,-0.0757683215,2.0,-0.0043687943,-1.9089834515,0.1079307456,0.886428372,6.9,6.5,1.6467884623,0.4518501492,1.6432485967,-0.49124309270000005,0.75,-1.7479542155,-1.1923012184000001,-0.7548590440999999,3.8104168489999997,2.6988779267000003,0.1680229959,2.2837332977,-0.5402436899,4.8849203713,153.0,6.0,0.7385105133000001,0.0011846005,0.9598880768000001,0.0012976711,0.5833333333,-5.553730190361736,-4.625581180301964,-3.6646748864517766,-0.5533473284,0.9692788393999999,0.5248031484000001,1.8541288392,-0.6576027746,392.1666666667,3.9652379002,0.28311407980000003,1.8699510228,47.5,32.0,-18.1175353574,0.5854811429,10.0,1.7213341869999998,0.5624194311,1.5620557273,-0.1421370193,2.4919750366,0.5107205768,2.0922116611000003,-0.29612638950000003,0.5260545906,0.1134917998,4.9443580098,0.365289579,2.4696071993,-0.0141849341,291.0,6.2,5.0,304.8333333333,3.9997737507999997,0.34087903140000003,0.4843007861991122,244.3333333333,4.2634459832000005,0.2958771919,2.216993281,3.2418862366,0.5146303360000001,1.9608357561,-1.9928601943000002,0.34106789340000004,-0.4771782081,2.1461282228,0.3128710323,2.4238991446,-0.0897213684,0.3115074243,2338.3375,15.0,6.0,2331.4166666667,-0.0393874336,0.238476986,0.40310842840000005,0.532143099,0.2399847399
s462,0.7192929185,0.044516825999999995,1.7251552083000001,1.55,21.125,0.2,8.3703703704,0.1,-0.37228425937200005,-0.8722219115230001,2.842119478811,0.356555119374,1.982542398614,-0.6386834589370004,-9.458718401413378,-5.821152280703701,-3.7255191275777206,2.4750762989,0.2846859746,1.5818432269999998,0.1666666667,0.33333333330000003,14.5,0.05,1.0,-0.0043333333000000005,-5.0833333333,16.0833333333,0.0498483316,0.0,8.61476e-05,-1.121536906,0.0278288156,0.9562267319,6.3,6.4,0.21729063559999998,0.2140892144,2.1833817232,0.1072189956,0.055555555599999994,-0.4860171739,-0.7138702334,-0.7148277373,2.5615531184,1.7660554206,0.028821311699999998,2.4385990353,-0.915317409,2.6399906271,168.0,10.0,0.6388552904,0.0013530346,0.7451288223,0.001863902,0.5555555556,-4.625581180301964,-2.067339257049917,-3.4830515374000584,-1.143357727631,1.3772179158490006,0.40686461138,1.7690521883410009,-0.341459105709,332.43666666667315,2.390731284549,0.295912059951,1.4403197298240005,8.605,83.85,2.2930024583660003,0.8624257218000001,10.0,0.8108187946000001,0.43136688590000005,2.2770302348,-0.3740193999,1.7565078235,0.40453181331200005,2.7661825815,-0.7013225928,0.4162436548,0.07366598320000001,1.5629609702,0.2612421234,1.4414974483,-0.4235374513,306.0,4.8,4.4,256.8333333333,3.3843878213,0.2305134325,0.5692406187328601,276.28666666667004,2.3867598251289994,0.2945900052900001,1.6870471502079996,1.6877168604,0.3724021865,1.832680225,-1.3249171494,-0.0372721253,-0.14928276240000002,0.7879658576,0.1521532156,1.8146519499,-0.5488062489000001,-0.6030862711,2648.8666666667,1.0,7.0,4602.5,-0.305114553253,0.02244182496000001,-0.365625074109,0.6542605562,0.1995555068
s467,1.0314171013,0.33465773930000003,1.4849849696,2.0,16.2,0.1666666667,17.875,0.2,-0.5125287172999999,-0.6551740296999999,4.0133476014,0.4060316681,2.0694844525,-1.2347433985,-7.129787235909537,-5.568648704178593,-1.6963285578029947,3.5540286005,0.3408167855,1.3482257459,0.0,0.8333333333,12.041666666700001,-0.0291666667,1.0,0.0031666666999999996,-1.2916666667,7.291666666699999,0.0951041443,2.0,-0.0015069787,-2.028022332,0.1787792867,0.7385464856,5.6,3.3,2.4249219129,0.333000939,2.0327623234,-0.8063742299000001,0.027777777799999997,-2.3976019507,-1.4450453643999999,-0.5629734621,4.194188013,2.6730865806,0.2560728875,2.5552507273,-0.5402436899,4.8849203713,181.0,7.0,0.6438240050999999,0.0008910011,0.65,0.0017257695000000002,0.5833333333,-3.5589631478463444,-3.6845234084147536,-3.246261656390571,-1.879025247,1.3211368035,0.4371691597,1.5790490723,-0.43205596049999995,249.8333333333,3.0482058318000003,0.3708950754,1.6185423261,32.5,150.5,-3.1941004024,0.42769500950000006,2.0,1.8331063383000001,0.5563411159,1.9804578856000001,0.0331120327,2.8789289124,0.4356942236,1.6720916736000002,-2.9073816949,0.4183168317,0.040202439900000005,3.855161416,0.34551114110000003,1.805958538,-0.6532837056,286.5,5.5,5.4,294.8333333333,1.6854515697999999,0.4125512188,0.45576257223798,228.8333333333,3.647680738,0.4085139808,2.0958421032,2.8225316857,0.3582178288,1.9483123253,-1.383603285,-0.35315712720000003,0.5809125413,0.5581579797999999,0.0626298143,1.8579498047999998,-0.0952691593,-0.9026045310999999,3424.3761904762,1.0,6.0,5546.0,0.1840453032,0.4226548725,0.7334506034,0.5636077225,0.6444832007
