,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.auc_large,bickel_titrator.auc_medium,bickel_titrator.auc_small,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.prop_healthy_choice,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AX_errors,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.AY_errors,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.BX_errors,dot_pattern_expectancy.BY_errors,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.omission_errors,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.prob_weighting,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.global_congruent_errors,local_global_letter.global_error_cost,local_global_letter.global_incongruent_errors,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.local_congruent_errors,local_global_letter.local_error_cost,local_global_letter.local_incongruent_errors,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.negative_priming,shape_matching.positive_priming,shape_matching.prime_trials,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.conceptual_responses,shift_task.fail_to_maintain_set,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_fit,shift_task.model_learning_rate,shift_task.nonperseverative_errors,shift_task.perseverative_errors,shift_task.perseverative_responses,shift_task.total_errors,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.commission_errors,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.inhibition_slope,stop_signal.omission_errors,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stop_signal.total_errors,stroop.congruent_errors,stroop.errors,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.incongruent_errors,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s473,1.0321144296,0.3156793683,1.5700190999,2.65,54.2352941176,0.4333333333,871,30.45,0.33333333330000003,578,-0.5731830508,-1.3138059313000001,3.6030722254,0.36972851370000004,2.1432180880000002,0.1413430523,0.9687585616000001,0.45205650680000004,0.2289931507,2.26777e-05,0.0003146534,0.0013295898,3.7774933104,0.27045095610000003,1.971729241,1.0,0.0,10.0,0.0666666667,3,-0.0026666667,-1.9166666667,10.0,-0.0373674912,1.0,-0.0004946996,-0.7517667845,0.0465345484,0.1836734694,0.7328926021000001,8.0,7.1,2.5008709977,0.38093120140000003,1.8192216072,0.1264085919,0.8333333333,1.0,-2.5660581412,0.0,-6.1829854938,11.0,1.0,-1.4345616294,1.6232718124,1.9039042366,0.1510348564,1.5031672524,-0.8075379761,0.0857142857,4.3503317988,0.0,207.0,2.3916188301,-2.7538603758,0.3492235958,5,0.8496757507,0.00199196,1.0,0.0022297972,0.6388888889000001,0.9997499962,0.9997499962,0.9997499962,0.999299955,0.0002011893,0.0002011893,0.0006324555,-0.8014565519,0.1,-406.0,0.0,1.8893869732000002,0.3698650409,2.0206431761,0.0,-271.0,0.125,-0.3326566071,345.5,3.4872532514,0.2807078343,1.2367896853,34.0,13.5,-44.5784547469,57.3141210195,0.3376973789,18,1.7732773303,0.4286089772,1.9518085202000002,-0.5248395843,3.0203295496,0.3843446494,1.6065514239,-19.0,1.0,0.0785714286,-1.7042015850999999,0.48635235730000004,107.0,10.0,0.1224895019,-0.004563661,7.5651811654,0.7955841755,-247.4721053282,0.2256235088,122.0,85.0,160.0,207.0,4.2072934869,0.3059905033,1.5607672612,0.0742503472,358.0,7.1,6.6,315.6666666667,3.50420783,0.3056602963,1.7091078495,224.1666666667,214.0,0.5,4.3486789128,0.2651791678,1.9511397685,0.0169911807,0.019047619000000002,-10.1666666667,39.9401001541,0.1633333333,0.0,0.0,2.9992861346,0.2867558942,2.4185085465,0.0,-1.2703794694,-0.2837956504,0.1545307545,2.0217592454,0.3633022799,1.63659401,-0.3071906732,-0.2022048108,1759.9833333333,15,6,2541.0833333333,1.1749352468,-0.3709671854,1.3510577727,0.2029161739,0.5657648364
s474,1.4177045306,0.3471307645,1.9845593454000001,2.3,40.4761904762,0.30000000000000004,810,40.0,0.33333333330000003,760,-0.1948470307,-0.3796467713,3.8211019466,0.368654757,1.7746856372000002,-0.6154803062,0.2064674658,0.0468381849,0.08624143840000001,0.0014708937,0.0174545898,0.0687929688,4.4362751058,0.2884955931,1.5162813847,1.0,0.0,10.0416666667,0.0041666667,1,0.00016666670000000001,-6.0416666667,9.375,0.2610349127,3.0,-0.012364921000000001,-3.4921030756,-0.0454486458,0.1458333333,0.6903175565,8.9,7.0,1.7315486757,0.4590661841,1.8740856687,-0.013554436000000001,0.0277777778,0.0,-1.1106932173,0.0,-0.4445438143,2.0,0.0,-0.7548590441,3.810416849,2.5987029014000003,0.0333352719,3.7674057623,-1.0170844173,0.1714285714,3.9312389163,0.0,164.0,7.6113128603,0.7339492028,0.3752535483,7,0.6641467333000001,0.0010550595,0.9854003906000001,0.0023881964,0.5555555556,0.9784630806000001,0.9904938162,0.9784630806000001,0.9538658187000001,0.009797959,0.0256124969,0.06403124240000001,-0.8536440124,0.0,,0.0,2.0296791152,0.42821364500000003,1.9566923011,0.0,-26.5,0.1538461538,0.10715997910000001,227.8333333333,3.9443732302,0.33003988910000004,1.958145918,8.5,59.5,,,0.5608484822,18,1.1804429144,0.6906047926000001,1.7862010432000002,-0.0698678788,3.123599845,0.42229956420000003,1.8417559552,2.0,-41.5,0.1226765799,-1.055931103,0.4938574939,110.0,13.0,0.060011032900000004,0.0025422398000000002,6.1327855875,0.5573210629,-255.8248248982,0.22717517950000002,102.0,104.0,142.0,206.0,2.7898712568,0.33483956930000003,1.6000404499,-0.3488207132,273.5,8.3,6.5,261.6666666667,3.823354876,0.3728040842,1.282609371,225.0,259.6666666667,0.5166666667,4.0908806517,0.2990089224,2.1974284893,0.0104472175,0.0142857143,34.6666666667,33.1065987431,0.165,0.0,2.0,2.8151391587,0.4527019619,1.6615471355,2.0,-1.4453030567,-0.0686289684,0.1962024088,1.1632103522000001,0.0440296221,2.2190937129,-0.1699753903,-0.19644323090000002,2298.0316666667,5,9,5864.3333333333,0.7518106266,-0.6541319548,0.0135662773,0.8337617930000001,0.49871291570000004
s475,0.8723663003000001,0.0935019361,1.6888692812000001,1.75,19.2222222222,0.1,508,14.96,0.1666666667,357,-0.3984217561,-0.9232987093,3.0661381439,0.3914952916,1.5858069916000002,0.1817490511,0.27776712330000003,0.16236472600000001,0.0316215753,0.0005159858,0.00048630710000000004,3.5467216797,3.1875324535,0.2937245204,1.3531713810000001,0.0,0.8333333333,5.7916666667,0.0125,2,-0.0041666667,-1.2083333333,5.375,0.024264705900000003,0.0,-0.0009705882,0.0416666667,-0.203929559,0.0408163265,-0.0918934653,8.5,7.3,1.6611534935,0.46332747960000004,1.8009867318000001,-1.7196533318,0.0,2.0,-3.4136087974000002,2.0,-1.4712721534,1.0,0.0,-0.2331515124,3.5345441135,2.1813823582,0.0066769042,2.0162443798,-0.8075379761,0.0857142857,4.3503317988,0.0,143.0,27.5716565685,0.9999591967,0.42925480380000003,9,0.6336494684,0.0017115589,0.6910768509,0.0016652069000000001,0.5,0.9088717175000001,0.9538658187000001,0.9784630806000001,0.866,0.06403124240000001,0.0256124969,0.25,-0.4085205995,0.2,-320.0,0.25,1.4531932633,0.40940068300000004,1.7396407455,0.05,-265.5,0.0,0.24497072690000002,,,,,,,,,0.4464076571,2,1.5657430126,0.5391361209000001,1.7296073258,-0.6712205757,,,,,,,,,,,,,,,,,,,,,3.0054211322,0.3394298209,1.1404609351000001,-1.706285791,299.5,5.3,5.2,,,,,360.25,310.5,0.5055555556,3.8497182083,0.3824961516,1.140136388,0.0079062175,0.0357142857,-49.75,0.49665635290000004,0.1766666667,2.0,6.0,2.0283542075,0.4025330364,1.763372033,4.0,-1.0357002395,-0.0591961109,-0.1849170779,1.1293396573,0.086098044,1.991546751,-0.8112895465000001,0.1177985832,2585.34375,6,6,3986.75,-0.3921589459,0.08064837920000001,0.49249253530000003,0.1750609719,0.1520313703
s476,1.2772426483000001,0.33292673980000004,1.1516104121,2.65,29.1666666667,0.2,667,21.3,0.33333333330000003,400,-0.7424204102,-1.5361625744,3.5319719636,0.37145073770000003,1.790417119,-0.8900804214,0.6112517123,0.2652140411,0.1083732877,0.0002159685,0.003785141,0.0212226563,5.2819163765,0.2624786732,1.8500426632,0.8333333333,0.1666666667,11.8333333333,-0.0666666667,2,-0.0016666667,-3.3333333333,13.4583333333,-0.00125,1.0,0.00025,-4.6125,-0.1279602649,0.0204081633,0.7934701987,6.7,6.6,3.1567128006,0.4483058843,2.1012333453,1.6575037765,0.30555555560000003,0.0,-0.23200515900000002,0.0,-0.0659063095,0.0,0.0,0.0,5.3201349372,3.7361339321,0.1188014126,3.9518209664,-0.9575666758,0.1428571429,4.0502743994,0.0,259.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6417560577,0.0008920786,0.9628295898,0.0013957345,0.5277777778,0.9904938162,0.9973976017,0.9904938162,0.9784630806000001,0.0015650846,0.009797959,0.0256124969,-0.5835331831,0.0,159.0,0.0952380952,2.0694993001,0.3761695672,1.8350007229,0.0,-322.0,0.0769230769,-0.8584586523000001,240.1666666667,3.6667208519,0.37452142860000004,1.71887382,-1.0,72.0,-9.258558724,24.6892610737,0.48033375640000003,16,1.7407710397,0.49789798570000005,2.1622967029,-0.5609226883,4.2197262901,0.4208750077,2.0042468535,-40.5,10.0,0.1,-2.0079988332,0.4044117647,88.0,8.0,0.0024063463000000003,0.0004473586,5.9786696674,0.6694023891,-266.3017252081,0.24706507730000002,139.0,104.0,142.0,243.0,5.1897626025,0.2771622452,1.9394785081,-0.9099224231,331.5,5.7,5.3,282.0,5.2722033205,0.3592976585,2.0115475208,239.0,260.0,0.5,3.7683699555,0.3491659106,1.4670138795,0.0178316891,0.0261904762,21.0,27.2647776044,0.1683333333,0.0,0.0,3.2690151657,0.3019961805,3.3517408603,0.0,-0.9043408559,-1.0049934936,0.4123889918,3.0101833996,0.3257825502,2.0605095957,0.1250071718,-0.5103307246000001,2230.81,5,7,3933.6666666667,0.9296715032,0.32674076,1.0448793642,0.8807649258,0.31605507850000003
s477,0.9098735634,0.0476956975,1.2578262499,1.45,30.4782608696,0.2333333333,664,36.1666666667,0.4,615,0.1217619707,-0.795042785,3.5685977632,0.3322183342,2.2690434168999998,-0.3269269071,0.9062517123,0.9062585616000001,0.23414726030000002,3.23192e-05,0.0001618938,0.0011523438,4.0766553596,0.2535769838,1.3104968759,0.33333333330000003,0.5,13.2916666667,-0.0791666667,0,-0.0015,-0.45833333330000003,19.6956521739,0.0691791045,1.0,-0.0012910448000000001,-2.572761194,0.0715559752,0.2653061224,0.7987094743,6.1,4.2,,,,,0.7777777778,0.0,-2.457420227,7.0,1.3340179882,0.0,0.0,0.0,5.3201349372,2.4644010603,0.1474218977,1.4636929931,0.0,0.0,5.965407751,0.0,192.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7196039200000001,0.0018328192000000001,0.8773010254,0.0020847071,0.0833333333,0.9979994990000001,0.999299955,0.9979994990000001,0.9979994990000001,0.0006324555,0.0015811388,0.0015811388,-1.3953621788000001,0.0476190476,-61.0,0.23529411760000002,1.7486436108,0.38348873920000004,1.2783856222,0.0666666667,-104.5,0.0833333333,-0.6297206633,277.8333333333,2.9241910703,0.2812476165,1.5948705404,-8.0,183.5,8.730179766100001,-7.1082636327,0.6027511185000001,7,,,,,2.40119526,0.3612536103,1.2973324635,3.5,-24.5,0.0931899642,-1.9954303881,0.3970588235,84.0,11.0,0.0653541769,-0.0022301724,6.6578687387,0.5588807389,-274.160883128,0.22593380840000002,145.0,101.0,171.0,246.0,2.7902808762999998,0.3114962754,1.3281349594,-0.6603620146,303.0,4.0,4.4,342.5,2.8299800083,0.3351586487,1.0494772874,253.8333333333,267.6666666667,0.5277777778,2.9507232741,0.22886871450000001,2.0740057904,0.007519505,0.0523809524,13.8333333333,32.7860244059,0.195,0.0,0.0,4.0142377624,0.2671860943,2.2662252512,0.0,-0.7916975557,-0.3339169191,0.22859799620000001,0.4831143858,0.0554748459,1.468925449,-0.7260261182000001,-0.5478693906000001,1954.8788888889,16,5,2314.25,-0.7398634189000001,0.1520720935,-0.6613375195,0.1397758561,0.1232259717
s478,0.6163717613,0.0095722744,1.6727783317,1.35,25.9259259259,0.1,675,23.75,0.33333333330000003,460,-0.0115286763,-1.4905590212,2.8961183919,0.3484276463,1.793971885,-0.8950276672,0.031363013700000004,0.0316215753,0.0434503425,23.7484736328,3.5467216797,0.1256416016,4.1183194611,0.2726103126,1.6771209349,0.1666666667,0.5,13.4166666667,2.359223927e-16,0,-0.002,-0.8333333333,11.75,0.0660200123,1.0,0.0025542169,-4.6771492751,0.27919864910000003,0.3469387755,0.9312864599,7.5,5.8,1.2311275845,0.42616204560000004,1.3861290036,-1.3467335331,0.1388888889,0.0,-4.6784671513,0.0,-3.6585406797999998,0.0,0.0,0.0,5.3201349372,3.2405105355,0.2652983852,1.9413106153,-1.0170844173,0.1714285714,3.9312389163,0.0,158.0,7.6113128603,0.7339492028,0.3752535483,7,0.6401567459,0.0012486062,0.7495637417000001,0.0012758747,0.5833333333,0.866,0.8834645520000001,0.8834645520000001,0.866,0.158113883,0.25,0.25,-2.0746104157,0.0833333333,49.0,0.4166666667,0.5106672874,0.4039404062,1.445341503,0.0,-1.0,0.75,0.0798040299,293.3333333333,4.1275944417,0.2712953023,1.9712306097,24.5,-28.5,-7.1250294789,7.6457406981,0.3527624629,10,2.1387985547,0.3784350023,1.5458122183,-0.2561480968,2.6769502822,0.3544805487,1.6972870263000002,40.0,-8.0,0.09642857140000001,-3.4799970916,0.4547738693,86.0,9.0,0.0800329305,-0.0032239619000000003,6.8179732994,0.6598372868,-288.5922126838,0.1963822372,132.0,85.0,161.0,217.0,4.0834254408,0.256751587,1.3542410674,-1.4936254892,328.0,5.0,4.9,,,,,287.5,318.6666666667,0.5222222222,3.4577397438,0.2863074682,1.9223666679,0.0156429613,0.030952381,31.1666666667,-42.8860728225,0.1783333333,0.0,4.0,1.9612853956,0.3517085232,1.9030956721,4.0,-1.8597705878,-1.0760506353000001,-0.37272890950000004,1.1374341659,0.3062349095,1.4571137318,-0.5575465265,-0.40597539920000003,4577.2222222222,-10,6,4962.0,0.148096046,0.4708928456,0.2277373151,0.8768263901000001,0.5690737204
s479,1.0200705276,0.1032315708,1.7410285884999999,2.05,38.3684210526,0.36666666670000003,681,19.8823529412,0.4333333333,321,-0.17929075500000002,-0.5586713871,4.4365555393000005,0.3651951178,3.1799606115,-1.6745953162,0.7973544521,0.3019708904,0.042049657500000004,0.0004039905,0.000747551,0.0148222656,5.5812089674,0.2837387644,2.4123059697,0.5,0.5,26.125,0.0125,1,-0.0081666667,-0.7916666667000001,22.625,-0.0919883303,1.0,-0.0019991023,-1.5116696589,-0.1428531907,0.12244897960000001,1.0488795647,8.2,6.4,2.397207073,0.48234978640000004,1.7760539721000002,-1.3139199052000001,0.1388888889,3.0,-1.1087834553,1.0,-5.6978584199,16.0,0.0,,,1.300444379,0.39501247310000004,1.4864102628,-1.1195720593,0.22857142860000002,3.7262636324000002,0.0,229.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7603970051000001,0.0009800402,1.0,0.0008894508,0.5277777778,0.9904938162,0.9979994990000001,0.9904938162,0.9784630806000001,0.0015811388,0.009797959,0.0256124969,-0.8741548481,0.0,-188.5,0.0454545455,2.2891161372,0.4651656623,2.2502192678,0.0,,0.0,-0.7107045932,298.5,3.6225576586,0.3539447093,1.8007629835999999,-5.0,92.5,-5.0446157321,11.1573884325,0.46882436260000004,8,1.4698998093,0.47838831540000004,2.076795789,-0.44654587640000004,3.1879945946,0.5453425374,1.6915066106,-4.0,57.0,0.10035842290000001,-1.1920785203,0.5392156863,138.0,14.0,0.08162118700000001,0.0001809669,6.0751932279,0.6208094043,-256.8068915077,0.2096490575,102.0,86.0,150.0,188.0,4.7956732454,0.3172652466,2.2121453883,-0.4635382448,304.5,5.6,6.1,283.1666666667,4.9213248203,0.2999300311,4.376533428,282.6666666667,307.0,0.5055555556,4.5092446341,0.3390136024,2.397087786,0.0070047915,0.0071428571,24.3333333333,96.972897372,0.1566666667,0.0,0.0,3.8403002457,0.40592501000000003,2.3855606369,0.0,-1.2378336585,-0.7127540459,-0.9638528416000001,1.9597449251999999,0.3640493166,1.9120588892,-0.49093454140000004,0.0551026409,2481.6866666667,1,9,4922.25,-0.0742367511,0.7251889562,0.8766282441000001,0.8628239184000001,0.3552881207
s480,1.3078691455,0.25374640260000003,1.425395387,2.15,28.2631578947,0.36666666670000003,500,17.0,0.2,378,-0.5195749712000001,-0.5315007899,3.9912905468,0.3618358092,2.3833551916999998,-1.4421338971,0.0817782534,0.108432363,0.0656849315,0.0026694822,0.0070578003,0.0071962891,5.345578068,0.24069827700000002,1.7339876038000002,0.8333333333,0.1666666667,4.3333333333,0.05,2,-0.0036666667,-2.2204460489999999e-16,3.6666666667000003,0.058333333300000005,3.0,-0.0043333333000000005,-0.5833333333,0.1652170527,0.2857142857,1.0609227334,9.3,8.5,3.183222246,0.4831101827,1.8167378275,0.40724368250000004,0.9166666667000001,2.0,-2.6295152802,2.0,0.791948348,1.0,0.0,-0.2331515124,3.5345441135,2.9189720727,0.1570726183,1.7622003557,-0.9575666758,0.1428571429,4.0502743994,0.0,178.0,25.7627506452,0.9984046207,0.3968411315,9,0.9574218750000001,0.0010899559,0.9947265625,0.0013512465000000001,0.8055555556,0.9979994990000001,0.999299955,0.9979994990000001,0.9954988699,0.0006324555,0.0015811388,0.0038729833,-1.4094651917,0.0,-24.0,0.4705882353,1.6299797574000001,0.4219350115,1.4974683085,0.0,-39.5,0.15789473680000002,0.0468075993,300.5,2.4565029312,0.30974441820000004,1.2255852499,50.0,7.5,6.5806550203,-4.0055036473,0.3357877823,6,2.0446056145,0.5873742926000001,1.7063266373000001,-0.5073506544,4.046545754,0.4506075771,1.8099849359,4.0,-0.5,0.09642857140000001,-2.2513591291,0.5990220049,175.0,14.0,0.1811358717,-0.009077283700000001,7.852466422,0.6414315889000001,-194.4343242125,0.2473827822,102.0,62.0,171.0,164.0,3.5960244861,0.27446186,1.9099393226,0.2621466519,283.0,5.8,4.8,277.5,4.8038452875,0.3458487296,1.4794552955,258.0,241.1666666667,0.5166666667,3.5241823875,0.3014976653,1.922497045,0.0144211834,0.033333333300000004,-16.8333333333,-27.6185281385,0.1783333333,0.0,3.0,2.7840551608,0.44814708610000004,1.9472672386,3.0,-1.7171717132,0.2858858072,-0.024718324,1.4870463964,0.30678575280000003,1.5855167864,-0.9442986656000001,-1.0096389509,2798.6203703704,-5,8,4999.1666666667,-0.0011066206,0.0657948632,0.7076909515,0.8587423953000001,0.3433470422
s481,1.2497392170000001,0.26716185200000003,1.4004995221,2.0,25.2,0.1666666667,605,16.6666666667,0.30000000000000004,330,-0.1570187196,-0.853244899,4.5039203715,0.31785566670000004,3.5529868418,-1.1157699756,0.4462517123,0.4111909247,0.6467816781,0.000277276,0.0006215324,6.375120000000001e-05,2.4317830037,0.23198646280000002,1.7916524948,0.6666666667000001,0.1666666667,10.7916666667,0.0125,2,-0.006500000000000001,-4.875,11.125,-0.0589882122,2.0,-0.0076345776,-2.855108055,-0.24789262720000002,0.061224489800000004,-0.0932588364,8.6,6.5,2.3788608237,0.5077796751,2.2855154494,0.5703136517,0.6111111111,1.0,-1.9696016808,0.0,-0.5942054319,0.0,0.0,0.1932209246,4.933693088,2.8796006081,0.1792047406,2.0927553633000002,-0.8893284577,0.11428571430000001,4.1867508355,0.0,204.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7845558167000001,0.0018107403,0.8862304688,0.001956,0.6111111111,0.9979994990000001,0.9979994990000001,0.9979994990000001,0.9904938162,0.0015811388,0.0015811388,0.009797959,-1.8304668512000002,0.0,-62.5,0.4444444444,2.0329934938,0.3778668772,1.5376731021999999,0.0,-233.0,0.1,-0.21127819490000002,296.5,2.1568854898,0.310107597,1.1365684598999999,36.0,-10.0,14.0919223235,-7.5197074784,0.48551587430000004,8,1.7258765745,0.4888066225,2.020554156,-0.898675647,2.4413960618,0.38875518940000003,2.2663405167,28.5,31.0,0.1071428571,-0.9981467799,0.5346534653,114.0,13.0,0.0085849441,0.0016685056,3.9738596345,0.6976731813,-310.4037523167,0.4107603937,122.0,66.0,129.0,188.0,2.757468254,0.2678362071,1.5025636005,-0.7175592554,305.0,5.6,6.1,348.6666666667,3.3554834948,0.31571066670000003,1.4434776031,217.8333333333,252.6666666667,0.5277777778,2.3334396858,0.2088204127,1.477759908,0.0035845190000000004,0.0642857143,34.8333333333,98.3790029016,0.2033333333,2.0,6.0,1.8922888605,0.37941871990000003,1.7368382158,4.0,-0.6358902383,-0.7919224959000001,0.5217175261,1.8502057862,0.31651772100000003,2.0584893065,-0.003572983,-0.3568187044,2028.7777777778,8,8,3697.4166666667,0.5984966084000001,0.47179912760000003,1.6087129404,0.6305592315,0.2387538907
s482,0.7524943771,0.2088237652,1.6567519283,1.85,19.1666666667,0.2,450,7.9166666667,0.2,183,-0.0861867426,-0.5910588366,3.2229592141,0.1292446514,3.1336582191,-0.1674842506,0.12533561640000002,0.06264041100000001,0.0364109589,0.0019805276,0.0252513428,0.0324433594,3.8375565938,0.2605998477,1.4560997123,0.8333333333,0.1666666667,8.375,0.1458333333,1,-0.0041666667,-3.125,13.4583333333,0.020212766,1.0,-0.0064326241,-3.975177305,-0.0177523711,0.08163265310000001,0.6674471681,8.0,7.1,1.8398856266,0.39128961240000004,2.0867053414,0.4164326285,0.30555555560000003,0.0,0.7374977297,0.0,2.3981741555,0.0,0.0,0.0,5.3201349372,3.3398306872,0.1355465864,2.7920696938000003,-0.8075379761,0.0857142857,4.3503317988,0.0,121.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.5974589944,0.0009369441,0.8902950644000001,0.0012862491,0.6111111111,0.9538658187000001,0.9538658187000001,0.9784630806000001,0.9538658187000001,0.06403124240000001,0.0256124969,0.06403124240000001,-1.0532204571,0.0,-109.0,0.1538461538,1.5407165728,0.417417254,1.8013319931,0.05,-64.0,0.25,-0.3432668264,259.3333333333,3.2692027745,0.27604133610000003,1.3501550545,2.5,40.5,-31.5948961363,36.2176753911,0.6407170567,11,1.3831146591,0.40328161030000004,2.1508693987,-0.9478012703,2.3878126007000002,0.3932299877,1.7018572255,-26.5,52.0,0.1146953405,-2.236772042,0.4962779156,92.0,9.0,0.0409064756,0.0007973413,5.2358624736,0.4327710286,-280.762992101,0.23636638880000002,113.0,90.0,160.0,203.0,2.7015549035,0.23894577930000002,1.6347595046999999,-0.4204394362,276.5,6.3,6.3,236.3333333333,4.1065791502,0.314977394,1.8777685810000002,217.3333333333,241.5,0.5111111111000001,4.2918196033000005,0.2964944715,2.4248437082,0.0069407721,0.009523809500000001,24.1666666667,86.2463276836,0.16,0.0,1.0,3.351774142,0.3846513875,1.8881562120000002,1.0,-1.8995874044,-0.6409648635,-0.472122244,2.0014027676,0.281372407,1.9121233265000002,-0.0015209991000000001,-0.0143966948,1866.9515151515,6,9,2344.1666666667,-0.4117519341,0.0352795286,0.0048119021,0.8145426786000001,0.28322599530000003
