,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,writing_task.neutral_probability,writing_task.positive_probability
s305,1.9592092354,0.21085256060000002,1.6025242176,2.75,-36.5,-0.33333333330000003,691.0,-30.4210526316,-0.36666666670000003,547.0,-0.0374570304,-0.5278253018,1.3750275012,0.3646854824779999,1.7273288265,-0.18827561710000001,-0.0006177346,-0.005499420200000001,-0.149765625,2.3205620454,0.27318819920000004,1.6502647249,0.6666666667000001,-0.1666666667,8.4583333333,0.08750000000000001,1.0,0.0005,-4.5416666667,9.625,-0.0334586466,1.0,0.0002781955,-3.0695488722,0.1498296678,-1.2785032253,6.6,7.7,2.0411676541,0.5877731555,1.4285610896,-0.6873683266,0.1944444444,-1.883852042,-1.8982286488,0.8636363636000001,2.2219836932,0.26261606120000003,2.6824683861,0.7714285714,151.0,8.0,0.8549575806,0.0022981446,0.9,0.0027954089,0.6944444444,-0.044774045173,-0.1265219767,-0.158113883,-0.3641647911,1.3475554324,0.4218090974,1.743626641,0.0047682595,-240.5,3.8854184099999998,0.3218099481,1.3057779535,-39.0,31.0,5.0439239079,-3.4943435739,0.6391998429,8.0,2.4463704235,0.4691018228,1.7028811784,-0.1363160748,2.2369154653,0.4749221389,2.1082378642,-0.4688793148,0.2911392405,0.0798086105,3.9023342116,0.2825795419,1.6187920063,-0.994726035,350.0,7.4,6.2,-268.1666666667,2.5325816787,0.2994782743,1.5996629087,2.4474542602,0.308560367,1.7647371964,-1.2714077472,0.034680637,-0.3499231322,1.5712013129,0.3286716189,1.5301579127,-0.8153449009,0.0792843117,1185.5070887446,-36.0,6.0,1878.5833333333,1.6424280758,0.5280674302,0.9168902907,0.3214755962
s307,0.7645642365,0.0427176105,1.4491641745,1.55,-50.6666666667,-0.5,710.0,-27.9047619048,-0.30000000000000004,556.0,-0.2369037096,-0.8595198572,3.4449416706,0.3789302659,1.8616933718,-0.4641376902,-0.0001618935,-0.0231304932,-0.061671875,4.4014270587,0.2622929932,1.3591643211,0.33333333330000003,-0.33333333330000003,13.2916666667,0.0375,2.0,-0.007500000000000001,-2.2916666667,14.0833333333,0.2065142364,3.0,-0.0092234685,-6.0925366695,-0.5050411183,-0.6135273273,8.8,7.0,1.6078495712,0.34007489490000004,1.5994720536,-0.9456360203,0.2777777778,-1.3854143329,0.3418749136,0.9147727273,2.8116985086,0.0604650066,2.4309991669,0.8285714286,206.0,7.0,0.7347021103,0.0013230094000000001,0.996875,0.0022656718,0.6388888889000001,-0.158113883,-0.06403124240000001,-0.06403124240000001,-1.4934229805,2.2325273913,0.42747424900000003,1.3135599196,-0.059900830700000005,-289.0,2.864462251,0.2937855395,1.2592755635000001,-51.0,40.0,2.2399541553,3.3829103488,0.4597755545,11.0,1.3594180722,0.4325845594,1.6332958021000001,-1.0029082971,3.04070651,0.23605595710000002,1.8615578817049998,-0.832915602,0.29802955670000003,0.0160701958,3.3573682496,0.2607739961,1.2344263008,-1.2028683474,295.0,5.1,4.1,-241.1666666667,3.5660816315,0.30371343447699994,3.1595341488,3.0737187478,0.2972317909,1.693592129,-1.0119095497,0.23939927400000002,-0.415883926,1.8361406615,0.32208606840000004,1.5125954926,-1.0662521769,0.35267615880000003,1881.3583333333,-8.0,7.0,3203.0833333333,1.4523434566,2.093374636,0.5661229983,0.38472391910000003
s309,0.8388695288,0.0037741864000000003,1.9050051822,1.85,-39.2380952381,-0.30000000000000004,787.0,-28.0,-0.4,482.0,-0.7032182581,-1.3815692681,2.5006418201000002,0.3839985859,1.5118223818,-0.20124326750000002,-0.0002500517,-0.00034802250000000003,-0.0024189453,3.2010312067,0.35131063760000003,1.2042028524,0.6666666667000001,-0.1666666667,13.9583333333,-0.0291666667,2.0,-0.008833333300000001,-4.375,15.5,-0.0970588235,2.0,-0.011352941200000001,-2.6339241297230003,0.3173312336,-0.7661938214,8.1,8.6,1.2121376611999999,0.5005470217,1.6164661952000001,-1.4571552268,0.75,-1.6514744469,0.9252660966,0.9659090909,1.8066993281000001,0.0057027032,2.1812167118,0.5841269841,97.0,7.0,0.6070014,0.0020017531000000002,0.8753829956,0.0022072183,0.8611111111,-0.0006324555,-0.0015811388,-0.0015811388,-0.7379193469,1.0416008573,0.5143883140000001,2.2567991421,-0.6673953450000001,-333.5566666666741,2.7462724520750004,0.32625270395899997,1.495426257434,-9.745,68.735,2.9882661141049995,-1.1678847934939998,0.3584788694,7.0,1.336962111618,0.5081123806350001,1.893749740423001,-0.3903154309470001,2.6282353692,0.5072288122,1.4153538359,-1.139418459,0.4314381271,0.0433453703,3.1635703051,0.33253850090000003,1.5169048228,-1.6945010082,424.0,7.6,4.9,-301.79833333334017,2.6377840208840007,0.3106354798000002,1.6879977075059998,3.3127415399,0.373370503,2.2000931748,-1.0338503919,-0.4417245206,-0.2186178226,0.5006895247,0.0003394536,1.8595810649,0.234632002,-0.1892759949,1933.2142857143,-13.0,8.0,4146.4166666667,1.067656146069,1.05219684239,0.8941163659,0.4999891178
s313,0.7134227058,0.2515616107,1.57772961,1.65,-33.6842105263,-0.36666666670000003,607.0,-33.1875,-0.4666666667,491.0,0.0334260825,-1.0759695965,4.3260546215,0.4360805695,2.8609683803,-0.8847533552,-5.4967e-06,-0.0014945831,-0.0104755859,2.5977772462,0.2555096861,1.7355174963,0.6666666667000001,-0.0,7.875,0.07083333330000001,1.0,-0.0011666667,-2.625,12.625,0.053571428600000005,1.0,2.8571400000000002e-05,-2.7071428571,0.7182802476,-0.2003384591,5.2,4.6,1.4669929233,0.5394124794,1.9225528483,-0.5254237697,0.30555555560000003,-0.252407019,1.914195677,0.9425287356000001,1.7979084389,0.037406932500000004,2.3732973521,0.8,219.0,3.0,0.6927307129,0.0020009418000000003,0.8550415039,0.0018890246,0.3611111111,-0.0015811388,-0.0099597577,-0.0099597577,-1.4246053208,1.6292447308,0.3579093312,1.8052723717,-0.46878080600000005,-409.3333333333,2.5268789549,0.3693587464,1.2994604636,-81.0,100.0,2.5881766554,-0.7472077435000001,0.5884750328,7.0,1.3928732196,0.5717127753,1.8048972608,-0.5855243534,2.4319217947,0.44846007844799984,2.036435467556,-0.685475645,0.423857868,0.0135977506,3.924259977,0.3690580914,1.4748413164,-0.9563462258000001,475.0,4.5,4.7,-320.8333333333,2.3801204765,0.3631857167,1.418846392,2.407058341,0.46268997170000004,2.3400502357,-0.7107811123000001,-0.7063941634,-0.4110383681,0.9479738633,0.0532397391,2.822057727,0.4163497678,0.17557961500000002,3057.0729166667,-16.0,7.0,3161.25,0.1045306978,0.1717394475,0.5097746492,0.15407075820000002
s314,0.8525396785,0.000765735,1.4805289369,1.3,-45.4545454545,-0.2666666667,975.0,-25.9523809524,-0.30000000000000004,515.0,0.0908486733,-0.9599586261,3.0284839716,0.4190353039,2.1801663217,-0.4806835478,-0.0003829312,-0.001908783,-0.0054052734000000005,1.8936430400000002,0.2469737817,1.5511495681,0.5,-0.5,9.7916666667,0.054166666700000005,1.0,-0.0061666667,-4.375,11.4166666667,0.0130258078,1.0,0.0023361105,-4.2688477952,0.2744161807,-0.37554579,6.7,6.8,1.2413016516,0.39448523550000003,2.1466015372,-1.0112850236,0.1111111111,-2.2155327562,-1.123033907,0.7767857143,1.4799380783,0.0534182984,2.130189888,0.8761904762,177.0,9.0,0.5336376190000001,0.0011016754,0.8696380615,0.0019938995,0.30555555560000003,-0.0038729833,-0.0256124969,-0.009797959,-0.2631657247,1.1461249507,0.4211982352,1.8331509754000002,-0.3551608271,-336.1666666667,1.89948916,0.2351852996,1.4095496181,-26.0,52.5,4.410596342233998,-4.6646500071600006,0.5487029384000001,3.0,1.7764158745,0.47630224200000004,1.86257049,-0.1548744914,1.7013151068,0.4302962985,1.5062891919,-1.2382430386,0.3925729443,0.034305935600000004,1.3805974959,0.35689866670000003,1.4564698656,-0.9539788480000001,321.0,6.9,5.9,-287.1666666667,2.4835663294,0.33358054060000003,1.2584752832000001,1.8466331163,0.3776758009,1.9191601045,-1.0151807751,-0.27461515470000003,-0.2475439768,1.121324268,0.024953172000000003,2.2826757021,-0.26183895100000004,-0.15266801300000002,1663.7347222222,-4.0,10.0,4103.8333333333,0.6825329793,-0.1323111362,0.6550417424,0.2235305136
s316,1.3265408632,0.2831986362,1.4877770422,2.05,-39.3,-0.33333333330000003,745.0,-30.3636363636,-0.2666666667,638.0,-0.7274578424,-1.443634032,3.6218446149,0.36815428850000004,2.2991194709,-0.1028158703,-7.62009e-05,-0.0004859428,-0.0036103516,4.7985418148,0.26876448410000003,1.4152285982000001,0.33333333330000003,-0.33333333330000003,13.75,0.0416666667,2.0,-0.0183333333,-3.75,8.875,0.0791666667,2.0,-0.011166666700000001,-2.125,0.1270740954,-0.8256563451000001,8.2,6.8,2.2965995281,0.3756772936,2.2690914237,-0.1937853601,0.6944444444,-1.9990108752,0.2926014632,0.9261363636000001,2.9609905989,0.3008104565,1.0977066408,0.8857142857,124.0,7.0,0.7073301315,0.0013157363,0.9288833618000001,0.0012716035,0.5833333333,-0.0015811388,-0.0015811388,-0.0038729833,-0.552986022,1.5132536061000001,0.5610581667,1.8930861005000001,-0.45236911090000004,-345.1666666667,3.3807833413,0.2624035101,2.6367193776,-1.0,177.5,3.6446965655,-3.8096929659,0.554232052,14.0,1.0632246263,0.49491667850000004,2.0397685063,-0.9196432631,3.2053322444,0.3993693842,1.4624069988000001,-1.0274009264,0.3777777778,0.0505727606,4.4373099564,0.2962915284,1.0562708303,-1.9036181913,304.0,5.8,5.7,-293.6666666667,2.3576229766,0.27818818030000003,1.3566546994,3.3912699648,0.3696810184,2.6396994971,-0.9622188760000001,-0.4033944968,-0.6189579691,2.0192599465,0.2906818984,1.6787757826,-0.2783034354,0.7568624016000001,2194.937037037,-4.0,7.0,4451.25,-0.1380665478,1.4142129508,0.8402870943,0.5736837362
s326,0.7699583231,0.0026351218,2.300318264,1.6,-46.9285714286,-0.5333333333,603.0,-34.3571428571,-0.5333333333,465.0,-0.0718767777,-0.7056959308,2.9146547972,0.3829855498,2.0907940985,-0.6001070232,-0.0005734405,-0.0156696167,-0.0499257813,2.1828754408,0.2416589985,1.5723715299,0.8333333333,-0.0,11.875,0.0375,0.0,-0.0018333333,-0.125,12.1666666667,0.0113475177,1.0,-0.000212766,-1.3617021277,-0.137237183,-1.0188565576,8.2,7.2,0.9232314530000001,0.42028201922700004,2.3121696305,-0.2231158463,0.2222222222,-3.4958453211,-3.5242395041,0.6243154436,1.1970452028,0.0007159042,2.0012776969,0.6063492063,279.0,5.0,0.6633827209000001,0.0013894233,0.6546336174,0.0010662103,0.6666666667000001,-0.009797959,-0.0256124969,-0.0256124969,-0.7798721515,1.3903433601000001,0.215442813,2.0743882171,0.16168381,-242.8333333333,2.372741828,0.3901359176,1.26290037,77.0,-21.5,1.245869393612,0.8080404391979993,0.6699352913000001,7.0,0.8081234494,0.43332792400000003,2.6404766503,0.0539300017,2.4894307515,0.3876806044,1.9338840536,-0.9105333692,0.449323480408,0.049890027968,1.569371142,0.30791874057900004,2.3735146229,0.1493731865,376.0,5.8,5.5,-264.3333333333,2.6349784174,0.3930016736,1.3329048803,3.369825589,0.4297164242,2.0585074409690005,-0.6290827043,-0.8941650397,0.1088595718,1.7417990185,0.3447894621,1.9940963536,0.3805214024,-0.42077057770000004,2807.5595238095,3.0,6.0,4524.8181818182,2.5032557884999997,2.1972245773,0.1639690491,0.1580530631
s327,0.6687272865,0.0340754901,1.5137301186,1.4,-13.4347826087,-0.2333333333,304.0,-12.7142857143,-0.30000000000000004,254.0,-0.9239610300000001,-1.3773058258,2.0218063719,0.34252798770000004,1.4142627273000001,-0.2676210354,-0.0014628674819999999,-0.011235861397999997,-0.26956054690000003,3.4077087509,0.2358370256,1.3569385606,0.33333333330000003,-0.1666666667,12.0416666667,-0.0041666667,0.0,-0.0061666667,-2.0416666667,21.0833333333,0.0571944177,1.0,-0.0062338787,-2.4056785371,-0.07423923660000001,-0.5676550447,6.6,5.3,0.3979777853,0.255542537,1.5772216240999999,-0.4212519994,0.0,-1.0579425198,0.8304862231,0.8405172414000001,2.5877675421,0.158954381,1.4494866451,0.6000000000000001,141.0,7.0,0.7219559670000001,0.0019021311,0.709879303,0.0017899833,0.2777777778,-0.158113883,-0.06403124240000001,-0.06403124240000001,-1.1896262392509995,1.4561927008860003,0.3965353261820001,1.6010471692829997,-0.3950148104710001,-312.4250000000061,2.5819443299279987,0.30638904584199994,1.4384635066779996,-10.695,46.61,-1.1625645555,2.6562011973,0.3064446643,5.0,1.000147865,0.4299340984,1.9653668826000001,-0.4704550175,3.2492416121,0.3764994707,1.3743714551,-2.3952466871,0.3316831683,0.0316719488,3.5132569924,0.2538945359,1.6241375481,-0.6445960206,315.0,5.5,4.2,-265.18249999999694,2.553818004512999,0.30623403771400015,1.7136994716460006,2.5422113093,0.3079273132,1.6444837907,-0.4666492291,-0.4853741191,0.1018623715,0.8645420517,0.0048901637,1.9539441667,0.297035793,-0.015051042300000001,1867.2633333333,-2.0,9.0,4229.5833333333,0.07940814546200006,0.5689651081950002,0.1624280434,0.352211781
s328,1.2443185815,0.2716401237,1.7848621679,2.25,-56.25,-0.4666666667,840.0,-30.1111111111,-0.4,517.0,-0.3467702723,-1.3980295228,3.0142581052,0.3374900635,1.3729292082,-0.2104994712,-0.0014828235220000002,-0.016226608513999995,-0.09442344483400002,3.1974664747,0.2893013418,1.3814474482,0.6666666667000001,-0.33333333330000003,11.75,0.0833333333,2.0,-0.0023333333,-2.0833333333,15.25,0.20899898890000002,3.0,-0.0102628918,-3.0798786653,0.7465251921,-0.12533360470000002,7.0,10.0,1.8281996443000001,0.2645577536,1.8509078227,-0.8974323251,0.0277777778,-1.9280464102,-1.065188396,0.9026162791000001,1.8630602405,0.2044736758,2.735332392,0.6571428571,131.0,7.0,0.7179199219,0.0016188028,0.9,0.0017327268,0.6388888889000001,-0.07752250952800006,-0.158113883,-0.09063252444700004,-1.3601780575,1.5189355955,0.4520044823,1.5716796604,-0.5011233543,-342.6666666667,3.2131757924,0.3831269853,1.2816101886,-27.0,30.5,-30.1726240322,34.7909801629,0.49807485030000004,7.0,1.7439843302,0.4844816078,1.7211207816,-0.7800832141,3.2324020253,0.3784696352,1.620065123,-1.5412070974,0.5408163265,0.048866025,3.042912013,0.32484847,1.3990601357,0.0436031573,283.0,6.1,7.1,-252.1666666667,3.854189233,0.3321769529,1.8572505524,2.5689817667,0.3973529397,1.8577526468,-1.0519981506,-0.19564332710000001,0.28518774350000003,1.3581106503,0.3506407742,1.5581454873,-0.6251574267000001,-0.3389609448,2873.2583333333,-10.0,5.0,2790.6666666667,0.6181054570499994,0.7500257691119999,0.8618797458,0.39179920030000004
s329,1.2996794496000001,0.30693847150000003,1.6368492241,2.35,-12.2222222222,-0.1,318.0,-16.538461538500002,-0.1333333333,415.0,0.029529874900000003,-1.234178297,2.549191036,0.36001601440000003,1.4322983595,-1.2204429607,-0.0005160178000000001,-0.0010765266,-0.0124736328,4.9649275238,0.297915845,1.4072165723,0.5,-0.5,24.25,0.075,2.0,-0.0043333333000000005,-2.6666666667000003,28.9583333333,-0.0180662135,1.0,0.0002617847,-1.0940583205,0.060721721000000006,-1.1821651631,7.5,7.1,2.247083835,0.5746569028,2.2154486242,-0.2143557905,0.3888888889,1.7910922683,2.4032763179,0.9886363636000001,2.9973417638,0.0209491815,2.081671278177,0.5714285714,129.0,9.0,0.6417585373,0.0008663908,0.9075439453,0.0011118678,0.47222222220000004,-0.0015811388,-0.0038729833,-0.0038729833,-1.3973180570000001,1.65614208,0.3956708638,1.2597392402,-0.0347269122,-353.6666666667,2.6297351663,0.2819605427,1.588820739,16.5,172.0,-2.6316993777,2.5318229339,0.3899128991,12.0,1.863551436,0.46833226510000003,1.9862032787000001,-0.2368500899,2.3531521928,0.4219539232,1.9739977808,-0.9068299471,0.4889434889,0.0117606505,2.100790151,0.2735608089,1.1161040344,-1.9212441989000002,327.5,7.1,7.0,-336.0,1.9702288291,0.28809636520000004,1.2257868798,1.9222769055,0.3884181483,1.5468215765000002,-2.1681273281,-0.0225554882,0.10821708070000001,1.145998944,0.3131704307,1.2002701534,-0.0094326366,-0.314857537,2589.7037037037,-7.0,9.0,4734.8333333333,0.537145666906,0.6195701858220003,0.47427735460000003,0.2828473834
s332,0.9170832944,0.0335051467,1.5650859699000002,1.9,-20.4782608696,-0.2333333333,447.0,-14.1666666667,-0.2,321.0,-0.2221864886,-0.8386510842,3.3144288577,0.3462206115,2.2830524505,-0.2107216391,-0.0013785852449999998,-0.011560727504,-0.08727382569200001,2.0738961273,0.2626558809880001,2.0503140442,0.8333333333,-0.0,8.9166666667,-0.0083333333,0.0,-0.002,-0.8333333333,8.5,-0.0072104019,1.0,-0.0034609929000000003,-0.2612293144,0.0318039244,-0.2248158144,7.3,5.8,0.9204825101,0.28346973200000003,1.9873839873999999,-0.9940997662000001,0.0,-3.3358478590000002,-5.3760769544,0.7951557962759997,1.1388785033,0.296997359,0.994690869,0.7396825397,132.0,8.0,0.7669188976,0.0009014412000000001,0.9044677734000001,0.0016736344000000002,0.5555555556,-0.06403124240000001,-0.053929018700000005,-0.06403124240000001,-1.7743136346,1.1230269243,0.3785634445,1.9080405152000002,-0.612843323,-334.0216666666731,2.400439886583001,0.3114280707829999,1.541463042868,-10.575,63.685,-0.7242809695,1.2605776296,0.5522113941400002,3.0,0.9242754397,0.5427199216,1.4907325492,-0.8580150684000001,2.3442470861479996,0.41649333713899994,1.8787083804289995,-1.1697601491890006,0.48019801980000004,0.0689465301,3.0294153273,0.2467515951,1.3639041156,-0.8876061786,381.0,3.7,5.7,-317.6666666667,0.8279565751,0.316771618387,1.7311685055,2.1100938657,0.2554326487,2.4252768658,-0.7819565257000001,0.0040586616,-0.3260388396,0.8542195026,0.0636410258,1.8268812537999999,0.0035814572,0.139683092,2732.6388888889,-0.0,7.0,4094.7916666667,0.3874466026,0.28208608690000003,0.4727509258,0.1761898109
s333,1.4342096066,0.1063915316,1.8716805667,3.0,-48.7,-0.33333333330000003,943.0,-34.7368421053,-0.36666666670000003,632.0,-0.6407474653,-1.6318820901,3.3155799901,0.32331313510000004,1.7088847521,-1.0020586398,-0.00011628800000000001,-0.0007390938000000001,-0.0125380859,3.4424262693,0.2312274122,1.5948145772,0.8333333333,-0.1666666667,7.875,0.10416666670000001,3.0,-0.008833333300000001,-1.2916666667,12.0,0.2036585366,2.0,-0.0041463415,-6.2195121951,-0.2494014695,-0.6938826055,7.2,7.7,1.9023281649000001,0.3697076952,2.1365880472,0.047650658400000004,0.25,-0.5527514766,2.8083653568,0.9886363636000001,3.1456569037,0.2222811894,1.6130691943,0.7428571429,149.0,7.0,0.5,0.0014744208340000012,1.0,0.0018575071,0.47222222220000004,-0.009797959,-0.009797959,-0.0250474647,-1.3684866433,1.7643498649,0.3247474222,1.5804111991,0.0662425101,-217.3333333333,2.8539102682,0.3023213759,1.4189445764,45.0,13.0,23.0928017558,-11.954940532,0.45771528580000004,10.0,1.150281834,0.49388335250000004,1.8745601851,-0.8639150045,3.5535275642,0.3918427615,1.9233987979,-2.2902117859,0.4483627204,0.0341174241,2.8868619813,0.219951373,1.4915628755,-0.6015507575,286.5,6.7,6.0,-233.1666666667,2.8348233344000002,0.31489449350000004,1.3630665433,2.1837051641,0.3234342502,2.1331554999,-1.0148643217,0.11843127900000001,0.0704889165,1.7458636834,0.36769413440000004,1.7334412341,-0.8279353443,-0.199006856,1706.0185185185,2.0,9.0,3969.968780303026,-0.1248362922,1.0445450674,0.1737936359,0.2088398715
s334,1.0032046516,0.0005269981,1.9190904677,2.3,-2.7666666667,-0.0,82.0,-0.9642857143,-0.0666666667,26.0,-0.17803189020000001,-1.1283556483,3.0631600013,0.3971304245,1.9812226355,-0.8610322896,-6.323e-06,-4.3626e-06,-4.364e-06,1.9230324776,0.2540689378,1.3568260636,0.6666666667000001,-0.33333333330000003,13.2083333333,0.0291666667,1.0,-0.0098333333,-0.9583333333,23.5,0.018402426700000002,1.0,-0.0087280081,-4.1868554095,0.2485903814,-0.8539800995,8.0,6.6,1.367187208,0.45787341680000004,2.0563801145,-0.3089620266,0.9166666667000001,-1.8949963068,-1.1891778559,0.8525821596000001,1.6331162955,0.0007503496000000001,1.9584434103000001,0.7682539683,236.0,9.0,0.5509701610000001,0.0016862709,0.7022446155000001,0.0021035041,0.5,-0.0002011893,-0.0002011893,-0.0002011893,-1.3431283559,1.5667227766,0.4768631661,1.7607812465000001,-0.6001369417,-394.8333333333,2.0605788643,0.3012798262,1.7786687172,9.5,210.5,3.4619176492,-3.205537728,0.6159293093,6.0,1.3596563104930004,0.49921091344700025,1.9275924750940001,-0.23375336995099985,1.9152172547,0.415996288671,1.9210652204309997,-0.8944896828000001,0.5764411028,0.10862231800000001,2.1196816767,0.2519498613,1.4945001689000001,-0.1915589232,352.0,5.4,5.4,-269.1666666667,2.2442873363,0.2977910703,1.5776765507000001,2.8499749195,0.4454201425,3.0252542498,-1.0227882971,-0.6709668277,-0.18891127630000001,1.5004575216,0.2748815173,2.1263409312,-0.0108940693,-0.5405674810000001,2314.5083333333,-6.0,6.0,5044.5833333333,0.10893833700000001,-0.109750864,0.813591548,0.45504032120000004
s336,1.0643031751,0.0003012827,1.2995899946,1.8,-42.15,-0.33333333330000003,807.0,-32.5714285714,-0.30000000000000004,651.0,-0.2895919191,-0.4206686582,1.8959280996999999,0.33887306203900003,2.0155062666,-0.1532181731,-0.0001856885,-0.012876228259,-0.06764062500000001,2.5483753087,0.2378068312,1.3232026498,0.6666666667000001,-0.1666666667,16.5416666667,0.12916666670000002,2.0,-0.011166666700000001,-2.125,12.4166666667,0.1785136502,3.0,-0.006450960600000001,-2.4216380182,-0.26353623,-0.5623739233,6.3,2.9,1.6191305526000002,0.3382787973,1.3286208111,-0.7398538494,0.0555555556,-1.9186038123,-1.3682783938,0.7018072289,1.6267627217,0.0016045393,1.6274219461000001,0.7428571429,194.0,7.0,0.7138366699,0.0027829412,0.9084777832,0.0033518298,0.47222222220000004,-0.07452140234300005,-0.07010749480399996,-0.158113883,-1.0879777941,1.2561749099,0.3474496172,1.4220614003,-0.7262393628,-259.1666666667,1.8918687936,0.3115843826,1.3704180765,3.0,27.0,1.7209742271049988,2.1382939735689996,0.3999988171,5.0,1.0321563495,0.3108026041,1.5478758666,-0.1333308011,2.1052475872,0.3670163674,1.4192808823,-0.1091302832,0.3880597015,0.0613135838,2.5725794008,0.2588360951,1.7631540112000001,-0.29585777300000005,406.0,6.7,5.8,-250.8333333333,2.2883892186,0.33933343260000004,1.0418371004,2.0017821612,0.2945417561,1.3255570229,-1.5546428438,0.1500551061,0.0038628512,1.3173715008,0.2875023142,1.4861588232,-0.9001377526000001,-0.39912945780000003,1464.6641414141,-13.0,9.0,2053.5833333333,0.1634518872,0.42985656120000004,0.6317804694,0.2336825489
