,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s027,1.2037534507389998,0.2514758885,1.5108770137,3.25,-31.190476190500004,-0.30000000000000004,630.0,-24.444444444400002,-0.4,410.0,-0.28455512,-0.8519886018,4.0756678223,0.33043480210000004,2.2928985803999997,-0.8857528809999999,-0.006058485000000001,-0.012711830874,-0.09139993165800003,-4.1333333332999995,-3.8214285714,-4.9666666667,1.75,3.0,3.4,3.4285714286,43.0,4.9972675298,0.2702945034,1.6513280952,0.6666666667000001,-0.1666666667,15.958333333299999,0.023458333334000027,2.0,-0.0055016666720000005,-1.2083333333,12.041666666700001,0.1848506401,1.0,-0.0021463117,0.1062792115,-1.0,1.4545454544999998,-0.16278408789999999,-0.6051033190999999,8.3,7.1,1.8474634908,0.41070206159999995,1.887535033,-0.5656181443,0.027777777799999997,1.1666666667,2.6666666667000003,1.1666666667,3.0,3.1666666667000003,5.5,4.0,6.5,4.6666666667,2.6666666667000003,1.0,3.0,2.0,2.3333333333,5.0,-0.0312445641,0.1623802343,0.9879518072,3.0679161278,0.079023589,2.063270479945999,72.2222222222,-66.6666666667,-48.148148148100006,4.0,7.0,4.0,3.125,3.125,2.8571428571,2.625,41.0,0.9142857143,26.0,162.0,6.0,-1.1875,1.2666666667,0.6397562981,0.0015567866,0.7121877670000001,0.0018455326000000002,0.6111111111,-0.1265219767,-0.06403124240000001,-0.158113883,4.0,-0.8286510153000001,2.0770574468,0.344350284,2.1945340503,-0.273681393,4.6666666667,-272.6666666667,2.2114082649,0.1970773784,2.2114009162,37.0,129.0,41.0,11.5278362609,-5.93406329,0.3198007084,10.0,1.6684007819,0.5595409325,1.8773244845,-0.2613123607,0.4166666667,0.33333333330000003,0.6666666667000001,0.75,108.0,0.4,0.2,0.6000000000000001,0.1,2.2720375717,0.34768530659999997,2.5493318665999998,-2.0931683527000002,0.5195121951,0.1228237996,2.6023419947999997,0.28669628340000003,1.4557764159,-0.4349080535,302.5,6.5,5.5,-242.619166666668,-258.13000000000005,2.728886826089,0.311765396811,1.7198952728639998,14.015833333339007,29.44766666666301,2.6806176531,0.3022940481,2.0202873516,-1.0314766442,6.5,5.0,5.0,2.0,5.5,-48.0,-0.5157745588,-0.41439914340000006,1.3878619203,0.2389170909,1.9457293499,-0.1371562664,0.1593816682,4.2,1.8888888889,2.3333333333,3.0666666667,1881.7376190476,-15.0,6.0,2627.5,-0.7071919595999999,0.062328199699999996,-2.2,-2.0,-2.0833333333,-1.8571428571000002,-2.3333333333,0.19946040620000002,0.3939701676
s028,0.6697739981,0.0261239818,1.8384229725999999,1.8,-50.3157894737,-0.3666666667,905.0,-34.0,-0.4666666667,503.0,-0.33960146770000005,-1.3031544493,3.7499751419,0.3393351967,1.9133753334,-1.5437564966,-9.12436e-05,-0.0016112366,-0.0293183594,-4.4666666667,-3.75,-4.4,3.0,2.5,3.0,3.1428571429,39.0,2.1653668321,0.2717567591,1.3241329944,0.33333333330000003,-0.1666666667,11.437083333338,7.077671782e-16,2.0,-6.071532166000001e-18,-1.0,28.8333333333,-0.08738012210000001,1.0,-0.0017288579000000002,-2.5185265911,-1.0,1.7272727273,-0.0246950312,-0.1521868492,8.3,7.1,2.0019357536,0.37909347020000006,1.9630514203,-0.9485567876,0.1388888889,2.3333333333,3.3333333332999997,1.8333333333,2.5,3.8333333332999997,3.6666666667,4.1666666667,4.1666666667,3.8333333332999997,2.6666666667000003,2.5,2.1666666667,3.1666666667000003,3.0,4.8333333333,-1.1340688869,-0.3699516131,0.8230519481,1.8950731893,0.14677766620000002,2.2598004518,66.6666666667,-66.6666666667,-51.851851851899994,5.1666666667,5.5,2.875,2.0,2.25,2.5714285714000003,3.75,49.0,0.9714285714,20.0,118.0,3.0,-1.125,1.1333333333,0.8533126831000001,0.0022778014,1.0,0.0022514238,0.5833333333,-0.06403124240000001,-0.0256124969,-0.0256124969,3.0,-0.7125029454,2.0915231061000004,0.4585530989,2.0322569638999997,-0.35820537350000003,3.2666666667000004,-322.0,2.4748085711,0.2915672714,1.3852225671,-21.0,77.5,45.0,33.045282276100004,-32.0621589797,0.4843217015,3.0,1.8582684291,0.5003269071,2.0791955397,-0.4931167833,0.33333333330000003,0.0,0.5833333333,0.4166666667,107.0,0.299,0.9,0.8,0.7000000000000001,1.7513701013,0.4151613851720001,1.9557749465400005,-0.6153833078000001,0.4781491003,0.05814135810000001,3.2227377487,0.31855366420000003,1.3845145226,-1.0995290417,371.5,6.4,5.0,-297.3333333333,-244.0,2.978663852,0.34919459410000003,1.7229048175,-53.3333333333,55.0541666667,3.7242049463,0.32511602710000004,2.3392544115000002,-0.6337219424,6.0,6.0,4.0,3.0,5.5,-35.0,-0.08804316460000002,0.2088546111,1.5496835537,0.0545923411,1.8498918839589995,-0.3815431866,-0.47030797049999995,4.3,3.5555555556,2.6666666667000003,2.8,1892.8980952381,-10.0,8.0,4842.9166666667,2.2959594180000003,0.7918820212000001,-2.0,-2.0,-2.5833333333,-2.0714285714,-2.6666666667000003,0.8843044641000001,0.4155161321
s029,1.0186701969,0.027536826299999997,1.5412931081999999,2.8,-46.6666666667,-0.4,800.0,-27.3333333333,-0.5,370.0,-0.5067906942,-1.5227802713,3.3213354881,0.3861706335,1.4004298651,0.2922326514,-0.0003154146,-0.0003020697,-0.0024433594,-6.2666666667,-4.3214285714,-5.3666666667000005,3.25,2.75,3.2,2.5714285714000003,26.0,3.7388279498,0.2580338546,1.4976566756,1.0,-0.0,4.875,0.08783333333700001,3.0,-0.012166666699999999,-1.875,8.5833333333,0.08896084715700002,3.0,-0.005163519687,-2.9001182033,-1.1924999999999997,1.5454545455000002,0.0488498114,-0.2329862402,5.5,5.1,2.0576693278,0.4427687507,1.6606713788,-0.032125141,0.6388888889000001,2.1666666667,5.666666666699999,1.6666666666999999,4.8333333333,4.3333333333,5.0,5.0,6.0,4.8333333333,4.8333333333,2.8333333332999997,2.8333333332999997,1.3333333333,3.3333333332999997,2.8333333332999997,-2.7986241535,-1.8193207281,0.8149350648999999,1.7848304404,0.0773440477,1.6333120941,50.0,-66.6666666667,-33.3333333333,3.5,5.25,2.5,2.125,3.75,2.2857142857,1.75,37.0,0.6222222222,19.0,169.0,2.0,-1.5625,1.9333333333000002,0.7112513065,0.0016293128,0.9984375,0.0022827959,0.5833333333,-0.0100619225,-0.009797959,-0.0038729833,2.0,-0.6883835654000001,1.0179956069,0.4600352866,1.7324503162,-0.4042724281,2.7333333332999996,-261.0,2.7856634387,0.3222994335,1.2461277923,9.0,-1.0,38.0,-5.5529828028,9.6152645245,0.4222806473,8.0,1.7335430487999999,0.4888504785,1.5563973194,-0.12023305529999999,0.25,0.75,0.4166666667,0.6666666667000001,78.5,0.8,0.6000000000000001,0.5,0.9,2.6788425598,0.37810579969999997,1.2376792578,-1.6824916598,0.4009779951,0.0245660364,3.1321139179000004,0.2983899264,1.1242549378,-1.1718008058,305.0,6.5,4.6,-255.6666666667,-281.6666666667,2.0338828032,0.35843462470000004,1.254442242,26.0,25.925,1.7523939904,0.36239658729999996,1.5870723606,-1.2205329045,2.5,4.5,3.5,2.0,5.5,-53.0,0.049261636799999994,0.1869134243,1.7105848797999998,0.3709763882,1.5613293782,-0.25644531460000003,-0.4700969358,4.4,2.7777777778,3.1111111111,3.1333333333,1423.7600559163,-23.0,7.0,2496.25,3.5131664475,2.4001654213,-1.8,-1.9090909091,-3.25,-2.7857142857,-2.75,0.8146709535000001,0.2965616559
s032,1.0935623961,0.0068443456,1.5260155553,1.85,-41.5185185185,-0.1,1075.0,-28.5333333333,-0.5,398.0,0.033868510899999996,-0.4143828933,4.5888501184,0.33308729870000003,2.8038744148,-0.48945444439999997,-0.0007426091,-0.0018648987,-0.0145810547,-3.6,-2.5357142857,-3.6666666667,3.0,1.75,2.8,2.7142857143,53.0,6.305841430499999,0.27794362980000004,1.9707487050999999,0.5,-0.1666666667,10.2916666667,0.07083333330000001,2.0,-0.0178333333,-6.291666666699999,8.75,0.0034749035000000003,1.0,0.0003243243,-2.7432432432,-1.0,1.2727272726999999,-0.4972756911,-0.6899647179999999,6.2,5.2,1.0222117843,0.3615994106,1.5900391208000002,-0.5105223444320002,0.5,2.1666666667,3.0,1.0,1.8333333333,3.8333333332999997,5.3333333333,4.3333333333,6.0,6.166666666699999,3.5,1.0,3.1666666667000003,1.5,1.8333333333,3.8333333332999997,-3.9970965083,-0.2377482769,0.9772727273,2.9197726235,0.0461063999,2.1365624962,27.7777777778,-33.3333333333,-48.148148148100006,5.1666666667,5.25,4.0,3.125,3.125,4.0,3.125,43.0,0.8857142856999999,33.0,218.0,9.0,-1.0,1.1333333333,0.6912605286,0.0017405017999999998,0.94556427,0.0026067086,0.5555555556,-0.0015811388,-0.0038729833,-0.009797959,2.0,-1.656631259,2.172428756,0.3718956668,1.5949516305000002,0.0273604859,4.4,-284.6666666667,2.8755383976999997,0.3133293339,1.2975081045,-3.5,86.5,47.0,34.019661174,-26.539241408000002,0.4311000155,3.0,1.4553205854,0.42021580490000005,1.6344901843,-0.7129152154,1.0,1.0,1.0,1.0,144.0,0.0,0.0,0.4,0.30000000000000004,3.0795272423,0.4218990649,1.8668700403,-3.4535485595999997,0.42105263159999995,0.0370879633,3.8262547779,0.2951101284,1.3924449506,-1.7358026072,267.0,5.1,5.4,-215.5,-227.3333333333,3.9525114879000003,0.33966420420000004,2.1278270809,11.833333333299999,-6.259722222200001,3.1738620031,0.3300828878,2.0187480396,-1.6492835292,6.0,7.0,7.0,3.0,4.5,-26.0,0.24804167920000003,-0.7369183319,0.6457491840999999,0.1325758723,1.4197254850999999,-0.3106606248,0.6552137373,2.9,3.8888888889,1.8888888889,2.2666666667,2014.0083333332998,-10.0,9.0,3385.75,0.032037165,1.118814996,-1.0,-1.2727272726999999,-1.25,-1.0714285714,-1.5,0.5838859863,0.4500981789
s034,1.2411933304,0.009457376,1.8650920402000002,2.35,-30.434782608699997,-0.23333333329999997,671.0,-21.875,-0.2,500.0,-0.3031540996,-0.6888837228,3.5137980438,0.3730548035,1.7365105253,-0.6229073303,-0.0014722774920000006,-0.015254740257999997,-0.082053322764,-2.5333333333000003,-3.3571428571,-3.9666666667,2.5,3.0,3.2,2.4285714286,52.0,5.415038410599999,0.273070882,1.4505052715,0.5,-0.33333333330000003,13.333333333299999,4.0245584639999997e-16,0.0,-0.0033333333,0.4166666667,19.9583333333,0.3116161616,3.0,-0.006797979799999999,-4.8838383838,-1.0,1.7272727273,-0.2131730696,-0.7022115203,7.3,5.9,2.5943367637,0.35161402229999994,1.8940708623,-0.7858186114,0.027777777799999997,1.5,2.0,1.0,1.8333333333,4.1666666667,6.166666666699999,6.833333333300001,4.5,3.6666666667,2.3333333333,2.1666666667,1.0,2.8333333332999997,3.3333333332999997,5.1666666667,-3.0984813487,-0.4881044932,0.9540229884999999,2.2638440546000003,0.007831610000000001,2.0420151633000003,61.111111111099994,-33.3333333333,-59.2592592593,5.3333333333,4.0,4.25,4.375,4.625,3.7142857143,2.125,47.0,0.9428571429000001,30.0,175.0,10.0,-1.0625,1.7333333333,0.8817337036,0.0019487654,0.8925781250000001,0.0014959381,0.6666666667000001,-0.158113883,-0.07703282474899995,-0.158113883,2.0,-0.6062704098,1.3702966805,0.3374899025,1.8830546784,-0.7114594877,4.6666666667,-350.3333333333,2.5728076532,0.2889233452,1.3651949793,4.0,74.0,45.0,3.2618321488769983,-0.6492591427239996,0.5661983774,10.0,1.791014494,0.4036153021,1.7010191415,-0.2923793946,0.5833333333,0.25,0.6474999999990001,0.8333333333,124.0,0.4,0.7000000000000001,0.7000000000000001,0.8,3.1904802342000003,0.3603293881,1.2421790717,-1.7949517704,0.4060913706,0.063498685,3.9186247168,0.2377937851,1.6301079887,-1.0825434069,263.0,5.8,6.2,-259.5,-299.3333333333,2.9394805022000003,0.31842714980000003,1.5698274561,39.8333333333,15.1625,1.8868862116,0.2807908226,1.7975990052000002,-1.2622344875,7.0,5.0,7.0,3.5,5.0,-45.0,-0.6506798522,0.08284991400000001,1.3379056623999999,0.307916776,1.5239291897999998,-0.4456973921,-1.2401826716,1.9,2.8888888889,1.4444444444,3.2,1730.1296296296,-12.0,9.0,2924.3333333333003,0.5792714050000001,0.4326679308,-1.6,-2.2727272727,-1.4166666666999999,-1.2857142857,-3.0,0.1633008377,0.2327784336
s042,0.8037022128,0.2282960432,1.7474206,1.9,-40.1111111111,-0.4,670.0,-21.85,-0.33333333330000003,412.0,-0.2445312262,-0.6079372901,4.1122498292000005,0.3436617474,2.6544867521,-0.8759926915,-2.26777e-05,-0.0004749298,-0.0027861328000000005,-4.0,-3.1428571429,-4.4333333333,2.0,2.5,3.0,3.2857142857,39.0,4.4821703507,0.2465520369,1.5219133402,1.0,-0.0,18.2916666667,0.0208333333,2.0,-0.0061666667,-2.2083333333,16.4166666667,-0.009904534599999999,1.0,-0.0048591885,-2.9868735083999995,-1.0,1.0,-0.0567950914,-0.8901018633000001,6.8,4.5,1.7068358313999998,0.4667780989,1.6155585763999998,-1.3545025306,0.6388888889000001,2.1666666667,2.8333333332999997,1.1666666667,3.1666666667000003,4.6666666667,4.8333333333,3.8333333332999997,5.833333333300001,3.3333333332999997,3.1666666667000003,1.5,1.1666666667,1.5,1.6666666666999999,4.0,-2.682415475,0.15256572070000002,0.9770114943000001,2.2891890494,0.0146455644,2.4510242313,11.1111111111,-11.1111111111,-18.5185185185,5.0,5.5,3.625,3.25,3.0,3.2857142857,3.625,46.0,0.8571428570999999,26.0,212.0,4.0,-1.0625,1.2666666667,0.6439033507999999,0.0015689726,0.9070724487,0.0023141029,0.6111111111,-0.0006324555,-0.0015811388,-0.0015811388,3.0,-1.346081523,1.6628720265999999,0.41369951369999997,1.6341950519,-0.4554810505,4.8,-348.8333333333,2.7689081039,0.3157439885,1.2056149436,-39.5,88.0,45.0,-6.065199187899999,11.8336608023,0.6039502739,15.0,1.5901983197999998,0.5200244540000001,1.5120304941,-1.0875612633,0.75,0.6666666667000001,1.0,0.8333333333,116.0,0.1,0.6000000000000001,0.8,0.30000000000000004,3.2051982749000003,0.3864816964,1.8394628621,-1.4335052591,0.5012285012000001,0.08628795800000001,3.4120916977999998,0.3559564703,1.2354305243,-1.5686979298,314.0,6.3,4.8,-286.0,-350.1666666667,2.8362540227,0.3142729044,1.4208004991999998,64.1666666667,30.959722222199996,2.9359024187,0.39755311270000004,2.0375420467,-1.1705657034,6.0,4.5,5.0,3.0,4.0,-42.0,-0.7153241227,-0.0438582534,2.0570737417,0.3283019799,1.4519890302,0.34489599950000005,-0.3932716178,3.2,3.8888888889,2.3333333333,2.3333333333,1504.4027777777999,-21.0,7.0,2478.25,3.4332042276,1.9428660066999999,-2.1,-1.5454545455000002,-2.0,-1.1428571429,-2.3333333333,0.8596626666,0.1813954842
s047,0.6839022156,0.25025603350000003,1.5794288643,1.45,-40.5909090909,-0.2666666667,852.0,-25.5,-0.2666666667,538.0,-0.2060683257,-1.9509862806,3.4337587304,0.3916826459,1.2835089551,-0.8053714740000001,-0.0003593296,-0.0009210128999999999,-0.1093574219,-3.0666666667,-2.3928571429,-3.0666666667,3.0,3.0,3.6,1.8571428571000002,57.0,2.2083068763,0.21912023649999998,1.4875840522,0.1666666667,-0.33333333330000003,6.875,0.07083333330000001,1.0,-0.0035,-1.9583333333,21.1666666667,0.183891547,2.0,-0.0011797676,-4.7304625199,-1.0,1.4545454544999998,0.4101604495,-0.592538448,8.3,7.0,1.8972035237,0.3593224691,1.9539621485,-0.5155594877,0.055555555599999994,1.5,2.3333333333,1.1666666667,5.5,4.3333333333,4.8333333333,4.5,3.8333333332999997,2.1666666667,2.1666666667,1.6666666666999999,2.5,2.5,5.833333333300001,5.666666666699999,-1.9841994417,-0.7516189716,0.7770114943,2.2205785082,0.2309325557,1.504195489,5.5555555556,-0.0,-3.7037037037,5.1666666667,2.75,4.875,4.75,4.375,3.1428571429,2.75,48.0,0.7142857143000001,40.0,207.0,4.0,-1.0625,1.6666666666999999,0.5952996135,0.0008040667999999999,0.998828125,0.0016765831,0.7222222222,-0.0250474647,-0.009797959,-0.0256124969,3.0,-1.3111290195999998,1.6574567040000001,0.3616305628,1.8116231363,-0.1301487389,5.666666666699999,-314.5,2.4317633166,0.2942582891,1.8324813877,-16.5,255.5,42.0,16.3366716618,-14.1879178996,0.3373905766,14.0,1.4709074729,0.5420848981,1.5531776546,-0.8074879818,0.8333333333,0.5,0.9166666667,1.0,145.0,0.30000000000000004,0.4,0.7000000000000001,1.0,2.9525814845,0.4395414256,1.6455371716,-0.9373244043,0.5894206549000001,0.0193283181,2.3847676204,0.26481371239999996,1.1037717862,-0.7798087677000001,340.0,7.2,5.8,-241.8333333333,-251.0,1.6069485898,0.30992919435199995,2.1498588947,9.1666666667,5.3736111111,1.9372949048,0.3757576405,1.4742610159,-1.9019591715,6.5,7.0,6.5,6.5,6.0,-25.0,-0.1607157424,-0.8046539302,1.3244812465,0.2609487915,1.8825917238,-0.46416431799999996,0.4138488969,2.4,3.6666666667,2.1111111111,3.2666666667000004,2049.6060606061,3.0,11.0,4247.8333333333,1.9862125281,1.2324407256999999,-1.2,-1.9090909091,-1.0833333333,-1.2857142857,-3.5,0.8139128764,0.3856622834
s049,0.9066496444,0.0425568607,1.4982385315,1.7000000000000002,-38.875,-0.2,883.0,-22.2222222222,-0.4,385.0,-0.6172413961000001,-0.9541749615999999,3.5598822914999997,0.3072160268,1.5992357441999998,-1.0625550628,-0.0008616114,-0.011197796167000002,-0.0370634766,-3.4666666667,-3.1071428571,-4.6666666667,2.0,2.5,3.4,2.5714285714000003,53.0,4.3334515764,0.2546146775,1.6744367365,0.5,-0.33333333330000003,21.6666666667,5.551115123e-16,1.0,1.344410694e-17,-3.3333333332999997,23.0833333333,-0.07124373960000001,1.0,0.0022971619,-3.333263773,-1.0833333333,1.3636363636000002,0.1363329584,-0.27412823399999997,7.5,5.7,1.5938576155000002,0.37468189869999996,1.8302969433,-0.6893295306,0.0,2.0,4.1666666667,1.0,1.5,2.8333333332999997,5.3333333333,5.0,4.6666666667,3.8333333332999997,1.6666666666999999,1.3333333333,2.5,1.5,2.6666666667000003,3.8333333332999997,0.2920724729,-0.8291179550000001,0.5511363636000001,1.7452083975,0.2345111688,1.5268548219,61.111111111099994,-33.3333333333,-33.3333333333,4.8333333333,3.5,3.875,3.375,3.375,3.1428571429,2.25,42.0,0.8253968254,29.0,182.0,4.0,-1.0,1.2666666667,0.8771240235000001,0.0021191442,0.9288574219,0.0018760754999999998,0.6388888889000001,-0.1265219767,-0.06403124240000001,-0.06403124240000001,3.0,0.0871317508,1.6644826093,0.3594148129,2.017523638,0.0457465147,4.6666666667,-244.0,2.8970138885,0.3091803831,1.7674992803999998,-3.5,139.0,45.0,5.676527597855,-4.010977977030001,0.4807701873,6.0,1.0957031470999998,0.3716051504,2.216085358,-0.4881851282,0.8333333333,0.75,0.5833333333,0.75,125.0,0.1,0.2,0.5,0.5,3.5934205489999997,0.4100732364,2.3604385534,-1.7647951771000001,0.42997543,0.0608052806,3.1050051775,0.2685309602,0.9744186678,-2.1949032202,307.5,4.4,4.4,-227.6666666667,-267.0,2.3322051648,0.2048485171,1.9500695484,39.3333333333,51.7819444444,2.489250249,0.32451017660000003,2.062525169,-0.031866514,6.5,6.5,6.5,4.5,5.0,-43.0,-0.21254615649999997,-0.9403136864,1.9647608602,0.30490667239999997,1.7453897922,0.0209105014,0.08992767539999999,2.7,3.5555555556,2.7777777778,2.8666666667,2524.5285714285997,-1.0,4.0,7185.9090909091,-0.9175154718,-0.5831462853,-1.9,-1.5454545455000002,-2.0,-1.5714285713999998,-1.75,0.7240277894,0.5724588484
s056,0.4600355457,0.234717565,0.9520764274,1.4,-33.8823529412,-0.43333333329999996,550.0,-33.3333333333,-0.4,560.0,-0.2797097791,-1.5693369038999998,3.1539046883,0.3758715216,2.0402210761000004,-0.5102175771999999,-0.001032212,-0.0015562592000000002,-0.0128251953,-3.0666666667,-3.3928571429,-2.4,2.0,1.5,3.4,3.7142857143,61.0,3.9902100132,0.2768473998,1.3297979955,0.5,-0.33333333330000003,6.958333333300001,0.1791666667,3.0,-0.0081666667,-1.375,6.958333333300001,0.11404448939999999,3.0,-0.007761779599999999,-1.7861476238999998,-1.0,1.1818181818,0.6921011557,0.1746813334,9.1,4.2,2.5964900797999997,0.47088168729999996,1.7915643863,-0.4128041834,0.1388888889,1.3333333333,3.1666666667000003,1.0,3.6666666667,5.0,4.5,5.5,5.833333333300001,4.0,2.1666666667,1.3333333333,2.6666666667000003,2.1666666667,2.8333333332999997,4.0,-0.8580687936,0.5224383993880001,0.9545454545,2.239898155,0.2377504669,1.3275429401999999,44.4444444444,-0.0,-7.4074074074,6.833333333300001,6.25,4.625,4.125,3.125,3.7142857143,4.125,35.0,0.7714285714,38.0,168.0,3.0,-1.0,1.4666666667,0.7169906615999999,0.0008441752,0.8781661987,0.0012184429,0.5833333333,-0.009797959,-0.0256124969,-0.06403124240000001,4.0,-1.0551051784999999,1.7765055201000002,0.3748363506,1.3894175479,-1.0328297638,5.0666666667,-383.6666666667,2.5025466312,0.3070486136,1.7986098424,2.0,198.0,48.0,4.8260329746479975,-0.9185403004719996,0.5414815306,9.0,1.4158217808000002,0.4832854085,1.8045637898,-0.6143408465,0.5833333333,0.8333333333,0.75,0.9166666667,142.0,0.2,0.2,0.4,0.4,2.5029720151,0.4592618529,1.6575750941,-1.649325677,0.3234567901,-0.0036786456,2.5528646592,0.2857119821,1.1427572498,-2.0640693456,307.0,5.3,4.3,-324.3333333333,-319.6666666667,3.4064171919999997,0.3343555272,2.5284140357,-4.6666666667,49.7041666667,2.2111257245,0.3551869064,1.6731391081,-1.2666227171,6.5,7.0,6.0,1.0,2.0,-29.0,-0.4181558361,-0.2746392478,1.0429501901,0.3628074869,1.3416280493,0.1754469894,-0.08636065849999999,4.6,3.6666666667,1.8888888889,2.0,2585.469060876629,6.0,4.0,5254.8333333333,-1.7934291975,1.9948841537,-1.1,-1.0,-1.25,-1.0,-2.25,0.6312365674,0.6286651945
s060,1.6301130911,0.3699160018,1.4776373255000002,2.8,-46.1904761905,-0.30000000000000004,940.0,-27.631578947399998,-0.3666666667,500.0,-0.6115160540000001,-0.9930625455,3.7151660786,0.3815551957,1.7721711201,-1.1865574023999998,-0.0037554623,-0.0092284851,-0.0059375,-2.7333333332999996,-3.6071428571,-3.7333333332999996,2.25,2.5,3.4,3.4285714286,46.0,5.1594637092,0.2995800255,1.2060325687,0.8333333333,-0.1666666667,3.4166666667000003,0.008333333299999999,2.0,-0.0043333333000000005,-2.5,4.5833333333,0.028429181100000006,2.0,-0.005148547000000001,-2.9857752489,-1.0,1.0,-0.027762889300000003,-0.7041259941,9.8,8.9,2.6784252531,0.45607920009999997,1.6566918997,-0.1555657727,0.30555555560000003,3.8333333332999997,4.1666666667,2.6666666667000003,2.3333333333,4.0,4.3333333333,4.5,5.0,6.166666666699999,3.5,1.8333333333,2.8333333332999997,1.6666666666999999,1.1666666667,4.0,-3.3045752223,0.33327781300000003,0.9885057470999999,3.3472414635,0.2399441808,1.9234395618,66.6666666667,-33.3333333333,-33.3333333333,5.3333333333,4.25,3.25,3.875,3.125,3.5714285714000003,3.625,50.0,0.8571428570999999,26.0,227.0,8.0,-1.0,1.0,0.9780029297,0.000738817,1.0,0.0012268222,0.8333333333,-0.009797959,-0.009797959,-0.0250474647,2.0,-0.6133796903000001,1.9211364734,0.3924973462,1.7629668378999999,-0.5440122317,4.2666666667,-390.0,2.8767085725,0.3720102597,1.1832225475,-19.0,9.0,47.0,19.9986676913,-10.1594243612,0.4313404862,17.0,2.2640941006,0.5521069388000001,1.2805425183,-0.2512849896,1.0,0.9166666667,1.0,1.0,128.0,0.0,0.0,0.4,0.0,3.417083447,0.4169362704,1.3840159672,-2.1744018069,0.5243902439,0.055677713399999995,3.4782243122000005,0.3247081765,1.528643873,-0.8719563678000001,311.5,7.7,7.0,-260.8333333333,-258.3333333333,4.5035012899,0.3878865901,1.8020588132,-2.5,39.9888888889,3.5753932444,0.35820289270000005,1.3467394016,-0.9319585319,5.5,7.0,6.0,2.0,4.0,-48.0,-0.5645211289000001,-0.49186407439999996,1.9496885847,0.3848536211,1.507332353,-0.5953364718999999,0.3338642678,2.9,3.8888888889,2.1111111111,2.0,1940.3598484848,-5.0,10.0,4188.5833333333,0.9657006281469998,2.0872236821,-1.7000000000000002,-1.1818181818,-1.8333333333,-1.0714285714,-1.0833333333,0.2211084132,0.186558449
